2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18;80;40;6.4;9.2;24.5;7.6;2.8;5.2;10.7;11.9
17.1;76;38;6.1;8.7;23.3;7.3;2.7;4.9;10.2;11.3
16.4;72.8;36.3;5.8;8.4;22.3;6.9;2.6;4.7;9.7;10.8
16.2;71.7;35.8;5.7;8.2;22;6.8;2.5;4.6;9.6;10.6
15.9;70.4;35.2;5.6;8.1;21.6;6.7;2.5;4.6;9.4;10.4
15.2;67.4;33.6;5.4;7.7;20.6;6.4;2.4;4.4;9;10
14.7;65.4;32.6;5.2;7.5;20;6.2;2.3;4.2;8.8;9.7
14.4;63.6;31.8;5.1;7.3;19.5;6.1;2.3;4.1;8.5;9.4
14.2;62.9;31.4;5;7.2;19.3;6;2.2;4.1;8.4;9.3
14.2;62.9;31.4;5;7.2;19.3;6;2.2;4.1;8.4;9.3
14.2;63.1;31.5;5;7.3;19.3;6;2.2;4.1;8.4;9.3
14.4;63.7;31.8;5.1;7.3;19.5;6.1;2.3;4.1;8.5;9.4
14.5;64;31.9;5.1;7.4;19.6;6.1;2.3;4.1;8.6;9.5
14.7;65;32.4;5.2;7.5;19.9;6.2;2.3;4.2;8.7;9.6
15;66.4;33.1;5.3;7.6;20.3;6.4;2.4;4.3;8.9;9.8
15.5;68.5;34.2;5.5;7.9;21;6.6;2.4;4.4;9.2;10.1
16.1;71;35.4;5.7;8.2;21.7;6.8;2.5;4.6;9.5;10.5
16.5;72.9;36.3;5.8;8.4;22.3;7;2.6;4.7;9.8;10.8
16.8;74.4;37.1;5.9;8.6;22.8;7.1;2.6;4.8;10;11
17;75.3;37.6;6;8.7;23.1;7.2;2.7;4.9;10.1;11.1
17.3;76.4;38.1;6.1;8.8;23.4;7.3;2.7;4.9;10.2;11.3
17.6;77.7;38.7;6.2;8.9;23.8;7.4;2.8;5;10.4;11.5
17.9;79;39.4;6.3;9.1;24.2;7.6;2.8;5.1;10.6;11.7
17.2;76.1;37.9;6.1;8.8;23.3;7.3;2.7;4.9;10.2;11.2
16.6;73.5;36.6;5.9;8.5;22.5;7.1;2.6;4.8;9.9;10.8
16.3;71.9;35.8;5.7;8.3;22;6.9;2.6;4.7;9.6;10.6
15.9;70;34.9;5.6;8.1;21.5;6.7;2.5;4.5;9.4;10.3
15.6;68.9;34.3;5.5;7.9;21.1;6.6;2.4;4.5;9.2;10.2
15.4;68.1;33.9;5.4;7.9;20.9;6.5;2.4;4.4;9.1;10
15.4;68;33.9;5.4;7.8;20.9;6.5;2.4;4.4;9.1;10
15.8;69.6;34.6;5.6;8;21.3;6.7;2.5;4.5;9.3;10.2
16.4;72.1;35.9;5.8;8.3;22.1;6.9;2.6;4.7;9.7;10.6
17.1;75.2;37.4;6;8.7;23.1;7.2;2.7;4.9;10.1;11.1
17.6;77.6;38.6;6.2;9;23.8;7.5;2.8;5;10.4;11.4
17.8;78.2;38.9;6.2;9;24;7.5;2.8;5.1;10.5;11.5
17.5;77.2;38.4;6.2;8.9;23.7;7.4;2.7;5;10.4;11.4
17.4;76.5;38.1;6.1;8.8;23.5;7.4;2.7;5;10.3;11.3
17.1;75.4;37.5;6;8.7;23.1;7.3;2.7;4.9;10.1;11.1
17.1;75.1;37.3;6;8.7;23;7.2;2.7;4.9;10.1;11
18;79;39.3;6.3;9.1;24.2;7.6;2.8;5.1;10.6;11.6
18;79.3;39.4;6.3;9.2;24.3;7.6;2.8;5.1;10.6;11.7
17.9;78.9;39.2;6.3;9.1;24.2;7.6;2.8;5.1;10.6;11.6
17.2;75.5;37.5;6;8.7;23.1;7.3;2.7;4.9;10.1;11.1
16.3;71.8;35.7;5.7;8.3;22;6.9;2.5;4.7;9.6;10.5
16.2;71.1;35.4;5.7;8.2;21.8;6.9;2.5;4.6;9.6;10.5
16;70.3;35;5.6;8.1;21.6;6.8;2.5;4.6;9.4;10.3
15.5;67.9;33.7;5.4;7.8;20.8;6.6;2.4;4.4;9.1;10
15.1;66.2;32.9;5.3;7.6;20.3;6.4;2.3;4.3;8.9;9.7
14.8;65;32.3;5.2;7.5;19.9;6.3;2.3;4.2;8.7;9.5
14.9;65.3;32.4;5.2;7.5;20;6.3;2.3;4.2;8.8;9.6
15.3;67.2;33.4;5.4;7.8;20.6;6.5;2.4;4.4;9;9.9
16;70.1;34.8;5.6;8.1;21.5;6.8;2.5;4.5;9.4;10.3
17.1;74.8;37.2;6;8.6;22.9;7.2;2.7;4.9;10.1;11
18.1;79.5;39.5;6.3;9.2;24.4;7.7;2.8;5.2;10.7;11.7
19.1;83.7;41.6;6.7;9.7;25.7;8.1;3;5.4;11.2;12.3
19.6;86;42.7;6.9;9.9;26.4;8.3;3.1;5.6;11.6;12.6
20;87.6;43.5;7;10.1;26.9;8.5;3.1;5.7;11.8;12.8
20.3;89;44.2;7.1;10.3;27.3;8.6;3.2;5.8;12;13
20.5;89.7;44.5;7.2;10.4;27.5;8.7;3.2;5.8;12.1;13.2
20.5;90;44.6;7.2;10.4;27.6;8.7;3.2;5.8;12.1;13.2
20.6;90.3;44.8;7.2;10.4;27.7;8.7;3.2;5.9;12.1;13.2
20.8;90.9;45.1;7.3;10.5;27.9;8.8;3.2;5.9;12.2;13.3
20.8;91;45.1;7.3;10.5;27.9;8.8;3.2;5.9;12.2;13.3
20.8;91.2;45.2;7.3;10.6;28;8.8;3.2;5.9;12.3;13.4
20.6;90;44.6;7.2;10.4;27.6;8.7;3.2;5.8;12.1;13.2
20.3;89;44.1;7.1;10.3;27.3;8.6;3.2;5.8;12;13
20.2;88.3;43.8;7.1;10.2;27.1;8.6;3.1;5.7;11.9;12.9
19.7;86.3;42.8;6.9;10;26.5;8.4;3.1;5.6;11.6;12.6
19.5;85.3;42.3;6.8;9.9;26.2;8.3;3;5.5;11.5;12.5
19.3;84.2;41.7;6.7;9.8;25.8;8.2;3;5.5;11.3;12.3
19.2;83.7;41.5;6.7;9.7;25.7;8.1;3;5.4;11.3;12.2
19.3;84.2;41.7;6.7;9.8;25.8;8.2;3;5.5;11.3;12.3
19.7;86;42.6;6.9;10;26.4;8.4;3.1;5.6;11.6;12.6
20.3;88.4;43.8;7.1;10.2;27.1;8.6;3.1;5.7;11.9;12.9
20.7;90.5;44.8;7.2;10.5;27.8;8.8;3.2;5.9;12.2;13.2
20.5;89.4;44.3;7.2;10.4;27.4;8.7;3.2;5.8;12;13.1
19.9;86.8;43;6.9;10.1;26.6;8.4;3.1;5.6;11.7;12.7
19.3;84.2;41.7;6.7;9.8;25.9;8.2;3;5.5;11.3;12.3
18.9;82.2;40.7;6.6;9.5;25.2;8;2.9;5.3;11.1;12
18.6;80.9;40.1;6.5;9.4;24.8;7.9;2.9;5.3;10.9;11.8
19.2;83.8;41.5;6.7;9.7;25.7;8.2;3;5.4;11.3;12.2
19.5;84.9;42;6.8;9.8;26.1;8.3;3;5.5;11.4;12.4
19.3;83.9;41.6;6.7;9.7;25.8;8.2;3;5.4;11.3;12.3
18.5;80.6;39.9;6.5;9.3;24.7;7.9;2.9;5.2;10.9;11.8
17.4;76;37.6;6.1;8.8;23.3;7.4;2.7;4.9;10.2;11.1
17.3;75.4;37.3;6;8.7;23.1;7.3;2.7;4.9;10.1;11
17.1;74.5;36.9;6;8.6;22.9;7.3;2.6;4.8;10;10.9
16.6;72.4;35.8;5.8;8.4;22.2;7.1;2.6;4.7;9.7;10.6
16.2;70.4;34.8;5.6;8.2;21.6;6.9;2.5;4.6;9.5;10.3
15.9;69.1;34.2;5.5;8;21.2;6.7;2.5;4.5;9.3;10.1
15.9;69;34.2;5.5;8;21.2;6.7;2.5;4.5;9.3;10.1
16.1;70.2;34.7;5.6;8.1;21.6;6.9;2.5;4.6;9.5;10.2
16.8;73;36.1;5.8;8.5;22.4;7.1;2.6;4.7;9.8;10.6
17.8;77.2;38.2;6.2;9;23.7;7.5;2.7;5;10.4;11.3
18.9;82.1;40.6;6.6;9.5;25.2;8;2.9;5.3;11.1;12
19.9;86.7;42.8;6.9;10.1;26.6;8.5;3.1;5.6;11.7;12.6
20.5;89;44;7.1;10.3;27.3;8.7;3.2;5.8;12;13
20.8;90.4;44.7;7.2;10.5;27.7;8.8;3.2;5.9;12.2;13.2
21;91.4;45.2;7.3;10.6;28.1;8.9;3.2;5.9;12.3;13.3
21.2;92;45.5;7.4;10.7;28.3;9;3.3;6;12.4;13.4
21.2;92.1;45.5;7.4;10.7;28.3;9;3.3;6;12.4;13.4
21.2;92.1;45.5;7.4;10.7;28.3;9;3.3;6;12.4;13.4
21.3;92.5;45.7;7.4;10.8;28.4;9.1;3.3;6;12.5;13.5
21.4;92.7;45.8;7.4;10.8;28.5;9.1;3.3;6;12.5;13.5
21.3;92.2;45.6;7.4;10.7;28.3;9;3.3;6;12.4;13.4
21;91.3;45.1;7.3;10.6;28;8.9;3.2;5.9;12.3;13.3
20.8;90.1;44.5;7.2;10.5;27.7;8.8;3.2;5.9;12.1;13.1
20.7;89.6;44.3;7.2;10.4;27.5;8.8;3.2;5.8;12.1;13
20.2;87.5;43.2;7;10.2;26.9;8.6;3.1;5.7;11.8;12.7
20;86.5;42.7;6.9;10.1;26.6;8.5;3.1;5.6;11.7;12.6
19.7;85.4;42.2;6.9;9.9;26.2;8.4;3;5.6;11.5;12.4
19.6;84.8;41.9;6.8;9.9;26.1;8.3;3;5.5;11.4;12.3
19.7;85.2;42.1;6.8;9.9;26.2;8.4;3;5.5;11.5;12.4
20;86.8;42.9;7;10.1;26.7;8.5;3.1;5.6;11.7;12.6
20.5;88.9;43.9;7.1;10.3;27.3;8.7;3.2;5.8;12;12.9
