2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;81.6;39.7;6.3;9.3;24.7;7.6;2.9;5.2;10.8;11.9
16.7;76.1;38.7;6.2;8.8;23.7;7.4;2.8;5;10;11.4
16.4;73.2;36;5.8;8.3;22.3;6.9;2.6;4.7;9.6;10.7
16.2;72.8;35.9;5.7;8.2;21.8;7;2.5;4.6;9.5;10.7
16;70.5;35.4;5.6;8.1;21.8;6.8;2.5;4.6;9.6;10.5
15;68;33.8;5.4;7.8;20.4;6.5;2.4;4.4;9.2;10
14.9;66.6;33.1;5.2;7.6;20;6.3;2.3;4.3;8.8;9.6
14.4;62.9;31.7;5.1;7.3;19.3;6.1;2.3;4.2;8.7;9.5
14.1;64.1;31.4;5;7.2;19.3;6.1;2.3;4.1;8.4;9.3
14.1;63.4;31.4;5.1;7.2;19.1;5.9;2.2;4;8.5;9.3
14.5;63.8;31.4;5;7.2;19.2;6;2.3;4.1;8.5;9.5
14.3;63.8;31.9;5.1;7.4;19.6;6.2;2.3;4.1;8.4;9.5
14.6;63.2;31.4;5.1;7.4;19.5;6.1;2.3;4.1;8.6;9.5
14.6;65.9;32.4;5.1;7.6;20;6.2;2.3;4.2;8.6;9.6
14.8;66.3;32.8;5.3;7.6;20;6.3;2.4;4.3;8.9;9.8
15.7;68.4;33.7;5.5;7.9;20.9;6.5;2.4;4.3;9;10
16.1;70.3;35.3;5.7;8;21.3;6.6;2.5;4.6;9.5;10.4
16.8;72.3;36.3;5.8;8.5;22.8;6.9;2.6;4.7;9.9;10.8
16.9;75.8;37;5.9;8.5;22.7;7.1;2.6;4.8;9.9;10.9
17.3;75.2;36.8;6.1;8.6;22.9;7.1;2.7;4.9;10.2;11
17.3;75.5;38;6.1;8.8;23.2;7.3;2.7;4.9;10.2;11.2
17.9;77.1;38;6.2;9.1;23.4;7.4;2.8;5;10.3;11.4
17.9;78.7;39.1;6.3;9.1;23.9;7.6;2.8;5.2;10.6;11.6
17.1;76.5;38;6.1;8.9;23.2;7.4;2.7;5;10.4;11.3
16.8;73.8;37.4;6;8.4;22.9;7.1;2.6;4.8;10;10.8
16.3;71.3;36.4;5.7;8.3;21.8;7;2.6;4.8;9.7;10.6
15.8;70.2;34.9;5.6;8.1;21.5;6.8;2.5;4.5;9.3;10.4
16;68.9;34.3;5.5;8;21;6.8;2.4;4.5;9.2;10.2
15.2;69;34.6;5.4;8;20.9;6.7;2.4;4.5;9.3;10
15.3;68.5;34;5.5;7.8;20.9;6.6;2.4;4.4;9.1;10.2
15.6;71.3;34.1;5.6;8;21.5;6.6;2.5;4.5;9.4;10.2
16.7;70.8;35.6;5.7;8.4;22.2;7;2.5;4.6;9.7;10.7
16.8;74.6;37.6;5.9;8.6;23.3;7.1;2.7;4.9;10;11.1
18;77;39.1;6.2;9.1;23.3;7.5;2.8;5.1;10.4;11.1
17.9;78.4;38.7;6.2;8.9;24.1;7.5;2.7;5;10.4;11.7
17.5;76.8;38.7;6.1;8.9;23.5;7.4;2.8;5;10.1;11.4
17.2;76.3;38.8;6.1;8.8;22.9;7.5;2.7;4.9;10.2;11.4
17.3;75.1;38.2;6;8.7;23.6;7.4;2.7;5;10;11.1
17;74.5;37.3;6;8.5;23;7.1;2.7;4.9;10.1;10.9
18;77.7;39.1;6.2;8.9;24;7.5;2.8;5.1;10.4;11.5
17.8;79.4;39.3;6.3;9.2;24.1;7.6;2.8;5.1;10.9;11.9
17.9;79;39.5;6.4;9.1;23.8;7.6;2.8;5.1;10.7;11.7
17.3;76.4;37.9;6.1;8.9;23.3;7.3;2.7;4.9;10.1;11.2
16.2;72;35.3;5.7;8.2;22.2;7.1;2.5;4.6;9.5;10.6
16.2;72.5;35.4;5.8;8.1;22;6.9;2.5;4.6;9.5;10.4
16;70.1;35.1;5.6;8.1;21.9;6.7;2.5;4.7;9.4;10.3
15.3;68;34.7;5.5;7.8;21.2;6.6;2.4;4.4;9.2;10
15.2;65.9;33;5.3;7.6;20.4;6.3;2.4;4.4;9;9.7
15.1;65.2;32.1;5.2;7.5;19.7;6.2;2.3;4.3;8.8;9.3
14.9;64.3;32.8;5.2;7.6;19.7;6.3;2.3;4.3;8.7;9.5
15.3;66.5;32.5;5.4;7.7;20.8;6.5;2.3;4.3;8.9;9.9
16;68.4;34.3;5.5;8.2;21.8;6.7;2.5;4.5;9.5;10.3
16.9;75.3;37;5.9;8.6;22.5;7.2;2.6;4.8;10.1;10.8
17.8;78.7;39.7;6.3;9.2;24.7;7.5;2.8;5.1;10.6;11.5
19.2;82.3;42;6.7;9.5;25.1;7.9;3;5.5;11.4;12.3
19.6;86.3;42.4;6.9;9.8;26;8.4;3;5.6;11.6;12.7
20.2;88.6;42.6;7;10.1;27.4;8.4;3.1;5.8;11.7;12.7
20.1;87.6;44.6;7.1;10.5;27.5;8.7;3.2;5.8;11.9;13
20.5;89.7;44.3;7.1;10.6;27.8;8.7;3.2;5.8;12.1;12.9
20.4;90.7;44.5;7.1;10.5;27.7;8.8;3.2;5.9;12;13.1
20.9;89.9;44.7;7.2;10.4;27.9;8.8;3.2;5.9;12.2;13.1
20.9;92;45;7.1;10.4;28.7;8.8;3.2;6;11.9;13.1
20.4;91.5;45.8;7.3;10.6;27.9;9;3.2;5.9;12.3;13.4
20.7;91;44.9;7.2;10.6;27.9;8.8;3.2;5.9;12.3;13.3
20.9;89.3;44.3;7.3;10.6;27.5;8.7;3.2;5.8;12.2;13
20.7;88.9;44.2;7.1;10;27.1;8.7;3.1;5.7;12;13.1
20;88.6;44.4;7.1;10.2;27.5;8.7;3.1;5.7;11.8;13
20.1;86;43;6.9;10;26.3;8.4;3.1;5.6;11.5;12.6
19.7;85.6;42.7;6.8;9.8;26.2;8.4;3;5.6;11.4;12.6
19.3;84.9;41.8;6.7;9.7;26.1;8.1;2.9;5.5;11.2;12.3
19.1;83;41.3;6.8;9.8;25.8;8.2;2.9;5.5;11.4;12.2
19.1;85.1;41.2;6.7;9.8;26;8.2;3;5.5;11.4;12.4
19.9;86.7;41.8;6.9;9.8;26.1;8.3;3;5.6;11.4;12.5
20.1;89.3;43.5;7.1;10;26.8;8.6;3.2;5.7;11.9;12.9
20.9;89.2;44.4;7.2;10.5;27.3;8.8;3.2;5.9;12.2;13.3
20.5;90.1;44.6;7.2;10.2;27;8.7;3.2;5.8;11.9;12.9
19.9;87;43.9;7;10.1;26.9;8.6;3.1;5.6;11.9;12.8
19.6;83.6;41.7;6.7;9.7;25.8;8.1;3;5.5;11.5;12.5
19.2;82.4;40.6;6.7;9.6;25.7;8;3;5.4;11.2;12
18.8;81;39.8;6.4;9.5;25;7.9;2.8;5.3;10.8;11.7
19.1;82.8;41;6.6;9.5;25.4;8.1;3;5.4;11.2;12.1
19.5;85.3;42.3;6.9;9.9;26.1;8.4;3;5.5;11.3;12.3
19.2;82.9;41.6;6.7;9.9;26.1;8.2;3;5.5;11.1;12.1
18.6;81.3;39.7;6.5;9.4;24.8;7.9;2.9;5.2;11.1;11.9
17.8;75.8;38.1;6.1;8.9;23.2;7.5;2.7;4.9;10.3;11
17.2;76.1;37.7;6.1;8.8;22.9;7.4;2.6;4.9;10.2;10.7
17.1;75.3;36.8;5.9;8.7;22.5;7.1;2.6;4.8;10.1;11.1
16.7;71.5;36.2;5.9;8.4;22.3;7.1;2.6;4.7;9.8;10.6
15.8;70.3;34.7;5.7;8.2;21.3;6.8;2.5;4.6;9.6;10.3
16;69.3;33.4;5.6;8;21.4;6.8;2.4;4.4;9.4;10.1
16.2;68.5;33.9;5.5;8.1;21.4;6.7;2.4;4.5;9.4;10
16;69.9;34.9;5.6;8.2;21.3;6.8;2.5;4.5;9.3;10.2
16.5;72.5;35.7;5.8;8.3;22.4;7;2.6;4.7;9.6;10.5
17.6;76;37.9;6.1;8.7;23.7;7.4;2.8;5;10.2;11
19;81.6;40;6.4;9.4;25;7.8;2.9;5.4;11;11.9
19.7;85.1;42.9;6.9;10.1;26.8;8.4;3;5.6;11.5;12.6
20.2;87.7;43.9;7.1;10.2;27.8;8.7;3.2;5.8;11.8;13.3
20.9;89;44.8;7.3;10.6;27.6;8.8;3.2;5.9;12.2;13.5
21.1;91.3;45.9;7.3;10.6;28.1;9;3.2;6;12.2;13.2
21.2;92.1;45.7;7.3;10.5;28.2;9;3.3;5.8;12.4;13.4
21.2;92.8;45.7;7.5;10.7;28.5;9;3.3;6.1;12.4;13.2
21.1;90.3;45.8;7.4;10.6;28.2;9;3.3;6.1;12.6;13.5
21.4;92.6;45.4;7.4;10.6;28.3;9;3.2;5.9;12.5;13.2
21.1;92.9;45.1;7.4;10.8;28.7;9.2;3.3;5.9;12.4;13.6
21.4;93;45.5;7.4;10.7;28;9;3.3;6.1;12.5;13.5
21.3;92.1;46.5;7.4;10.7;27.9;8.9;3.3;6;12.4;13
20.7;90;44.1;7.3;10.4;27.5;9;3.2;5.8;12;13.2
20.8;90.2;44.8;7.3;10.4;28;8.7;3.2;5.8;12.2;13
20.1;88.6;43.7;7.1;10.4;26.9;8.5;3.1;5.6;11.7;12.6
20.2;86.6;41.8;6.9;10.2;26.5;8.5;3.1;5.7;11.5;12.6
19.6;85.5;42.6;6.9;9.8;26.5;8.4;3;5.5;11.4;12.3
19.7;84.2;42.5;6.8;9.8;26.2;8.4;3;5.4;11.6;12.5
19.6;84.5;41.8;6.8;10;26.2;8.5;3;5.6;11.6;12.4
20.1;88;42.6;7;10;26.5;8.4;3.1;5.6;11.8;12.8
20.5;89.8;43;7;10.3;27.2;8.6;3.1;5.8;12.1;12.7
20.8;93.3;44.4;7.4;10.8;28.2;8.8;3.3;5.9;12.4;13.2
21.2;92.7;45.1;7.2;10.6;27.8;8.9;3.2;5.8;12.4;13.1
20;88.7;44;7.2;10.1;27.2;8.7;3.1;5.8;12;12.9
19.9;84.9;42.2;6.9;10.1;26.2;8.5;3;5.6;11.3;12.6
19.3;82.8;41.5;6.8;9.7;26.2;8.3;3;5.5;11.4;12.1
19;82.6;39.8;6.6;9.6;25.3;8.1;2.9;5.3;11;11.9
19.1;83;40.2;6.7;9.6;25.7;8.2;3;5.5;11.3;11.9
19.7;86;42.5;6.9;10.1;26.3;8.5;3;5.6;11.6;12.6
19.8;83;41.8;6.8;9.9;26.4;8.4;3;5.5;11.4;12.3
19.1;81.5;40.7;6.6;9.6;25.1;8.1;2.9;5.3;11.4;11.9
17.9;77.4;38.6;6.2;9;23.9;7.7;2.8;5;10.3;11.2
17.5;76.9;37.3;6.1;8.9;23.2;7.5;2.7;5;10.2;10.9
17;74.2;37.3;6;8.7;23.1;7.3;2.7;5;10.2;11
17.1;72.9;36.4;5.9;8.6;22.8;7.3;2.6;4.8;9.8;11
16.4;71.2;34.9;5.7;8.3;21.7;7;2.5;4.7;9.7;10.4
15.8;70.1;34.7;5.7;8;21.6;6.8;2.5;4.5;9.5;10.1
16.2;68.9;33.9;5.5;8.1;21.3;7;2.5;4.6;9.3;10.2
16.4;70.6;34.1;5.6;8.2;21.4;6.9;2.5;4.6;9.5;10.2
17;72.4;34.8;5.9;8.6;22.5;7.1;2.6;4.7;9.8;10.5
17.7;75.6;37.6;6.1;8.8;23.4;7.5;2.7;5;10;11
18.8;83.3;39.8;6.5;9.5;25;8;2.9;5.3;10.8;11.7
20.1;85.2;42;7;9.9;26.1;8.5;3.1;5.6;11.6;12.3
20.6;89.6;43.5;7.1;10.3;27;8.7;3.2;5.8;11.9;13
20.9;89;44.6;7.4;10.5;27.8;8.8;3.2;5.9;12.2;13.3
21.5;91.1;45.2;7.4;10.6;28.3;9.1;3.3;6.1;12.4;13.3
22;91.3;46.1;7.5;10.7;28.6;9.2;3.3;6.1;12.3;13.3
21.5;91.3;46;7.6;10.9;28.5;9.3;3.3;6;12.5;13.5
21.2;94.6;44.9;7.6;10.9;28.3;9.2;3.3;6.1;12.7;13.7
21.8;92.1;45.7;7.3;10.7;29.4;9.1;3.3;6;12.8;13.4
21.7;94.8;45.8;7.5;11;28.6;9.1;3.3;6.1;12.6;13.4
21.7;93;45.2;7.5;10.8;28.2;9.2;3.3;6;12.7;13.3
21.7;92.3;46.7;7.4;10.8;28.3;9.2;3.3;6;12.3;13.6
21.1;89;44.8;7.4;10.5;27.8;9;3.2;6;12.5;13.2
21.3;90.5;45.4;7.2;10.7;27.4;8.9;3.2;6;12.3;13.2
20.6;88;43.6;7.3;10.4;27.1;8.8;3.2;5.8;12.2;13
20.7;87.7;43.6;7;10.3;26.5;8.6;3.1;5.6;11.8;12.9
20;84.2;42.1;7;10.3;26.7;8.6;3.1;5.7;11.7;12.6
19.7;86.3;41.9;7;10.1;26.3;8.5;3.1;5.6;11.5;12.5
19.8;87;41.9;6.8;10;26.5;8.5;3.1;5.6;11.7;12.6
20.5;87.6;42;7;10.2;26.9;8.7;3.1;5.6;11.6;12.6
20.8;89.8;43.9;7.2;10.4;27.2;8.9;3.2;5.8;12.1;12.9
21.1;92;45.1;7.4;10.9;28.4;9.1;3.3;6;12.5;13.5
21.2;91;44.9;7.4;10.7;28.2;9;3.3;6;12.5;13.3
20.6;89.8;44.2;7.2;10.3;27.3;8.8;3.2;5.9;12;13.3
20.3;85.8;43;7;9.9;27;8.5;3.1;5.7;11.7;12.5
19.7;83.9;41.5;6.7;9.7;26.1;8.4;3;5.5;11.3;12.2
19.3;83.2;40.9;6.8;9.6;25.5;8.1;2.9;5.3;11.2;12
19.3;83.3;41;6.7;9.7;26.1;8.1;2.9;5.4;11.3;11.8
20.2;85.9;43.1;6.9;10.1;26.4;8.6;3.1;5.7;11.8;12.5
