2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.6;76.7;40.9;6.5;9.1;24.7;7.6;2.8;4.9;10.6;12.4
17.2;74.9;40;6.4;8.9;24.1;7.4;2.8;4.8;10.3;12.1
16.6;72.3;38.5;6.1;8.5;23.3;7.2;2.7;4.6;10;11.7
16.1;70.2;37.5;6;8.3;22.6;7;2.6;4.5;9.7;11.4
16.1;70;37.3;5.9;8.3;22.5;7;2.6;4.4;9.7;11.3
15.9;69.5;37;5.9;8.2;22.4;6.9;2.6;4.4;9.6;11.2
15.8;68.9;36.7;5.8;8.1;22.2;6.8;2.5;4.4;9.5;11.1
15.7;68.5;36.5;5.8;8.1;22;6.8;2.5;4.3;9.5;11.1
15.4;67.2;35.8;5.7;7.9;21.6;6.7;2.5;4.3;9.3;10.9
15.1;65.6;35;5.6;7.8;21.1;6.5;2.4;4.2;9.1;10.6
14.9;64.8;34.5;5.5;7.7;20.8;6.4;2.4;4.1;9;10.5
14.7;64;34.1;5.4;7.6;20.6;6.3;2.4;4.1;8.8;10.4
14.6;63.5;33.8;5.4;7.5;20.4;6.3;2.3;4;8.8;10.3
14.6;63.6;33.9;5.4;7.5;20.5;6.3;2.3;4;8.8;10.3
14.7;63.9;34;5.4;7.6;20.5;6.3;2.4;4.1;8.8;10.3
14.9;64.8;34.5;5.5;7.7;20.8;6.4;2.4;4.1;9;10.5
15.3;66.6;35.4;5.7;7.9;21.4;6.6;2.5;4.2;9.2;10.8
15.6;68.1;36.2;5.8;8.1;21.9;6.8;2.5;4.3;9.4;11
16.1;70.1;37.3;5.9;8.3;22.5;6.9;2.6;4.4;9.7;11.3
16.8;73.1;38.9;6.2;8.7;23.5;7.2;2.7;4.6;10.1;11.8
17.4;75.9;40.3;6.4;9;24.4;7.5;2.8;4.8;10.5;12.3
18;78.3;41.7;6.6;9.3;25.2;7.8;2.9;5;10.8;12.7
18.5;80.9;43;6.9;9.6;26;8;3;5.1;11.2;13.1
18.9;82.6;43.9;7;9.8;26.5;8.2;3;5.2;11.4;13.4
19.2;83.8;44.6;7.1;9.9;26.9;8.3;3.1;5.3;11.6;13.6
19.4;84.8;45.1;7.2;10;27.2;8.4;3.1;5.4;11.7;13.7
19.6;85.7;45.5;7.3;10.1;27.5;8.5;3.2;5.4;11.9;13.9
19.8;86.5;45.9;7.3;10.2;27.8;8.6;3.2;5.5;12;14
20;87.2;46.3;7.4;10.3;28;8.6;3.2;5.5;12.1;14.1
20.1;87.7;46.6;7.4;10.4;28.2;8.7;3.2;5.6;12.1;14.2
20.1;87.9;46.7;7.4;10.4;28.2;8.7;3.2;5.6;12.2;14.2
20.2;88;46.7;7.5;10.4;28.3;8.7;3.2;5.6;12.2;14.2
20.2;88.1;46.8;7.5;10.4;28.3;8.7;3.2;5.6;12.2;14.3
20.2;88.3;46.9;7.5;10.5;28.4;8.7;3.2;5.6;12.2;14.3
20.3;88.6;47;7.5;10.5;28.4;8.8;3.3;5.6;12.3;14.3
20.4;89.1;47.3;7.5;10.6;28.6;8.8;3.3;5.7;12.3;14.4
20.5;89.3;47.4;7.6;10.6;28.7;8.8;3.3;5.7;12.4;14.4
20.4;88.9;47.1;7.5;10.5;28.5;8.8;3.3;5.6;12.3;14.4
20.4;89.1;47.3;7.6;10.6;28.6;8.8;3.3;5.7;12.3;14.4
20.4;89.2;47.3;7.6;10.6;28.6;8.8;3.3;5.7;12.4;14.4
20.2;88.1;46.7;7.5;10.4;28.3;8.7;3.2;5.6;12.2;14.2
20;87.4;46.3;7.4;10.4;28;8.6;3.2;5.5;12.1;14.1
19.9;87.1;46.2;7.4;10.3;27.9;8.6;3.2;5.5;12.1;14.1
19.9;86.9;46;7.4;10.3;27.9;8.6;3.2;5.5;12;14
19.6;85.8;45.5;7.3;10.2;27.5;8.5;3.2;5.4;11.9;13.9
19.4;84.7;44.9;7.2;10;27.2;8.4;3.1;5.4;11.7;13.7
19.3;84.1;44.6;7.1;10;27;8.3;3.1;5.3;11.7;13.6
19.1;83.5;44.2;7.1;9.9;26.8;8.2;3.1;5.3;11.6;13.5
19;82.9;43.9;7;9.8;26.6;8.2;3;5.3;11.5;13.4
18.9;82.4;43.6;7;9.8;26.4;8.1;3;5.2;11.4;13.3
18.8;82.1;43.5;7;9.7;26.3;8.1;3;5.2;11.4;13.3
18.8;82;43.4;6.9;9.7;26.3;8.1;3;5.2;11.4;13.3
18.8;82.4;43.6;7;9.8;26.4;8.1;3;5.2;11.4;13.3
19;83.2;44;7;9.9;26.7;8.2;3.1;5.3;11.5;13.5
19.3;84.3;44.6;7.1;10;27;8.3;3.1;5.4;11.7;13.6
19.5;85.4;45.2;7.2;10.1;27.4;8.4;3.1;5.4;11.8;13.8
19.9;87.2;46.1;7.4;10.4;27.9;8.6;3.2;5.5;12.1;14.1
20.3;88.6;46.8;7.5;10.5;28.4;8.7;3.2;5.6;12.3;14.3
20.3;88.6;46.8;7.5;10.5;28.4;8.7;3.3;5.6;12.3;14.3
20.1;87.9;46.5;7.4;10.4;28.2;8.7;3.2;5.6;12.2;14.2
19.8;86.7;45.8;7.3;10.3;27.8;8.5;3.2;5.5;12;14
19.5;85.1;45;7.2;10.1;27.3;8.4;3.1;5.4;11.8;13.8
19.1;83.6;44.2;7.1;9.9;26.8;8.2;3.1;5.3;11.6;13.5
18.8;82.3;43.5;7;9.8;26.4;8.1;3;5.2;11.4;13.3
18.6;81.2;42.9;6.9;9.7;26;8;3;5.2;11.3;13.1
18.3;80.2;42.3;6.8;9.5;25.7;7.9;2.9;5.1;11.1;13
18.2;79.5;42;6.7;9.4;25.5;7.8;2.9;5;11;12.8
18.2;79.7;42.1;6.7;9.5;25.5;7.8;2.9;5.1;11.1;12.9
18.8;82.2;43.4;7;9.8;26.3;8.1;3;5.2;11.4;13.3
19.2;84.1;44.4;7.1;10;26.9;8.3;3.1;5.3;11.7;13.6
19;83;43.8;7;9.9;26.6;8.2;3;5.3;11.5;13.4
18.9;82.5;43.5;7;9.8;26.4;8.1;3;5.2;11.5;13.3
18.7;81.9;43.2;6.9;9.7;26.2;8.1;3;5.2;11.4;13.2
18.2;79.8;42.1;6.7;9.5;25.5;7.8;2.9;5.1;11.1;12.9
17.6;76.8;40.5;6.5;9.1;24.6;7.6;2.8;4.9;10.7;12.4
17.1;74.6;39.4;6.3;8.9;23.9;7.3;2.7;4.7;10.4;12.1
17;74.3;39.2;6.3;8.8;23.8;7.3;2.7;4.7;10.3;12
16.9;73.8;38.9;6.2;8.8;23.6;7.3;2.7;4.7;10.3;11.9
16.7;73.2;38.6;6.2;8.7;23.4;7.2;2.7;4.7;10.2;11.8
16.7;72.9;38.4;6.2;8.7;23.3;7.2;2.7;4.6;10.1;11.8
16.3;71.5;37.7;6;8.5;22.9;7;2.6;4.5;9.9;11.6
16;70;36.9;5.9;8.3;22.4;6.9;2.6;4.4;9.7;11.3
15.8;69.2;36.4;5.8;8.2;22.1;6.8;2.5;4.4;9.6;11.2
15.6;68.3;36;5.8;8.1;21.9;6.7;2.5;4.3;9.5;11
