1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
77.1;37.8;102.5;0;0
77.1;34.8;102.4;0;0
70.2;33;103.3;0;0
63.4;33.6;103.2;0;0
61.6;33.6;104.2;0;0
59;35.3;102.6;0;0
56.5;36.9;102.5;0;0
52.3;38.6;102.8;0;0
46.3;41.3;103.8;0;0
40.4;44.5;101.9;0;0
35.4;46.5;104.9;0;0
30.5;49.8;105;0;0
27;50.9;104.4;0;0
25.4;52.3;101.5;0;0
25.2;52.9;103.6;0;0
26.1;53.7;102;0;0
31;53.8;103.8;0;0
35.1;54.1;102.5;0;0
39.6;54.6;102.3;0;0
46.6;56.3;101.9;0;0
52.6;58.3;101.9;0;0
56.9;59.2;103.4;0;0
62.1;61.3;104.5;0.4;0.4
64.2;64.4;102.6;1.1;1.3
62.3;65;103;2.5;2.9
61.4;68.6;104.8;4.6;5.3
55.2;70.3;101.7;6.9;8.2
51.5;71.6;101.8;9;10.9
47.1;72.9;102.9;10.8;13.8
43.9;72.9;100.3;11.4;16.1
41.5;75.1;100.9;12.5;17.7
38.7;77.8;103.5;12.8;18.6
36.2;79.6;101.9;12.6;19.4
34.4;82.1;102.4;12.5;20.1
34.2;81.5;99.5;12.1;20
34.7;83.9;103.2;11.7;19.2
35.9;85.7;102.3;11.5;18.7
37.3;85.4;102.6;11.5;17.5
39.3;83.7;101.6;11.4;16.1
42.8;84.3;102;11.2;14.5
43.5;81.4;102;11.1;13
44.1;80.2;102.9;10.8;11.1
46;79.9;103.6;10;9.1
48.7;80.7;103.5;8.9;7.2
48;81.6;101.3;7.6;5.4
47;84.3;103.2;5.6;3.7
47.6;84.6;102.1;3.9;2.3
47;84.7;101.3;2.1;1.2
46.6;86.5;102.5;0.7;0.4
45.6;88.5;102;0.1;0
43.4;89.6;103.4;0;0
42.4;87.8;99.7;0;0
42.6;89.9;101.5;0.1;0
44.3;88.6;100.2;0;0
45.8;90.8;101.8;0;0
48;92.7;102.9;0;0
52.6;91;103.2;0;0
57.1;91.7;101.4;0;0
58.3;92.8;100.2;0;0
54.4;93.8;101.8;0;0
52.7;94.2;103.2;0;0
48.3;92.4;100.8;0;0
44.6;92.3;102.3;0;0
42.8;91.9;101.2;0;0
40.4;90.7;101.4;0;0
38;88.8;100.7;0;0
37;87;100.2;0;0
37.3;88.1;101;0;0
41.9;86.7;100.7;0;0
50.3;87.4;100.1;0;0
47.7;87.6;99.8;0;0
44;89.2;100.1;0;0
43;90.8;102.2;0;0
36.7;90.4;100.3;0;0
28.6;91.4;100.9;0;0
20.5;89.7;98.8;0;0
18.1;93.4;101;0;0
17.5;93.5;100.8;0;0
15.7;93.1;101.6;0;0
15.3;89.2;100.6;0;0
13.2;89.8;101.4;0;0
9.6;88.6;103.5;0;0
8.4;88.8;99.1;0;0
7.3;85.9;98.8;0;0
6.3;84.4;99.7;0;0
6.8;84;98.4;0;0
7.6;83.8;100.7;0;0
9;84.2;99.6;0;0
13.2;84.4;99.8;0;0
17.1;84.5;100.7;0;0
20.7;85.4;101.9;0;0
27.9;87.9;100.4;0;0
35.3;86.8;100.1;0;0
40.5;90.1;101.2;0;0
45.6;90.3;100.3;0.6;0.8
48.6;90.7;100.6;1.8;2.1
47.4;91.4;100.1;3.5;4.1
44.5;91.1;99.4;5.8;6.8
43.3;90.2;100.2;8.4;9.8
40.1;87.5;99.5;10.7;12.5
39.2;88;101.1;13.1;14.4
38.8;86.9;101.1;14.8;16.1
39.1;84.1;100.8;16.2;16.6
39.4;81.9;100.5;17.1;17.5
39.9;80.9;98.6;17.6;17.7
40.9;77.8;99.4;17.8;17.7
42.7;77.7;99.6;18.1;17.1
44;78;100.9;18.2;17
45.5;77.9;100.9;18.5;16.7
42.9;80.2;100.7;18;16.9
41.5;80.2;100.9;17.3;16
41.2;82;97.3;16.6;15.8
38.4;84.9;98.2;16.1;15.2
36.1;84.9;99.1;15.2;14.4
36.8;86.6;99.9;13.7;13.4
40.3;85.3;100.9;12;11.9
44.1;85.4;99.4;9.8;9.8
45.7;85.3;99.9;7.2;7.5
52.1;82.3;101;4.8;5
56.3;79.5;99.7;2.5;2.7
59.5;77.9;99.7;0.9;0.9
60.5;77.3;98.8;0.1;0.1
61.9;75.7;99.4;0;0
61.5;73.7;99;0;0
62.3;73.2;100.7;0.1;0.1
64.7;74.9;99.4;0;0
67.8;74.3;98.9;0;0
69.8;75.3;101.7;0;0
74.2;74.7;100.4;0;0
77.9;75;97.6;0;0
80.2;75.2;99.8;0;0
77.8;73.2;100;0;0
75.5;74.6;100.9;0;0
73.1;73.3;99.5;0;0
68.9;70.8;99.7;0;0
67.6;70.7;99.5;0;0
66.1;69.7;100.3;0;0
64.5;66;98.4;0;0
63.5;65;99.7;0;0
65;64.9;101;0;0
70;63.1;99.1;0;0
78;62.3;99.6;0;0
76.2;60.7;99.9;0;0
75.4;62.9;99.3;0;0
72.7;62.4;98.8;0;0
66.2;62.3;102;0;0
58.1;64;100.5;0;0
49.4;66;99.5;0;0
47.6;65.4;98.4;0;0
45;67.2;100.5;0;0
43.4;68.4;99.4;0;0
42.6;67.4;101;0;0
39.9;65.5;99.6;0;0
35.7;65;100.2;0;0
34.6;65.6;100;0;0
32.6;63.7;98;0;0
29.7;64;99.6;0;0
29.5;63.6;100.9;0;0
28.6;65.8;101;0;0
28.8;65.7;100.1;0;0
32.3;67.9;101.3;0;0
35.6;67.8;101;0;0
40.5;68.1;99.6;0;0
49.6;67;100.3;0;0
58.4;65.2;99.3;0;0
67.7;63.5;99.9;0;0.1
75.3;62.4;99.9;0.3;0.8
81.4;60.7;101.4;1;2.2
83.3;57.9;99.2;2.2;4.7
80.6;57.9;100.3;3.9;8.2
76.9;57.4;99.6;6;12
74.4;58;99.1;8.1;15.7
68.1;59.4;99.5;10.2;19
65;59.6;99.3;12.1;21.6
60.6;61.6;98.9;14.3;22.9
58;62;99.7;15.5;23.9
55;62.8;99;16.3;24.2
56.3;63.3;98.5;17.8;24.4
55.9;62.6;98.9;18.2;23.6
57.3;62.5;99.6;18.3;22.3
58.7;63.1;100.5;18.8;21.7
60.3;59.7;100.5;18.4;21
62.5;59;100;17.9;19.5
66.2;57.9;97.6;17.3;18.8
65.4;57.4;100.1;16.8;17.6
68.3;56.1;100.6;15.3;16
70.3;55.1;100.1;13.5;14.4
73.7;56.8;98.3;11.7;12.4
74;57.6;99.6;9.5;10.2
73.8;58.7;98.1;6.9;7.7
75.7;60.4;99.3;4.6;5.1
78.2;60.9;100.9;2.4;2.9
78.7;60.5;97.8;0.9;1.1
77;61.8;99.4;0.1;0.1
79.7;60.7;98.8;0;0
78.2;59.9;99.9;0;0
79.6;58.8;99.9;0.1;0.1
83;59.8;98.5;0;0
87.7;58;99.6;0;0
91.9;58;100.1;0;0
95.1;58;101;0;0
97;58.9;99.3;0;0
97.4;59.6;99.5;0;0
96.5;59.9;99.8;0;0
94.1;61.7;100;0;0
86.5;61;98.7;0;0
82.3;60.9;100.5;0;0
78.6;60.7;97.9;0;0
76.6;60.2;99;0;0
74.7;59.7;99.3;0;0
71;59.9;98.8;0;0
70.8;58.8;100.4;0;0
76.3;57.9;99.1;0;0
85.6;56.6;98.7;0;0
84.8;57;100.3;0;0
82.5;54.9;98.6;0;0
84.6;53.9;97.7;0;0
78.6;52.9;100.3;0;0
72.8;52.7;100.1;0;0
65.2;53;100.6;0;0
63.7;51.6;99.1;0;0
64.8;50.8;100.8;0;0
61.2;50;98.8;0;0
61.7;50.6;99.1;0;0
58.4;50.7;99.9;0;0
54;50.1;98.9;0;0
51.6;50.3;99.6;0;0
48.7;49.8;98.7;0;0
46.8;50.4;98.4;0;0
45.9;50.4;98.9;0;0
45.8;51.2;97.8;0;0
45.3;52.1;98.5;0;0
48.8;53.5;99.9;0;0
50.9;55.1;99.2;0;0
53.6;55.5;98.4;0;0
62;56.2;98;0;0
68.5;57.6;99.4;0;0
75.4;58.3;99;0;0
81.3;57.9;98.7;0.4;0.6
86.1;56.3;98.7;1.3;1.7
87.9;55.5;99.6;3;3.6
88.1;53.3;99.2;5.3;6.7
84.7;50.5;98.2;8.2;10.1
81.4;48.4;98.8;11.6;13.6
80.4;46.7;99.6;14.6;16.9
75.6;44.7;98.1;17.1;20.1
72.1;44.9;98.8;19.9;22.2
67.6;45.7;100.5;21.9;23.9
63.3;48;99.5;23.5;24.9
58.5;50.1;100;23.7;25.2
55.8;54.2;98.8;24.9;24.9
54.3;56.4;98.9;24.7;23.9
54.4;58.7;98.4;24.7;23.1
54.3;59.8;98.1;23.7;21.7
56.7;58.2;99.2;23;20.2
63.5;57.6;98.9;21.9;17.9
65.6;56.3;99.6;20.4;15.5
69.5;52.8;100.9;18.4;13
75.9;51.2;100.4;15.6;10.4
81.2;50.1;98.8;12.9;7.9
85.2;47.8;98.3;10.3;5.6
89.1;47.5;98;7.1;3.7
91.4;46.5;100.3;4.5;2.1
93.9;45.8;99.5;2.3;1.1
92.8;45.9;98.5;0.8;0.4
94.4;45.9;98.9;0.1;0
93.4;45.7;100.3;0;0
92.1;46.2;98.5;0;0
91.2;46.6;99.3;0.1;0
95.3;46.6;98.7;0;0
97.6;45.8;99.1;0;0
100.6;46.3;99;0;0
106.6;46.6;97.9;0;0
109.2;45.4;99.3;0;0
111.2;45.6;99.4;0;0
109.8;44.5;99.9;0;0
107.4;44.8;97.9;0;0
101.7;45.5;99.9;0;0
97.7;45.9;99;0;0
91.5;46.6;99.8;0;0
88.8;48.3;101.2;0;0
84.3;48.6;97.3;0;0
82.4;48.8;99.7;0;0
81.5;49;99;0;0
87.1;49.2;98.7;0;0
93.2;47.7;99.6;0;0
93;46.9;99.2;0;0
93;45.3;99.7;0;0
93.8;44.2;99.6;0;0
91.2;42.6;98;0;0
81.6;40.9;97.4;0;0
76.8;41;99.5;0;0
75.6;41.1;98.3;0;0
74.3;40.8;99.8;0;0
73;40.4;97.6;0;0
70.1;41;99.1;0;0
67.1;41.1;98.5;0;0
62.2;43;101;0;0
57;43.4;99.3;0;0
54.1;43.9;98.1;0;0
51.3;45.7;99;0;0
52.4;44.4;97.6;0;0
53;42.9;100.2;0;0
55.6;41.6;98.9;0;0
60;40.5;97.5;0;0
64.7;40.7;100.5;0;0
69.2;40.2;99.3;0;0
77;40;99;0;0
86;39.7;97.1;0;0
90.7;40.4;97.1;0;0
99;41.6;98.5;0.4;0.5
99.7;42.5;98.9;1.1;1.5
101.8;42.6;97.9;2.3;3.1
98.3;42.3;97;4.1;5.2
94.8;42.7;98.9;6.3;7.9
92.8;43;99.2;8.3;10.3
89.8;43.3;98.6;10.5;12.8
87.6;43.2;98.6;12.2;14.8
82.8;43.4;99.7;13.8;16.8
80.5;44.3;98;14.9;18.4
77.9;44.9;98.5;16.3;20.2
74.9;45;99.1;17;21.6
71.8;45.5;99.5;17.4;22.5
71.5;45.8;99;18.2;23.3
72.6;47.1;98;18.4;23.4
70.5;46.1;99.2;18.2;24.1
69.7;46.2;99.7;18.4;24.6
71.3;46;98.3;17.9;24.2
68.8;44.5;98.2;17.5;24.1
