1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
126.4;42.2;58.8;0;0
115.8;40.8;59.1;0;0
107.9;39.3;59.4;0;0
106.1;38.7;59.7;0;0
103;39.6;60.1;0;0
93.3;41.6;60.4;0;0
86.5;43.9;60.7;0;0
81.8;45.4;61;0;0
81.8;45.5;61.3;0;0
87.6;44.9;61.7;0;0
94.8;44.5;62;0;0
108.1;44.7;62.3;0;0
119.5;45.4;62.6;0.1;0.2
127;46.2;63;1;2
125.6;46.4;63.3;2.9;6.2
120.6;46.2;63.6;5.4;12
115.4;46.2;63.9;7.9;17.4
108.6;47.1;64.3;10.1;21.7
100.8;49.6;64.6;12;24.9
94;52.6;64.9;13.6;27
90.7;55;65.2;14.9;28
88.7;55.3;65.5;15.6;27.3
93;53.4;65.9;15.4;25.1
96;50.3;66.2;14.4;21.7
103.4;46.9;66.5;12.3;17.2
112.3;44.1;66.8;9.1;11.6
117.9;42.7;67.2;5.1;6
122;43.2;67.5;1.5;1.7
119.2;46.4;67.8;0;0
112.6;51.5;68.1;0;0
109.6;56.3;68.5;0.1;0.1
112.4;58.1;68.8;0;0
121.3;56;69.1;0;0
128.6;52.1;69.4;0;0
128;48.5;69.7;0;0
121.6;47.2;70.1;0;0
113.9;47.7;70.4;0;0
106.9;49.5;70.7;0;0
101.3;51.8;71;0;0
108.7;53.9;71.4;0;0
106.9;55.1;71.7;0;0
104.7;54.6;72;0;0
96.1;52.2;72.3;0;0
88;48.9;72.7;0;0
89;45.9;73;0;0
87.9;44.4;73.3;0;0
80.8;44.5;73.6;0;0
74.6;45.5;73.9;0;0
69.6;46.9;74.3;0;0
68.2;48.3;74.6;0;0
71.3;49.1;74.9;0;0
78.4;48.9;75.3;0;0
92.2;47.4;75.6;0;0
106.6;45.1;76;0;0
118.4;43.2;76.4;0.9;1.1
120;42.5;76.8;3.3;3.8
115.3;43.2;77.2;6.9;7.8
109.2;44.5;77.6;10.7;11.9
103.6;45.1;78;13.6;14.8
101.1;44.3;78.4;15.3;16.4
101.6;42.5;78.8;15.9;16.9
104.5;40.5;79.1;16;17
105.7;39.4;79.5;15.5;17
106.1;39.2;79.9;14.6;16.8
104;39.3;80.3;13;16.2
105.1;39.2;80.7;10.8;14.5
109.8;38.4;81.1;7.8;11.5
112.9;37;81.5;4.5;7.2
118.4;35.6;81.9;1.5;2.7
120.6;34.3;82.3;0.1;0.2
119.9;33.4;82.6;0;0
121.3;33;83;0;0.1
125.8;33.1;83.4;0;0
131.2;33.8;83.8;0;0
135.2;34.6;84.2;0;0
130.9;35.1;84.6;0;0
123.3;34.9;85;0;0
116.6;34;85.4;0;0
112.4;32.7;85.8;0;0
109.6;31.4;86.1;0;0
117.8;30.3;86.5;0;0
121.2;29.5;86.9;0;0
118.9;29.1;87.3;0;0
109.5;29;87.7;0;0
96.4;29.1;88.1;0;0
94.2;29.2;88.5;0;0
91.5;28.9;88.9;0;0
85.7;28.3;89.3;0;0
80.6;27.6;89.6;0;0
76.9;27;90;0;0
76.3;26.8;90.4;0;0
79;26.6;90.8;0;0
86.3;26.2;91.2;0;0
98.4;25.2;91.6;0;0
112.4;23.9;92;0;0
123.7;23.1;92.4;0.5;1.1
124.5;23.2;92.8;2.3;4.2
117.9;24.6;93.1;5.8;9.1
109.1;26.5;93.5;10.3;14
100.9;28;93.9;14.7;17.8
95.1;27.8;94.3;18.3;20.1
93;26.3;94.7;20.6;21.1
93.9;24.7;95.1;21.8;21.4
95;23.7;95.5;21.7;21.3
94.8;23.9;95.9;20.6;20.9
94.4;24.6;96.3;18.3;19.8
95.7;25.5;96.6;14.8;17.4
102.3;25.9;97;10.2;13.2
106;25.9;97.4;5.5;7.9
111.4;25.8;97.8;1.9;3
112.7;25.6;98.2;0.2;0.3
111.2;25.6;98.6;0;0
111.9;25.5;99;0;0.1
116.4;25.2;99.4;0;0
122.4;24.7;99.8;0;0
129.1;24.1;100.1;0;0
126.6;23.7;100.5;0;0
119.6;23.6;100.9;0;0
111.7;23.8;101.3;0;0
106;24;101.7;0;0
101.3;24;102.1;0;0
106.3;23.7;102.5;0;0
113;23.5;102.9;0;0
109.5;23.5;103.3;0;0
100.8;24.2;103.6;0;0
85.6;25.4;104;0;0
81.6;26.7;104.4;0;0
77.3;27.6;104.8;0;0
72.1;27.7;105.2;0;0
65.8;27.3;105.6;0;0
61.9;26.7;106;0;0
61.3;26.2;106.4;0;0
63.2;25.9;106.8;0;0
70.4;25.6;107.1;0;0
80;25.3;107.5;0;0
92.9;25;107.9;0;0
103.6;24.8;108.3;0.5;0.9
105;24.9;108.7;2.6;4.2
98.2;25.2;109.1;6.6;10.2
90;25.8;109.5;11.2;16.1
83.1;26.2;109.9;15.4;20.4
76.6;26.4;110.3;18.9;23.2
72.4;26.3;110.6;21.4;24.6
71.3;26.3;111;22.7;24.8
71.3;26.5;111.4;22.9;24.6
69.4;27.2;111.8;22.5;24.4
69.1;28.1;112.2;20.7;23.6
68.2;28.7;112.6;17.5;21.3
74.8;28.7;113;12.9;17.2
79.7;28.2;113.4;7.8;11.5
87.5;27.6;113.8;3.2;5.1
90.8;27.2;114.1;0.5;0.8
89.6;27.1;114.5;0;0
90;27;114.9;0;0.1
94.6;26.7;115.3;0;0
99.6;25.9;115.7;0;0
105.9;24.7;116.1;0;0
105.3;23.4;116.5;0;0
100.8;22.3;116.9;0;0
94.7;21.4;117.3;0;0
90.1;21;117.6;0;0
85.9;21.2;118;0;0
88.2;22;118.4;0;0
96.7;23.1;118.8;0;0
91.6;23.9;119.2;0;0
84.9;23.6;119.6;0;0
70.9;22.4;120;0;0
68;20.9;120.4;0;0
65.1;19.5;120.8;0;0
61;18.5;121.1;0;0
53.5;17.7;121.5;0;0
48.7;17.1;121.9;0;0
46.5;16.6;122.3;0;0
45.6;16;122.7;0;0
48.5;15.5;123.1;0;0
51;15.1;123.5;0;0
55;14.9;123.9;0;0
58.6;14.6;124.3;0.3;0.4
60;14.3;124.6;2;2.2
58;13.7;125;5.8;6.8
53.6;13;125.4;10.9;13.3
48.6;12.2;125.8;15.8;19.9
42.5;11.3;126.2;19.6;25.4
37.7;10.5;126.6;21.9;29.2
35.7;9.9;127;22.9;31.4
37.5;9.6;127.4;22.8;32.2
41.5;9.8;127.8;21.6;31.7
45.6;10.1;128.2;19.3;29.6
44;10.2;128.6;15.8;25.6
51;9.8;129;11.5;19.5
57.6;9;129.4;7;12.2
65.3;8.2;129.8;3;5.4
68.3;7.8;130.2;0.6;1
67.5;7.9;130.5;0;0
67.5;8.3;130.9;0;0
72;8.6;131.3;0;0
77.4;8.3;131.7;0;0
84.2;7.7;132.1;0;0
85.9;7;132.5;0;0
82.7;6.4;132.9;0;0
77.7;6;133.3;0;0
74.3;5.7;133.7;0;0
71.4;5.5;134.1;0;0
74.7;5.5;134.5;0;0
87.7;5.5;134.9;0;0
84.5;5.6;135.3;0;0
79.3;5.7;135.7;0;0
65.7;6;136.1;0;0
60;6.1;136.5;0;0
55.9;6;136.9;0;0
51.5;5.7;137.3;0;0
43.1;5.2;137.7;0;0
37.7;4.9;138.1;0;0
33.7;4.8;138.5;0;0
31.2;4.9;138.9;0;0
31.6;5;139.3;0;0
31.7;4.9;139.7;0;0
33.4;4.6;140.1;0;0
34.5;4.2;140.5;0.2;0.2
34.4;3.9;140.9;1.5;1.7
32.3;3.9;141.3;4.7;4.8
29.4;4.1;141.7;9.1;8.9
27.2;4.5;142.1;13.4;12.9
24.7;4.8;142.5;16.8;16.2
23;4.9;142.9;19.1;18.8
22.5;5;143.3;20.2;20.6
24;5;143.6;20.2;21.8
27.7;5.1;144;19.1;22.3
31.1;5.3;144.4;17.1;22
25.3;5.4;144.7;14.2;20.4
26.5;5.5;145.1;10.6;16.9
30;5.4;145.5;6.6;11.7
35.5;5.2;145.8;3;5.8
38.7;5;146.1;0.7;1.3
39.1;4.8;146.4;0;0
39.6;4.8;146.7;0;0
44.7;5;146.9;0;0
51.4;5.4;147.1;0;0
59.7;6.1;147.3;0;0
63.7;6.8;147.5;0;0
63.5;7.3;147.7;0;0
60.6;7.2;147.8;0;0
58.7;6.8;148;0;0
56.1;6.3;148.2;0;0
57.3;6;148.3;0;0
70;5.8;148.4;0;0
67.1;5.8;148.5;0;0
64.5;6.1;148.6;0;0
52.3;6.5;148.7;0;0
45.4;6.9;148.7;0;0
42.4;7.2;148.8;0;0
40.2;7;148.9;0;0
32.9;6.5;149;0;0
29.1;6.2;149.1;0;0
26.9;6.2;149.1;0;0
27.8;6.7;149.2;0;0
34.4;7.4;149.3;0;0
41.8;8.1;149.3;0;0
56;8.6;149.4;0;0
67.9;8.9;149.5;0.2;0.3
74.8;9;149.5;1.6;2.2
72.5;9.1;149.6;5;6.5
66.3;9.2;149.7;9.6;12.2
60.8;9.4;149.7;13.5;17.3
54.4;9.7;149.8;16.6;21.6
48.5;10.1;149.8;18.9;25.3
46.1;10.7;149.9;19.8;27.2
48.7;11.3;150;19;27
49.9;11.9;150;17.5;25.6
54.6;12.4;150.1;15.6;23.5
55;12.7;150.2;13.2;20.4
61.1;12.5;150.2;10;15.9
67.7;12;150.3;6.2;10
72.1;11.5;150.3;3;4.8
74.5;11.3;150.4;0.9;1.5
73.7;11.6;150.5;0.1;0.2
72.2;12.5;150.5;0;0
73.6;13.7;150.6;0;0
77.9;14.7;150.7;0;0
85.3;15.4;150.7;0;0
87.8;15.5;150.8;0;0
83.8;15.1;150.9;0;0
76.7;14.2;150.9;0;0
71.2;13.1;151;0;0
66.5;12.3;151;0;0
64.7;12;151.1;0;0
76.3;12.2;151.2;0;0
73.4;12.7;151.2;0;0
70.3;13.1;151.3;0;0
58;13.2;151.4;0;0
48.6;13.2;151.4;0;0
46.5;13.1;151.5;0;0
44.5;13;151.5;0;0
36.9;13;151.6;0;0
32.6;12.9;151.7;0;0
29.6;12.8;151.7;0;0
30.3;12.6;151.8;0;0
36.2;12.3;151.9;0;0
43.7;12;151.9;0;0
