2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19;79.4;41.2;6.5;9.6;26.1;7.8;3.1;5.3;12;12.8
18.1;75.3;39.1;6.1;9.1;24.8;7.4;2.9;5.1;11.4;12.2
17.3;72.2;37.5;5.9;8.8;23.7;7.1;2.8;4.9;10.9;11.7
17.1;71.5;37.1;5.8;8.7;23.5;7;2.7;4.8;10.8;11.6
17;70.8;36.7;5.7;8.6;23.2;7;2.7;4.8;10.7;11.4
16.4;68.2;35.4;5.5;8.3;22.4;6.7;2.6;4.6;10.3;11
16;66.8;34.6;5.4;8.1;21.9;6.6;2.6;4.5;10.1;10.8
15.8;65.8;34.1;5.3;8;21.6;6.5;2.5;4.4;9.9;10.6
15.8;65.9;34.2;5.4;8;21.6;6.5;2.5;4.4;9.9;10.7
16.3;67.9;35.2;5.5;8.2;22.3;6.7;2.6;4.6;10.2;11
16.9;70.4;36.5;5.7;8.5;23.1;6.9;2.7;4.7;10.6;11.4
18;75.2;38.9;6.1;9.1;24.7;7.4;2.9;5;11.3;12.2
19.1;79.6;41.2;6.5;9.7;26.1;7.8;3.1;5.3;12;12.9
20;83.6;43.3;6.8;10.2;27.4;8.2;3.2;5.6;12.6;13.6
20.5;85.4;44.2;6.9;10.4;28;8.4;3.3;5.7;12.9;13.9
20.8;86.6;44.8;7;10.5;28.4;8.5;3.3;5.8;13;14.1
21;87.7;45.3;7.1;10.6;28.7;8.6;3.4;5.9;13.2;14.3
21.1;88;45.5;7.1;10.7;28.8;8.6;3.4;5.9;13.2;14.3
21.1;88;45.5;7.1;10.7;28.8;8.7;3.4;5.9;13.2;14.3
21.1;88.2;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
21.3;88.8;45.9;7.2;10.8;29.1;8.7;3.4;5.9;13.3;14.5
21.2;88.3;45.6;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
21.2;88.4;45.7;7.2;10.7;28.9;8.7;3.4;5.9;13.3;14.4
20.8;86.9;44.9;7.1;10.6;28.4;8.5;3.3;5.8;13.1;14.2
20.7;86.1;44.5;7;10.5;28.2;8.5;3.3;5.8;12.9;14.1
20.5;85.3;44.1;6.9;10.4;27.9;8.4;3.3;5.7;12.8;13.9
20;83.6;43.1;6.8;10.1;27.3;8.2;3.2;5.6;12.5;13.7
19.8;82.5;42.6;6.7;10;27;8.1;3.2;5.5;12.4;13.5
19.6;81.7;42.1;6.6;9.9;26.7;8;3.1;5.5;12.3;13.4
19.5;81.3;41.9;6.6;9.9;26.6;8;3.1;5.4;12.2;13.3
19.7;82;42.3;6.7;10;26.8;8.1;3.1;5.5;12.3;13.4
20.1;83.8;43.2;6.8;10.2;27.4;8.2;3.2;5.6;12.6;13.7
20.7;86.2;44.5;7;10.5;28.2;8.5;3.3;5.8;12.9;14.1
21;87.5;45.1;7.1;10.6;28.6;8.6;3.3;5.8;13.1;14.3
20.7;86.2;44.4;7;10.5;28.2;8.5;3.3;5.8;12.9;14.1
20;83.6;43.1;6.8;10.2;27.3;8.2;3.2;5.6;12.5;13.7
19.5;81.2;41.8;6.6;9.9;26.5;8;3.1;5.4;12.2;13.3
19.1;79.5;40.9;6.4;9.7;25.9;7.8;3;5.3;11.9;13.1
18.8;78.4;40.4;6.4;9.5;25.6;7.7;3;5.2;11.8;12.9
19.6;81.9;42.2;6.6;9.9;26.7;8;3.1;5.5;12.3;13.5
19.6;81.8;42.1;6.6;9.9;26.7;8;3.1;5.5;12.3;13.4
19.4;81;41.7;6.6;9.8;26.4;8;3.1;5.4;12.1;13.3
18.5;77.2;39.7;6.3;9.4;25.2;7.6;3;5.1;11.6;12.7
17.6;73.4;37.7;5.9;8.9;23.9;7.2;2.8;4.9;11;12.1
17.5;72.8;37.4;5.9;8.8;23.7;7.1;2.8;4.9;10.9;12
17.3;72;37;5.8;8.8;23.5;7.1;2.8;4.8;10.8;11.9
16.7;69.6;35.8;5.6;8.5;22.7;6.8;2.7;4.6;10.4;11.5
16.3;67.9;34.9;5.5;8.3;22.1;6.7;2.6;4.5;10.2;11.2
16;66.8;34.3;5.4;8.1;21.8;6.6;2.6;4.4;10;11
16;66.9;34.4;5.4;8.1;21.8;6.6;2.6;4.5;10;11
16.4;68.4;35.1;5.5;8.3;22.3;6.7;2.6;4.6;10.2;11.3
17;70.9;36.4;5.8;8.6;23.1;7;2.7;4.7;10.6;11.7
18.1;75.4;38.7;6.1;9.2;24.5;7.4;2.9;5;11.3;12.5
19.1;79.8;41;6.5;9.7;26;7.8;3;5.3;11.9;13.2
20.2;84.1;43.1;6.8;10.2;27.4;8.3;3.2;5.6;12.6;13.9
20.7;86.3;44.3;7;10.5;28.1;8.5;3.3;5.7;12.9;14.3
21.1;87.8;45;7.1;10.7;28.5;8.6;3.3;5.8;13.1;14.5
21.3;88.9;45.6;7.2;10.8;28.9;8.7;3.4;5.9;13.3;14.7
