1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
95;18.4;121;0;0
85.3;20.3;123;0;0
70.8;21.6;123.5;0;0
68.1;22.4;122.4;0;0
65;22.2;122.2;0;0
60;20.8;124.4;0;0
56.5;19.2;125.8;0;0
54;18.7;122.2;0;0
54;18.7;124;0;0
58.4;19.6;121.9;0;0
64.9;20.1;124.9;0;0
77.9;19.5;123.3;0;0
91.3;18.5;122.2;0;0
102.4;18.1;123.5;1;1
104.4;18;125.6;3.4;3.6
97.1;19.1;122.4;7.1;8
91.9;21.1;122.9;11;13.5
82.5;23.1;123.8;14.7;18.4
75.5;23.3;124.3;16.8;22.5
71.8;23;123.2;18.3;25.5
71.1;21.8;123;18.7;27.9
70.7;20.6;124;18.9;28.9
71.4;20;123.1;18.7;28.4
71.7;19.7;122.2;16.7;27.5
74.4;19.7;124.8;14.6;23.1
83.7;20.3;124.6;10.3;17.8
87.1;21.3;124;5.8;10.3
95.9;21;121.4;1.9;3.5
98.3;20.2;122.4;0.1;0.2
97;19.6;123.3;0;0
99.1;18.2;121.6;0;0.1
103.3;17.6;122.4;0;0
109.7;17.5;122.7;0;0
118.7;18.2;122.3;0;0
113.4;18.5;125;0;0
104.7;19.6;124.5;0;0
96.4;19.5;124.3;0;0
91.9;19.3;124;0;0
89.2;18.4;124.8;0;0
96.3;17.5;124.5;0;0
102.6;16.3;124;0;0
99.3;15.2;125.8;0;0
90.7;15.3;123;0;0
77.3;15.1;124.2;0;0
75.4;15.4;123.4;0;0
71.6;16.1;123.5;0;0
66.4;16.7;125.1;0;0
58.9;17.5;125.9;0;0
54.3;18.6;124.2;0;0
53.5;19.2;124.4;0;0
54.3;20;124.2;0;0
62.2;19.6;124.6;0;0
74.7;19.1;122;0;0
90.7;18.3;125.6;0;0
102.1;17.7;125.1;0.9;1
101.7;17.6;124.3;3.6;3.7
93.8;19.6;122.5;7.8;8.2
88.1;20.6;123.6;12.1;13.1
81.8;22.1;123.5;14.8;16.9
77.3;22.3;125.9;16.4;19.7
77.3;20;121.8;16.6;21.5
78.5;18;122.6;16.2;22.2
83.2;16.8;124.6;16.2;22.9
81.7;16.9;122.8;15.6;22.7
82.2;17.2;125.4;14.8;21.7
80.2;17.6;120.7;13.2;19.1
85;18.3;123.6;10.4;14.7
88.5;19;121.7;6.5;8.7
94.7;19.3;123.7;2.6;3.4
