1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
92.5;10.2;129.9;0;0
80.2;10.3;130;0;0
70.4;10.8;130;0;0
67.6;11.5;130.1;0;0
65.2;11.7;130.2;0;0
58;11.4;130.2;0;0
53.9;11;130.3;0;0
51;10.9;130.3;0;0
51.1;11.2;130.4;0;0
56;11.8;130.5;0;0
62.5;12.4;130.5;0;0
75.5;13;130.6;0;0
87.5;13.3;130.6;0.1;0.1
97.1;13.3;130.7;0.8;1.4
98.6;13.1;130.8;2.5;4.3
96.1;12.6;130.8;5.2;8.4
92.4;12.1;130.9;8.3;12.5
87.2;11.9;130.9;11.3;15.9
82.6;12;131;13.7;18.2
79.3;12.3;131.1;15.5;19.7
78.4;12.8;131.1;16.5;20.8
76.2;13.1;131.2;16.6;21.6
76.5;13.3;131.3;15.8;21.7
74.7;13.4;131.3;14.1;20.7
77.9;13.5;131.4;11.3;18.1
83.2;13.7;131.4;7.8;13.5
87.1;14.1;131.5;4.1;7.7
91.7;14.6;131.6;1.2;2.4
92.1;15.2;131.6;0;0
90.1;15.9;131.7;0;0
91.5;16.4;131.7;0;0.1
96.6;16.5;131.8;0;0
103.9;16.2;131.9;0;0
107.7;16.1;131.9;0;0
103.2;16.4;132;0;0
94.2;17.6;132.1;0;0
85.4;19.3;132.1;0;0
78.7;20.9;132.2;0;0
74.9;21.5;132.2;0;0
85.4;20.9;132.3;0;0
86.3;19.8;132.4;0;0
84.8;19.1;132.4;0;0
74;19.2;132.5;0;0
62;20;132.5;0;0
59;21.2;132.6;0;0
55.3;22.5;132.7;0;0
47.1;23.6;132.7;0;0
41.4;24.3;132.8;0;0
37.4;24.6;132.9;0;0
37.5;24.4;132.9;0;0
42.1;23.7;133;0;0
50.1;22.7;133;0;0
64.1;21.5;133.1;0;0
77.8;20.5;133.2;0;0
88.2;19.9;133.2;1.2;1
87.4;20.2;133.3;4.4;3.8
79.8;21.3;133.3;9.5;8.5
70.9;22.7;133.4;14.8;13.7
62.3;23.8;133.5;19;18.3
56.2;24;133.5;21.5;21.9
53.7;23.3;133.6;22.5;24.2
54.8;22.5;133.7;22.2;25.5
55.7;22;133.7;20.9;25.9
57.9;22;133.8;18.6;25.5
58.5;22.4;133.8;15.4;23.9
62.3;22.9;133.9;11.5;20.6
69.4;23.5;134;7.2;15.2
