2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.8;83.9;41.5;6.5;9.7;26;8.2;3;5.4;11.8;13.2
17.8;79.6;39.4;6.2;9.2;24.6;7.8;2.8;5.1;11.2;12.5
17.1;76.3;37.7;5.9;8.8;23.6;7.5;2.7;4.9;10.7;12
16.9;75.5;37.4;5.9;8.7;23.3;7.4;2.7;4.9;10.6;11.9
16.7;74.7;37;5.8;8.6;23.1;7.3;2.7;4.8;10.5;11.8
16.1;72;35.6;5.6;8.3;22.3;7.1;2.6;4.6;10.1;11.4
15.8;70.5;34.9;5.5;8.1;21.8;6.9;2.5;4.5;9.9;11.1
15.5;69.4;34.3;5.4;8;21.4;6.8;2.5;4.5;9.7;11
15.6;69.6;34.4;5.4;8;21.5;6.8;2.5;4.5;9.8;11
16;71.6;35.4;5.6;8.3;22.1;7;2.5;4.6;10;11.3
16.6;74.2;36.7;5.8;8.6;22.9;7.3;2.6;4.8;10.4;11.7
17.7;79.1;39.1;6.1;9.1;24.4;7.7;2.8;5.1;11.1;12.5
18.7;83.6;41.3;6.5;9.6;25.8;8.2;3;5.4;11.7;13.2
19.6;87.9;43.4;6.8;10.1;27.1;8.6;3.1;5.6;12.3;13.9
20.1;90;44.5;7;10.4;27.8;8.8;3.2;5.8;12.6;14.2
20.4;91.4;45.2;7.1;10.5;28.2;8.9;3.2;5.9;12.8;14.4
20.6;92.6;45.8;7.2;10.7;28.5;9;3.3;5.9;13;14.6
20.7;93;45.9;7.2;10.7;28.6;9.1;3.3;6;13;14.7
20.7;93.1;46;7.2;10.7;28.7;9.1;3.3;6;13;14.7
20.8;93.2;46.1;7.2;10.7;28.7;9.1;3.3;6;13;14.7
20.9;93.8;46.4;7.3;10.8;28.9;9.2;3.3;6;13.1;14.8
20.8;93.5;46.2;7.2;10.8;28.8;9.1;3.3;6;13.1;14.8
20.8;93.5;46.2;7.2;10.8;28.8;9.1;3.3;6;13.1;14.8
20.5;91.9;45.4;7.1;10.6;28.3;9;3.3;5.9;12.8;14.5
20.3;91.2;45;7.1;10.5;28.1;8.9;3.2;5.8;12.7;14.4
20.1;90.3;44.6;7;10.4;27.8;8.8;3.2;5.8;12.6;14.3
19.7;88.4;43.7;6.9;10.2;27.2;8.6;3.1;5.7;12.3;14
19.4;87.4;43.1;6.8;10;26.9;8.5;3.1;5.6;12.2;13.8
19.2;86.4;42.7;6.7;9.9;26.6;8.4;3.1;5.5;12.1;13.6
19.1;86;42.5;6.7;9.9;26.4;8.4;3;5.5;12;13.6
19.3;86.7;42.8;6.7;10;26.7;8.4;3.1;5.5;12.1;13.7
