1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
81.8;63.3;87;0;0
73.7;62;87;0;0
64.3;61;86.9;0;0
65;58;87.7;0;0
64.7;55.5;85.6;0;0
60.2;55;87.3;0;0
55;54;86;0;0
50.4;55.7;85.6;0;0
46.9;58.9;85;0;0
46.8;63.1;84.9;0;0
50.2;64.6;86;0;0
62.2;65.6;86.3;0;0
75.1;64.3;85.8;0;0
86.4;62;85.4;1.2;1.1
87.4;60.5;84.5;4.5;4
84.7;59.4;86.6;9.4;9.3
78.7;60.1;86.1;13.9;15.1
70.3;57.8;85;17.2;20.5
63;57.7;83.7;19.8;26.1
56.9;57.9;84.4;21.4;29.9
54.9;58.5;85.9;21.6;31.6
51.2;59.8;86.3;21.9;32.7
50.7;62.6;83.6;21.5;32.7
47.4;64;84.7;19.8;29.8
50.7;66.3;85;16.5;24.3
59.3;65.9;84.3;12.1;17.7
67.8;68;84.8;7.1;9.6
73.9;68.3;84.5;2.5;3.1
74.9;67.5;85.1;0.2;0.2
74;68.2;85;0;0
74.3;69.2;84.8;0.1;0.1
77.3;71.5;83.5;0;0
81.8;73.7;84.9;0;0
83.2;74.4;85.8;0;0
82.9;73.7;82.7;0;0
75.7;73;84;0;0
73.3;71.6;84.8;0;0
71.2;68.8;85.3;0;0
69.2;69.1;84.1;0;0
75.6;68.5;84.8;0;0
79.3;70.4;84.6;0;0
73.6;70.6;84.3;0;0
63.1;73.9;83.4;0;0
47.5;76.7;83.8;0;0
44;77.9;84.3;0;0
39.5;77;82.4;0;0
35.2;76.2;83.5;0;0
31.2;72.4;83.6;0;0
26.5;73.3;84.5;0;0
21.8;75.9;84.7;0;0
17.3;80.6;82.5;0;0
16.3;84.5;83.6;0;0
19.6;85.2;83.9;0;0
26.1;81.8;82.8;0;0
33.4;78.2;83.2;0.7;0.9
35.5;73.3;84.7;3;4.2
32.1;75;84.2;6.9;10.4
27.6;76;83.5;10.5;16.5
23.6;78.2;83.3;12.6;21.2
22.5;79.9;82.6;13.1;23.8
23.2;77.7;83.6;13.1;24.4
26.1;76.8;84.1;12.4;24.3
29.6;78.5;84.5;12.5;22.7
32.2;80.6;83;13.1;21.1
28.2;82.7;83.4;13.5;18.8
24.5;83.1;83.8;12.9;15.3
31;78.3;82.4;10.9;11.5
39.2;73;82.3;7.3;6.9
49.1;69.6;82.7;3.1;2.7
51.5;66.6;83.6;0.4;0.3
51.4;68.6;83.9;0;0
49;72.6;82.6;0;0
51.4;76.4;82.7;0;0
53.4;79.4;81.8;0;0
57.9;81.3;84.5;0;0
57.4;81.1;83.8;0;0
52.8;80.6;81.5;0;0
50.4;78.1;83.1;0;0
50.1;76.4;82.8;0;0
51.9;72.5;83;0;0
62.9;69.3;83;0;0
75.1;65;82.2;0;0
75.4;63;82.3;0;0
67;64.3;82.8;0;0
50.3;67.4;81.7;0;0
46.2;70.2;82;0;0
39.9;72.3;81.8;0;0
34.3;72.3;81.7;0;0
29.8;70.7;81.8;0;0
26.4;68;82.3;0;0
25.4;65.9;82.5;0;0
24.9;65.1;80.7;0;0
27;63.7;82.6;0;0
27.8;64.6;80.9;0;0
28.6;64;82.7;0;0
29.4;66;82;0.4;0.5
27.7;65.8;81.4;2.2;2.6
23.3;67.3;80.6;6;7
19.5;67;81.7;10.6;13
14.8;67.3;82.9;14.8;19.4
10.8;66.5;81.2;18.3;24.3
8.2;65.7;80.8;20.3;28
8.6;65.8;81.5;21.2;31.5
11.4;65.3;81.8;21.5;32
17.7;65.1;81.6;20.4;30.1
20.8;64.6;80.6;18.2;28.1
19.4;65.6;82;14.6;23.4
26.1;66.2;80.8;10.2;17.4
32.7;62.3;81;6;10.7
41.5;61.2;81.5;2.4;4.4
44.4;60.4;80;0.4;0.7
45.2;60.4;81.1;0;0
48.4;59.3;81;0;0
54.3;58.6;80.3;0;0
64;57.8;82;0;0
72.5;57.4;81.1;0;0
75.9;56.7;79.6;0;0
77.9;54.9;80.5;0;0
74.1;55.2;82;0;0
71.5;54.8;80.3;0;0
68.6;55.1;80.7;0;0
72.7;55.7;81.9;0;0
82.6;56.5;80.1;0;0
79.4;55.7;81.8;0;0
76.8;55.2;80.1;0;0
67.9;51.6;81.7;0;0
65.1;49.9;80.2;0;0
63.7;49.7;80.9;0;0
58.7;50.4;81.7;0;0
50.2;52.8;80.8;0;0
45.3;52.8;80.9;0;0
45.9;51.6;80.6;0;0
49.9;50;79.2;0;0
59.9;46.8;80.2;0;0
72.7;46.4;81.2;0;0
86.4;46.3;82.2;0;0
97.2;47.1;81.7;0.6;0.7
96.4;48.8;80.3;3.2;3.7
89.8;50;81.6;8.1;9.7
81.4;51;82.5;13.4;16.6
74.8;51.1;80;17.1;21.8
73.4;48.6;82.9;19.4;25.3
72.2;46.1;81.1;20.7;27.5
75.4;45.5;80.1;19.9;27.5
81.4;42.8;80.9;18.5;26.3
87.7;43;80.8;16.3;24.3
91.3;43.5;80.2;13.9;21.5
93.4;43.3;81.3;11.3;18.1
100.2;43;80.7;8.1;13.3
103.2;43.2;81.6;4.5;8.2
107.4;41.2;80.2;2;3.8
107.2;41.5;82.1;0.5;1
108.2;40.8;79;0.1;0.1
109.9;41.5;81.6;0;0
111.7;41.6;80.4;0;0
118.3;41.7;81;0;0
122.8;42;81.4;0;0
123.1;43.6;80.8;0;0
116.2;44.9;80.8;0;0
108.1;45.4;80.2;0;0
101.5;46.2;80.6;0;0
97.5;45.3;80.2;0;0
100.1;44.4;79.4;0;0
114.1;43;78.8;0;0
112;40.7;80.5;0;0
107.9;41.9;81.7;0;0
91.5;43;79.4;0;0
84.8;44.1;78.7;0;0
77.5;46.2;80.7;0;0
73.6;48.8;80.3;0;0
63.2;51.8;79.4;0;0
57.6;52.3;80.2;0;0
55.3;54.6;79.4;0;0
57.8;54.8;80.1;0;0
63.5;56;79.8;0;0
70.8;54.6;80.9;0;0
83.7;55.6;80.7;0;0
94;58.4;78.7;0.3;0.5
97.4;60.1;79.5;2.1;2.8
93.8;60.7;81.6;5.6;7.8
85.6;63;79;9.6;13.8
77.2;64.4;80.1;12.4;18.6
69.7;67.8;79.4;14.2;22.4
60.6;73.5;79.6;15.6;25.4
55.8;76.4;80.2;15.1;26.2
54.8;81.4;79.9;15.1;25.5
52.7;81.9;81;14.5;23.9
55.5;81.3;80;14.4;22.2
55.4;82.1;78.5;13.9;19.1
59;81.6;80.5;12.2;15.5
61.4;82.5;80.5;8.9;10.7
65.3;84.5;79.6;4.8;5.3
67.2;84.9;78.7;1.3;1.4
66.5;88.8;79.6;0;0
66.1;87.4;78.8;0;0
69.3;88.1;79.1;0;0
70.7;90;80.1;0;0
78.4;94;80.1;0;0
76.7;95.3;79.2;0;0
68.8;99.5;79.4;0;0
60.6;96.8;78.7;0;0
53;99.4;79.4;0;0
47.6;98.1;78.8;0;0
45.3;101.9;80.3;0;0
54.5;103.6;79.2;0;0
49.2;104.6;79.3;0;0
45.8;105.2;79.2;0;0
33.3;103.6;79.7;0;0
29;104.1;79;0;0
26.8;98.9;79.6;0;0
23.6;101;80.2;0;0
13.8;104.3;80.6;0;0
7.3;107.3;78.4;0;0
4.1;109.7;79.6;0;0
5.5;108.4;79.5;0;0
13.3;105.7;79.1;0;0
21.9;104.9;80;0;0
35.1;105.6;79.3;0;0
45.6;107.4;81.4;0.2;0.3
51;109.1;79;1.4;2.1
49.7;107.7;79.9;4.4;6.2
43;110;79.2;8.8;11.6
37.9;110.2;79.7;13.2;15.9
33.2;109;78.8;17.5;17.9
32.4;103;80.5;20;18.8
34.6;101.5;79.4;22;17.7
37.7;100.9;80.7;22.7;17.1
37.8;100.8;82;21.5;16.2
39.7;102.4;79.3;19.6;15.2
38.4;102.9;79.5;16.4;13.9
43.2;104.5;79.5;12;11.9
49.9;102;80.3;7.4;8.4
55.9;99.9;79.2;3.4;4.5
59.1;95.2;79.4;0.8;1.2
58.4;96;80.5;0;0
58.6;97.6;81.4;0;0
61.2;99.1;81.3;0;0
65.8;97.2;80;0;0
76.2;95.3;81.6;0;0
78.9;94.2;80.7;0;0
74;92.9;81.7;0;0
66.5;94.3;82.4;0;0
58.8;95;82.4;0;0
54.8;94.7;81.3;0;0
53.4;92;83.6;0;0
68.6;87.9;82.2;0;0
69.1;85.4;83.4;0;0
71.2;81.7;82.3;0;0
59;81.1;80.8;0;0
52.2;79.4;83.1;0;0
49.2;79.4;83.1;0;0
46.8;79.7;81.9;0;0
39;80.4;83.3;0;0
36;79.7;83.6;0;0
34.9;75.7;83.9;0;0
38.4;72.2;83.2;0;0
45.9;71.1;82.2;0;0
54.1;69.1;82.5;0;0
66.3;68.9;83.6;0;0
79.3;69.8;83.4;0;0.1
87.4;69.7;83.2;0.6;0.9
89.6;69.6;82.5;2;3.2
87.3;68.4;82.7;4.4;7
86.1;66.7;83.7;7.7;10.9
79.2;65.6;83.6;11.1;15.4
72.2;67.3;83.8;14.3;18
67.3;67.8;83.8;16.8;20.5
67.3;67.5;85;17.9;21.4
67.5;65.9;84.7;18;20.6
73.2;61.8;83.9;17.2;20.3
74.4;57.6;85.6;15.1;18.2
81.2;57.8;84.8;12.2;15.4
83.3;60.8;85.2;8.7;11.4
80.9;64.2;84.6;4.9;6.8
80.9;68.8;84.4;1.7;2.6
79.9;70.2;84.2;0.2;0.3
80.7;68.7;84.2;0;0
87.3;67.1;85;0;0
94.8;62.7;85.1;0;0
106.7;59.8;84.3;0;0
111.9;55.4;85;0;0
109.7;54.1;85.5;0;0
103.1;53.2;85.9;0;0
95.8;52.8;85.7;0;0
90.1;53.5;86.8;0;0
84.5;55.4;85.8;0;0
92;57.6;86.8;0;0
92.2;59.9;85;0;0
88.7;60.2;84.6;0;0
78.8;58.9;88.2;0;0
70.7;56.6;86.3;0;0
70.7;55.6;87;0;0
68.7;55.2;86.8;0;0
59.7;55;84.9;0;0
54.2;57.2;86.9;0;0
49.2;58.7;87.4;0;0
47;59.2;87;0;0
50.5;60.5;87.9;0;0
56.6;61.3;87.4;0;0
66.6;61.7;86.6;0;0
78.7;62.2;88.2;0;0
87.2;63.4;87.4;1;1.5
86.2;61.5;85.7;3.5;5.6
81.9;60.6;89.4;7.3;11.7
77.6;58.7;86.7;11.4;17.8
71.9;58;86.9;15.2;22.5
66.1;57.5;88.5;17.7;25.5
60.5;59.4;88.1;20.2;26.3
57;61;86.2;22.4;26.6
57.7;63.6;85.9;22.7;24.8
58.8;62.4;88.3;23.6;22.3
57.4;63.2;89.5;22.3;19
58.2;63.9;89;20.6;14.9
64.4;65.7;89.4;16.4;10.4
66.1;67.1;87.5;10.3;5.9
71.3;69.6;88;4.1;2.3
73.6;70.1;88.7;0.6;0.4
74.1;68.8;90.5;0;0
77.5;66.8;89;0;0
82.6;66.6;87.8;0;0
85.3;67.2;89.2;0;0
86;70.8;89;0;0
81.1;71.5;88.8;0;0
75;70.8;90.3;0;0
72.9;68.5;89.9;0;0
72.1;65.3;87.4;0;0
70.8;63.5;89.6;0;0
79.6;63.8;89.7;0;0
80.9;63.6;88.9;0;0
79;67.2;89.8;0;0
67.1;67;88.8;0;0
53.3;66.7;91;0;0
50.7;66.4;90.7;0;0
48.5;65.4;90;0;0
44.7;61.1;88.5;0;0
41.3;57.3;89.4;0;0
38.4;57;91.6;0;0
37.9;55.1;91.2;0;0
38.7;55.9;91;0;0
41.6;53.5;89.2;0;0
46.5;53;91;0;0
50.3;51.9;89.4;0;0
56.5;50.1;93.6;0.8;0.9
57.4;48.7;90.6;3.1;3.6
55.3;48.6;89.1;6.9;8.5
53.9;48.9;90.7;9.8;14.8
51.8;47.7;93.6;11.5;19.9
50.4;44.7;90.5;12;25
50.5;43;93.3;11.9;27.8
51.9;41.3;91.2;11.8;29.8
56.2;39.4;92.3;12.1;30.6
60.5;40;92.1;12.4;28.6
58.3;39.5;91;13;26.3
54.7;39.6;92.3;12.5;22.7
59.6;38.6;90.7;11.4;17.8
63.4;36.8;93.4;8.1;11.3
73.8;35;91.6;3.6;4.8
76.7;34.2;92.1;0.6;0.7
79.3;33.4;91.6;0;0
81.3;32.7;92.8;0;0
86.2;32.6;92.5;0;0
93;33.1;92.4;0;0
99.3;31.1;94;0;0
99.5;30.8;92.3;0;0
94.4;30.8;93.4;0;0
90;31;93.4;0;0
87.5;31.3;94.6;0;0
86.2;31.8;94.5;0;0
94.2;30.3;93;0;0
104.5;29.4;93;0;0
102.7;28.3;94.4;0;0
95.4;27.5;94.5;0;0
82.1;27.1;95.4;0;0
78.7;27.9;95.4;0;0
74.2;28.6;94.3;0;0
67.5;28.9;96.1;0;0
59.8;29.4;93.7;0;0
52.8;30.2;94.2;0;0
50.8;30.2;94.4;0;0
48.8;30.9;93.4;0;0
49.5;30.4;94.7;0;0
51.1;29.9;94.5;0;0
54.2;29;94.5;0;0
55.9;28.1;95.8;0.4;0.6
54.1;27.4;93.8;2.4;2.9
49.3;29;95.2;6.5;7.6
43.1;30.4;97;11.7;13.2
39;31.9;97.6;16;18.4
35.7;32.6;96.7;18.9;22.4
32.8;33.4;95.8;20.8;25.3
32.4;34.7;95.1;21.9;27.6
33.8;35.1;95.4;22.1;28.4
38.4;37.3;95.9;20.6;26.9
38.5;39.8;95.9;18.1;24.7
30.4;43.3;95.5;15.2;21.7
31.8;46.1;94.9;11.5;17.1
33;47.6;97.3;7.4;11.3
40;49.1;96.4;3.2;5.3
43;49.3;96.2;0.6;1.1
43.9;48.4;95.3;0;0
46.6;48.7;95.6;0;0
52.4;48.2;94.9;0;0
59.2;48.8;97;0;0
67.7;50.1;96.4;0;0
69.5;52;98.3;0;0
67.7;52;97.3;0;0
64.8;52;97.6;0;0
63.7;51.2;97.7;0;0
59.5;52.5;97.7;0;0
61.2;54.2;98;0;0
69.7;56.4;97;0;0
63.6;58.4;95;0;0
59.4;58.8;96.3;0;0
48.3;57.7;98.1;0;0
46.1;56;97.4;0;0
42.8;56.5;97.7;0;0
36.1;58.4;98.1;0;0
24.9;62.8;98.8;0;0
17.1;67.5;99;0;0
13.6;68.3;98.2;0;0
14.8;70.7;97.7;0;0
23.5;70;98;0;0
33.9;70;97.7;0;0
49.4;68.3;97.5;0;0
61.5;66.9;99.9;0.5;0.4
66.9;66.4;98.9;2.4;1.8
64.3;68.6;98.7;6;4.6
59.2;71.1;97.3;9.8;8.1
54.6;72.4;99.2;12.7;11.2
48.5;76.4;98.3;13.7;13.9
45.2;77.5;99.6;13.3;15.7
44.4;78.3;98;13.2;17.3
43.6;79;100.3;13;19.2
40.5;82.3;100.1;13.1;19.7
41.8;80.5;98.6;12.7;19
39.2;81;96.5;11.6;17.3
44.2;79;98.1;10.1;14.6
48.5;76;100.2;7.9;10.6
56.8;72.8;99;4.2;5.6
64.4;68.5;100;1.1;1.3
67;66.1;99.9;0;0
69.3;65.6;102.4;0;0
73;63.4;100;0;0
79.4;62.3;100.8;0;0
89.9;61.8;102;0;0
86.6;62.5;100.2;0;0
80.5;66;101.4;0;0
69.4;68.8;100.3;0;0
58.5;72.8;100.9;0;0
49.6;76.3;99.9;0;0
51.2;76.6;101.2;0;0
65.4;73.1;102.5;0;0
63.3;70;99.9;0;0
61.5;67.8;101.3;0;0
48.9;66.3;100.5;0;0
44.5;64.9;102.1;0;0
44;62.7;103;0;0
44.7;60.3;102.2;0;0
40.3;56;103.3;0;0
39.6;53.4;100.2;0;0
38.3;51.5;103.6;0;0
38.9;52.3;103.4;0;0
45.3;54.7;100.9;0;0
52.1;55.4;102.5;0;0
68.6;54.7;101.9;0;0
81.1;53.9;103.6;0.3;0.3
88.7;50.7;103;1.9;2.3
85;50.3;103.6;5.8;7.1
75.9;52;102.1;10.6;12.6
71;51.1;103.1;14.8;17.9
64.9;51.4;103.7;17.2;21.1
60.8;49.9;103.3;19.6;23
60.2;49.7;104.2;20.8;24.2
59.3;50;103.1;21.4;24.9
57.2;51;103.1;21.3;25.4
57.8;53.3;104.1;19.7;23.8
58.2;54.2;102.7;16.8;21.3
64.3;53;101.4;13.8;17
72.7;48.4;101.4;9.9;12.4
84;44.1;103.2;5.7;7.2
93.7;39.6;105.4;1.9;2.4
95.1;37.5;102.6;0.3;0.3
95.4;38;104.9;0;0
98.9;38.3;102.5;0;0
100.9;41.4;102.4;0;0
