2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.9;79.2;42.6;6.9;10;26;7.9;3.1;5.6;12.3;13.6
18.9;75.9;40.5;6.3;9.8;24.8;7.5;3;5.3;11.9;13.3
17.7;73.4;39.2;6.3;9.1;23.5;7.2;2.8;5.1;11.4;12.3
18;71.6;38.7;6;8.9;23.2;7.1;2.8;5;11.4;12.2
17.9;71.3;38.3;6.1;8.9;23.1;7;2.8;4.9;11.3;12
17;69.3;36.4;5.9;8.5;22.3;6.9;2.7;4.8;10.6;11.8
16.6;66.9;35.9;5.7;8.3;21.8;6.6;2.6;4.7;10.2;11.6
16.4;66.8;34.8;5.6;8.3;21.6;6.6;2.6;4.6;10.3;11.3
16.6;65.9;35;5.6;8.3;21.8;6.5;2.6;4.6;10.3;11.4
16.7;66.7;35.9;5.8;8.3;21.9;6.7;2.6;4.7;10.5;11.4
17.2;68.8;36.6;5.9;8.7;22.5;6.9;2.8;4.8;10.9;11.7
18.1;73.6;38.9;6.3;9.2;23.9;7.2;2.9;5.1;11.5;12.6
19.4;77;40.6;6.6;9.6;25;7.7;3.1;5.5;12.2;13.4
20.7;81.9;43.4;7;10.2;26.9;8.2;3.1;5.6;12.8;14
20.9;84.6;45.2;7.1;10.5;27.2;8.2;3.3;5.8;13;14
21.3;84.7;45;7.1;10.3;28;8.3;3.3;6;13.2;14.2
21.5;85.4;44.9;7.4;10.7;28;8.4;3.4;6;13.3;14.7
21.2;86.4;46.1;7.3;10.7;28.3;8.6;3.4;6;13.7;14.7
21.5;86.8;46.2;7.3;10.7;28.2;8.7;3.3;6;13.4;14.7
21.6;87.5;46.1;7.4;11;28;8.6;3.4;6.2;13.5;14.9
22;86.5;46.7;7.3;10.8;28.3;8.5;3.4;6.2;13.6;14.8
21.5;87.3;46.6;7.4;10.9;27.6;8.6;3.4;6;13.5;14.5
21.5;85.2;46.7;7.4;10.8;28.6;8.6;3.4;6.1;13.5;14.6
