2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;81.5;43.3;6.4;9.9;26.3;7.8;3.1;5.4;11.9;13.2
18.5;77.4;41.1;6.1;9.4;25;7.4;3;5.1;11.3;12.5
17.7;74.2;39.4;5.8;9;24;7.1;2.9;4.9;10.9;12
17.5;73.4;39;5.8;8.9;23.7;7.1;2.8;4.8;10.7;11.9
17.3;72.7;38.6;5.7;8.8;23.5;7;2.8;4.8;10.6;11.7
16.7;70;37.2;5.5;8.5;22.6;6.7;2.7;4.6;10.2;11.3
16.3;68.5;36.4;5.4;8.3;22.1;6.6;2.6;4.5;10;11.1
16;67.3;35.8;5.3;8.2;21.7;6.5;2.6;4.4;9.9;10.9
16.1;67.4;35.8;5.3;8.2;21.8;6.5;2.6;4.4;9.9;10.9
16.5;69.2;36.8;5.4;8.4;22.3;6.6;2.7;4.6;10.1;11.2
17;71.5;38.1;5.6;8.7;23.1;6.9;2.8;4.7;10.5;11.6
18.2;76.3;40.6;6;9.3;24.6;7.3;2.9;5;11.2;12.3
19.2;80.6;43;6.3;9.8;26.1;7.7;3.1;5.3;11.8;13
20.1;84.5;45;6.6;10.3;27.3;8.1;3.3;5.6;12.4;13.7
20.5;86.2;46;6.8;10.5;27.9;8.3;3.3;5.7;12.6;14
20.8;87.3;46.5;6.9;10.6;28.2;8.4;3.4;5.8;12.8;14.1
21;88.3;47.1;6.9;10.8;28.6;8.5;3.4;5.8;13;14.3
21.1;88.7;47.3;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.7;47.3;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.8;47.4;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.3;89.3;47.7;7;10.9;28.9;8.6;3.4;5.9;13.1;14.5
21.1;88.8;47.4;7;10.8;28.7;8.5;3.4;5.9;13.1;14.4
21.2;88.9;47.5;7;10.8;28.8;8.5;3.4;5.9;13.1;14.4
20.8;87.3;46.7;6.9;10.6;28.3;8.4;3.4;5.8;12.8;14.2
20.6;86.5;46.2;6.8;10.5;28;8.3;3.3;5.7;12.7;14
20.4;85.6;45.8;6.7;10.4;27.7;8.2;3.3;5.7;12.6;13.9
19.9;83.8;44.8;6.6;10.2;27.1;8.1;3.2;5.6;12.3;13.6
19.7;82.8;44.3;6.5;10.1;26.8;8;3.2;5.5;12.2;13.4
19.5;81.9;43.8;6.4;10;26.5;7.9;3.2;5.4;12.1;13.3
19.4;81.5;43.6;6.4;9.9;26.4;7.8;3.2;5.4;12;13.2
19.6;82.2;44;6.5;10;26.6;7.9;3.2;5.4;12.1;13.3
20;83.9;44.9;6.6;10.2;27.2;8.1;3.2;5.6;12.4;13.6
20.5;86.4;46.2;6.8;10.5;28;8.3;3.3;5.7;12.7;14
20.8;87.6;46.9;6.9;10.7;28.4;8.4;3.4;5.8;12.9;14.2
20.5;86.2;46.2;6.8;10.5;27.9;8.3;3.3;5.7;12.7;14
19.9;83.6;44.8;6.6;10.2;27.1;8;3.2;5.5;12.3;13.6
19.3;81.3;43.6;6.4;9.9;26.3;7.8;3.1;5.4;12;13.2
18.9;79.6;42.7;6.3;9.7;25.8;7.7;3.1;5.3;11.7;12.9
18.7;78.5;42.1;6.2;9.6;25.4;7.5;3;5.2;11.6;12.8
19.5;82;44;6.5;10;26.6;7.9;3.2;5.4;12.1;13.3
19.5;82;44;6.5;10;26.6;7.9;3.2;5.4;12.1;13.3
19.3;81.3;43.6;6.4;9.9;26.4;7.8;3.2;5.4;12;13.2
18.4;77.6;41.7;6.1;9.5;25.2;7.5;3;5.2;11.5;12.6
17.5;73.7;39.6;5.8;9;23.9;7.1;2.9;4.9;10.9;12
17.4;73.1;39.3;5.8;8.9;23.7;7;2.8;4.9;10.8;11.9
17.2;72.2;38.8;5.7;8.8;23.4;6.9;2.8;4.8;10.7;11.8
16.6;69.8;37.5;5.5;8.5;22.6;6.7;2.7;4.6;10.3;11.4
16.2;68.2;36.6;5.4;8.3;22.1;6.6;2.6;4.5;10.1;11.1
15.9;66.9;36;5.3;8.2;21.7;6.4;2.6;4.4;9.9;10.9
15.9;66.9;36;5.3;8.2;21.7;6.4;2.6;4.4;9.9;10.9
16.2;68.2;36.7;5.4;8.4;22.1;6.6;2.6;4.5;10.1;11.1
16.8;70.6;38;5.6;8.7;22.9;6.8;2.7;4.7;10.4;11.5
17.7;74.8;40.2;5.9;9.2;24.3;7.2;2.9;5;11.1;12.2
18.7;79;42.5;6.2;9.7;25.6;7.6;3.1;5.3;11.7;12.9
19.7;83;44.7;6.5;10.2;26.9;8;3.2;5.5;12.3;13.5
20.1;84.9;45.7;6.7;10.4;27.6;8.2;3.3;5.6;12.6;13.8
20.4;86.1;46.4;6.8;10.6;27.9;8.3;3.3;5.7;12.8;14
20.7;87.3;47;6.9;10.7;28.3;8.4;3.4;5.8;12.9;14.2
20.8;87.8;47.3;6.9;10.8;28.5;8.5;3.4;5.8;13;14.3
20.8;87.9;47.4;6.9;10.8;28.5;8.5;3.4;5.8;13;14.3
20.8;87.9;47.4;6.9;10.8;28.5;8.5;3.4;5.9;13;14.3
20.9;88.2;47.6;7;10.8;28.6;8.5;3.4;5.9;13.1;14.4
20.9;88;47.5;6.9;10.8;28.6;8.5;3.4;5.9;13.1;14.4
20.9;88.1;47.5;6.9;10.8;28.6;8.5;3.4;5.9;13.1;14.4
20.5;86.5;46.7;6.8;10.6;28.1;8.3;3.4;5.8;12.8;14.1
20.2;85.1;45.9;6.7;10.5;27.6;8.2;3.3;5.7;12.6;13.9
20;84.3;45.5;6.7;10.4;27.4;8.1;3.3;5.6;12.5;13.8
19.5;82.2;44.4;6.5;10.1;26.7;7.9;3.2;5.5;12.2;13.4
19.2;81.1;43.8;6.4;10;26.3;7.8;3.2;5.4;12;13.2
18.9;79.9;43.1;6.3;9.8;25.9;7.7;3.1;5.3;11.9;13
18.8;79.3;42.9;6.3;9.8;25.8;7.6;3.1;5.3;11.8;13
19;80;43.2;6.3;9.8;26;7.7;3.1;5.3;11.9;13.1
19.3;81.7;44.1;6.4;10;26.5;7.9;3.2;5.4;12.1;13.3
19.7;83.4;45.1;6.6;10.3;27.1;8;3.2;5.6;12.4;13.6
20;84.6;45.8;6.7;10.4;27.5;8.2;3.3;5.6;12.6;13.8
19.8;83.7;45.3;6.6;10.3;27.2;8.1;3.3;5.6;12.5;13.7
19.3;81.5;44.1;6.4;10;26.5;7.9;3.2;5.4;12.1;13.3
18.8;79.5;43;6.3;9.8;25.8;7.7;3.1;5.3;11.8;13
18.5;78;42.2;6.2;9.6;25.4;7.5;3;5.2;11.6;12.8
18.2;77.1;41.7;6.1;9.5;25.1;7.4;3;5.1;11.5;12.6
18.9;79.9;43.3;6.3;9.8;26;7.7;3.1;5.3;11.9;13.1
19.2;81.1;43.9;6.4;10;26.4;7.8;3.2;5.4;12.1;13.3
