2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.2;58.8;29.1;4.6;6.8;18.2;5.8;2.1;3.8;8.2;9.3
12.8;57.2;28.3;4.4;6.6;17.7;5.6;2;3.7;8;9
12.3;55.1;27.3;4.3;6.4;17;5.4;2;3.5;7.7;8.7
12;53.6;26.5;4.2;6.2;16.6;5.2;1.9;3.4;7.5;8.4
11.9;53.4;26.4;4.1;6.2;16.5;5.2;1.9;3.4;7.5;8.4
11.9;53;26.2;4.1;6.1;16.4;5.2;1.9;3.4;7.4;8.4
11.8;52.6;26;4.1;6.1;16.2;5.1;1.9;3.4;7.4;8.3
11.7;52.3;25.9;4.1;6;16.2;5.1;1.9;3.4;7.3;8.2
11.5;51.3;25.4;4;5.9;15.9;5;1.8;3.3;7.2;8.1
11.2;50.2;24.8;3.9;5.8;15.5;4.9;1.8;3.2;7;7.9
11.1;49.6;24.5;3.8;5.7;15.3;4.9;1.8;3.2;7;7.8
11;49;24.2;3.8;5.7;15.1;4.8;1.7;3.1;6.9;7.7
10.9;48.6;24.1;3.8;5.6;15;4.8;1.7;3.1;6.8;7.7
10.9;48.6;24.1;3.8;5.6;15;4.8;1.7;3.1;6.8;7.7
10.9;48.7;24.1;3.8;5.6;15;4.8;1.7;3.1;6.8;7.7
11;49.2;24.3;3.8;5.7;15.2;4.8;1.7;3.2;6.9;7.8
11.3;50.4;24.9;3.9;5.8;15.6;4.9;1.8;3.2;7.1;8
11.5;51.4;25.4;4;5.9;15.9;5;1.8;3.3;7.2;8.1
11.8;52.7;26.1;4.1;6.1;16.3;5.2;1.9;3.4;7.4;8.3
12.3;54.9;27.1;4.3;6.3;16.9;5.4;1.9;3.5;7.7;8.7
12.7;56.8;28.1;4.4;6.5;17.5;5.5;2;3.6;7.9;9
13.1;58.6;28.9;4.5;6.7;18.1;5.7;2.1;3.8;8.2;9.2
13.5;60.5;29.9;4.7;7;18.6;5.9;2.1;3.9;8.5;9.5
13.8;61.8;30.5;4.8;7.1;19.1;6;2.2;4;8.6;9.7
14;62.7;31;4.9;7.2;19.3;6.1;2.2;4;8.8;9.9
14.1;63.3;31.3;4.9;7.3;19.5;6.2;2.2;4.1;8.9;10
14.3;63.9;31.6;5;7.4;19.7;6.2;2.3;4.1;8.9;10.1
14.4;64.4;31.8;5;7.4;19.8;6.3;2.3;4.1;9;10.2
14.5;64.8;32;5;7.5;20;6.3;2.3;4.2;9.1;10.2
14.5;65;32.1;5;7.5;20;6.4;2.3;4.2;9.1;10.3
14.5;65.1;32.2;5;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.5;65.1;32.2;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.5;65.2;32.2;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.5;65.2;32.2;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.6;65.4;32.3;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.6;65.7;32.5;5.1;7.6;20.2;6.4;2.3;4.2;9.2;10.4
14.7;65.8;32.5;5.1;7.6;20.3;6.4;2.3;4.2;9.2;10.4
14.6;65.4;32.3;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.6;65.4;32.3;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
14.5;65.3;32.2;5.1;7.5;20.1;6.4;2.3;4.2;9.1;10.3
