2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.3;86.9;42.9;6.7;9.8;25.3;7.9;2.9;5.4;11.9;13
18.5;83.5;40.6;6.3;9.3;24;7.3;2.8;5.2;11.6;12.5
17.3;77.9;38.8;6;8.9;22.6;6.9;2.7;4.9;10.9;11.8
17.5;78.3;38.4;5.9;8.8;22.6;6.9;2.7;5;10.7;11.8
17;77.8;37.6;5.9;8.6;22.2;6.8;2.7;4.9;10.3;11.8
16.7;74.9;36.5;5.8;8.4;21.6;6.6;2.5;4.7;10.3;11.4
16.2;73.6;35.3;5.6;8.1;21.1;6.5;2.5;4.6;9.9;11.1
15.7;72.6;34.9;5.4;8;20.5;6.4;2.5;4.4;9.6;10.8
16.1;72.7;34.3;5.4;8.3;21;6.3;2.5;4.5;9.8;10.7
16.2;73.7;35.6;5.6;8.2;21.2;6.2;2.5;4.5;10.3;11.1
16.9;75;37.1;5.9;8.6;21.9;6.8;2.6;4.7;10.5;11.6
17.7;80.7;38.8;6.2;9.1;23.2;7.2;2.8;5;11.1;12.5
19.1;86.4;41.9;6.5;9.5;25;7.6;2.9;5.3;11.7;13
19.9;89.5;44.5;7;10.2;25.8;8.1;3.1;5.5;12.4;13.6
20.7;93.7;44.9;7.1;10.4;26.6;8.3;3.2;5.8;12.7;13.8
20.9;93.6;45.9;7.4;10.4;27.3;8.4;3.2;5.9;12.9;14.1
21.4;95.2;46.2;7.3;10.7;27.4;8.4;3.2;5.9;13.1;14.6
21.3;94.2;46.9;7.4;10.7;27.6;8.5;3.3;6.1;13.2;14.6
21.4;96.2;46.7;7.3;11;28.6;8.4;3.2;5.9;13;14.5
21.2;95.6;47.2;7.4;10.9;27.7;8.5;3.3;6;13.3;14.7
21.3;94.6;46.9;7.3;10.7;28.3;8.7;3.2;6;13.6;14.5
21.5;97.8;47.3;7.3;10.8;28;8.5;3.4;6;13.1;14.8
21.5;97.2;47.5;7.3;10.7;28.3;8.5;3.3;5.9;13.1;14.6
21.1;93.2;46.4;7.2;10.8;27.7;8.4;3.2;5.8;12.9;14.4
20.9;91.8;45.6;7.3;10.5;27.1;8.4;3.2;5.8;12.8;14.2
20.8;91.4;45.3;7.3;10.5;27.1;8.2;3.1;5.9;13;14.2
20.5;90.7;43.6;6.9;10.3;26.3;8.1;3.1;5.7;12.6;14.2
20;88.6;43.7;6.8;10.1;25.8;7.9;3;5.6;12.5;13.8
19.7;87.6;43.4;6.7;10.3;25.9;8;3;5.5;12.1;13.6
19.4;89.1;41.7;6.7;10;25.7;7.8;3;5.5;12.2;13.3
20;87.6;42.4;6.7;10;25.9;8;3;5.6;12;13.5
20.1;90.5;43.3;7;10.4;26.7;8.1;3.1;5.7;12.6;13.8
20.6;92.7;44.6;7.3;10.5;27.4;8.3;3.2;5.8;12.9;14
21.2;94.5;45.9;7.3;10.8;27.7;8.5;3.2;5.9;13.1;14.5
20.5;93.3;46.1;7.1;10.8;27.3;8.4;3.2;5.8;12.6;14.2
20.2;90.5;43.8;7;10.3;26.8;8.3;3.2;5.7;12.6;14.2
19.5;89.1;43.2;6.8;10.1;25.8;7.9;3.1;5.5;12.2;13.7
19.1;84.6;41.9;6.7;9.6;25.6;7.9;3;5.3;11.8;13.4
18.9;83.7;41.2;6.4;9.4;24.8;7.7;2.9;5.3;11.5;13
19.5;87.9;42;6.7;9.8;25.3;7.9;3;5.4;12;13.3
20;88.7;43;6.8;10;25.7;8;3.1;5.6;12.4;13.7
19.4;86.6;43.1;6.8;9.9;26;7.8;3;5.5;12.2;13.3
18.4;84.7;40.7;6.5;9.6;24.2;7.7;2.9;5.3;11.5;13
17.8;80.9;38.5;6.3;8.9;23.2;7.2;2.7;5;11.1;12.3
17.5;78.9;38.6;6.1;8.9;23.2;7.2;2.7;4.8;11.1;12
17.5;78.1;37.9;6;8.7;22.8;7;2.7;4.9;10.7;11.8
16.9;73.9;37.3;5.9;8.5;22.1;6.8;2.6;4.7;10.6;11.5
16.7;71.9;35.7;5.6;8.4;21.7;6.7;2.5;4.6;10.3;11.5
16.2;72.3;35.1;5.6;8.1;20.9;6.4;2.5;4.5;9.9;11.2
16;72;34.4;5.6;8.2;21.1;6.5;2.4;4.6;10.1;11.1
16.4;73.4;35.5;5.5;8.3;21.4;6.6;2.6;4.7;10.1;11.3
17.2;75.1;36.3;5.8;8.6;22.5;6.8;2.6;4.8;10.5;11.7
17.8;79.7;38.7;6.1;9;23.7;7.3;2.8;5;11.2;12.6
19.2;85.7;41.3;6.6;9.7;24.9;7.6;3;5.3;11.8;13
19.9;88.5;42.9;6.9;10.1;26.4;8;3;5.6;12.5;14.1
20.6;91;44.2;7.1;10.4;26.7;8.3;3.2;5.7;12.7;14.3
20.9;92.7;45.5;7.1;10.6;27.3;8.4;3.2;5.8;13.1;14.6
21;94.2;45.9;7.3;10.5;27.3;8.4;3.3;5.9;13;14.6
21.2;93.6;46.1;7.5;10.7;27.9;8.4;3.2;5.9;13;14.6
21.2;93.7;46.7;7.4;10.6;27.5;8.7;3.3;5.9;13.1;14.7
21.3;96.9;46.3;7.2;10.7;27.5;8.3;3.3;6.1;13.3;14.8
21.2;94.7;46.4;7.5;10.9;28.5;8.6;3.3;5.9;13.2;14.7
21.3;95.7;46.8;7.5;10.8;27.8;8.4;3.2;5.9;13.3;14.9
21.2;94.2;46.3;7.4;10.6;28;8.4;3.3;5.8;13.1;14.9
21.1;94.7;45.4;7.2;10.6;27.6;8.5;3.2;5.9;12.9;14.7
20.9;92.7;45.2;7;10.6;27.2;8.2;3.2;5.8;13;14.3
20.6;92.6;44;7.2;10.5;27.5;8.2;3.2;5.8;12.7;14.3
20.1;88.2;43.7;6.9;10;27;8;3.1;5.7;12.4;14.4
19.9;89.2;43.5;6.9;10;26.1;8;3;5.6;12.5;13.7
19.7;87.2;42.7;6.9;10.1;25.3;7.9;3;5.7;12.1;13.7
19.5;86.4;43;6.7;9.8;25.6;7.8;3;5.5;12.2;13.6
19.5;86.5;42.2;6.7;10;25.5;7.9;3.1;5.6;12.4;13.7
19.9;89.9;43.2;7;10.1;25.8;7.9;3.1;5.7;12.2;13.9
20.5;91.1;43.9;7.2;10.3;26.8;8.2;3.1;5.8;12.6;14.3
21.2;92.8;46.1;7.3;10.6;27.8;8.5;3.2;5.9;13.2;14.6
20.7;93;44.6;7.2;10.6;27;8.2;3.2;5.9;13;14.6
20;91.3;43.8;7.1;10.2;26;8.2;3.1;5.7;12.6;14.2
19.7;86.9;43.1;7;9.9;25.8;7.8;3;5.6;12.1;13.6
19.3;83.6;41.7;6.7;9.9;25.6;7.8;3;5.3;11.8;13.4
18.6;82.9;40.9;6.6;9.6;24.5;7.6;3;5.3;11.6;13.3
19.2;86.7;41;6.6;9.6;25.9;7.6;3;5.5;11.9;13.5
19.8;87.1;42.6;6.9;10.1;25.6;7.9;3.1;5.6;12.4;13.8
19.8;89;42.5;6.9;9.8;26.2;7.8;3;5.5;12;13.6
18.6;85.3;41.6;6.6;9.6;25;7.6;2.9;5.3;11.8;13.3
18.1;79.9;39;6.1;9.1;23.6;7.1;2.8;5;11;12.6
17.6;78.3;38.6;6.1;8.9;23.2;7.1;2.7;5;10.9;12.4
17.4;76.9;37.9;6.1;8.8;22.7;7;2.7;4.8;10.9;12
17;75.4;36.6;5.8;8.5;22.2;6.8;2.7;4.8;10.5;12
16.1;72.4;35.8;5.7;8.1;21.8;6.8;2.5;4.7;10.2;11.6
16.1;71.4;34.6;5.6;8.1;21.3;6.5;2.5;4.6;10.1;11.2
16.1;71.8;34.8;5.7;8.1;21.5;6.5;2.5;4.5;10;11.2
16.4;72.6;35.3;5.6;8.3;21.5;6.6;2.5;4.6;10;11.4
17.1;75.2;36.3;5.9;8.5;21.7;6.8;2.6;4.8;10.5;11.9
17.5;78.8;38.4;6.2;8.9;23.4;7.1;2.7;5;11.1;12
18.7;83.5;41;6.4;9.5;24.3;7.6;2.9;5.3;11.5;13.1
19.9;87.9;42.4;6.9;9.9;25.8;8;3.1;5.5;12.1;13.9
20.2;88.9;44.1;7;10.1;26.4;8.1;3.2;5.7;12.6;14.5
20.7;91.5;45.2;7.2;10.4;27.2;8.4;3.2;5.8;12.8;14.3
20.8;92;46.2;7.2;10.4;27.8;8.6;3.2;5.8;12.9;14.5
21.3;92.5;45.6;7.4;10.7;28.2;8.4;3.2;5.9;13.1;14.8
20.8;94.2;45.1;7.4;10.7;27.7;8.5;3.3;6.1;13.1;14.9
21.3;92.6;45.8;7.3;10.6;28.5;8.3;3.3;6;12.9;14.7
21.2;92.2;45.3;7.4;10.8;27.7;8.6;3.3;6.2;13.2;14.7
21.6;94.9;46.7;7.4;10.6;28;8.5;3.2;6;13.2;15.1
21;92.4;45.2;7.3;10.7;28;8.6;3.3;6;13.1;14.8
20.8;91.8;45.2;7.3;10.4;27.7;8.5;3.2;5.9;13.3;14.9
20.6;91.2;45.2;7.2;10.4;26.9;8.2;3.2;5.8;12.8;14.3
20.2;90.2;44.6;7.2;10.3;26.7;8.2;3.2;5.8;12.6;14.4
19.9;85.9;43;7;10.2;26.1;8.1;3;5.6;12.2;14.1
19.4;87.2;41.9;6.8;9.8;25.7;7.7;3.1;5.5;12;13.8
19;83;41.5;6.7;9.6;25.5;7.8;3;5.5;12.1;13.6
19;84;41.3;6.7;9.6;25.5;7.5;3;5.5;11.9;13.5
19.1;84.3;41.9;6.6;9.7;25.6;7.7;3;5.4;11.7;13.3
19.3;87.8;42;6.8;10;25.1;7.8;3;5.5;12.3;13.8
20.2;89.2;42.5;7;10;26.2;8.1;3.1;5.7;12.2;14.3
20.5;90.5;43.8;7.1;10.3;26.8;8.3;3.1;5.8;12.6;14.6
20.2;87.9;44.2;7.1;10.4;26.8;8.2;3.1;5.7;12.9;14.4
19.8;87.6;42.4;6.9;10.2;25.4;8.1;3.1;5.5;12;13.8
