2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.2;79.5;42.8;6.8;9.5;25.6;7.4;3.1;5.4;11.7;12.7
17.8;77.5;41.7;6.6;9.3;24.9;7.2;3;5.3;11.4;12.3
17.1;74.7;40.2;6.4;9;24;7;2.9;5.1;11;11.9
16.6;72.6;39;6.2;8.7;23.4;6.8;2.8;5;10.7;11.6
16.6;72.3;38.9;6.2;8.7;23.3;6.7;2.8;4.9;10.6;11.5
16.5;71.8;38.6;6.1;8.6;23.1;6.7;2.8;4.9;10.5;11.4
16.3;71.2;38.3;6.1;8.5;22.9;6.6;2.7;4.9;10.5;11.3
16.2;70.8;38.1;6;8.5;22.8;6.6;2.7;4.8;10.4;11.3
15.9;69.5;37.4;5.9;8.3;22.3;6.5;2.7;4.7;10.2;11.1
15.6;67.9;36.6;5.8;8.1;21.9;6.3;2.6;4.6;10;10.8
15.4;67.2;36.1;5.7;8.1;21.6;6.3;2.6;4.6;9.9;10.7
15.2;66.3;35.7;5.6;8;21.3;6.2;2.5;4.5;9.7;10.6
15.1;65.7;35.4;5.6;7.9;21.1;6.1;2.5;4.5;9.7;10.5
15.1;65.7;35.4;5.6;7.9;21.1;6.1;2.5;4.5;9.7;10.5
15.1;65.8;35.4;5.6;7.9;21.2;6.1;2.5;4.5;9.7;10.5
15.2;66.4;35.7;5.6;8;21.3;6.2;2.5;4.5;9.7;10.6
15.6;67.9;36.5;5.8;8.1;21.8;6.3;2.6;4.6;10;10.8
15.8;69.1;37.2;5.9;8.3;22.2;6.5;2.7;4.7;10.2;11
16.2;70.8;38.1;6;8.5;22.8;6.6;2.7;4.8;10.4;11.3
16.9;73.5;39.6;6.3;8.8;23.6;6.9;2.8;5;10.8;11.7
17.4;75.9;40.9;6.5;9.1;24.4;7.1;2.9;5.2;11.2;12.1
17.9;78.2;42.1;6.7;9.4;25.2;7.3;3;5.3;11.5;12.4
18.5;80.7;43.4;6.9;9.7;25.9;7.5;3.1;5.5;11.9;12.8
18.9;82.3;44.3;7;9.9;26.5;7.7;3.2;5.6;12.1;13.1
19.1;83.3;44.8;7.1;10;26.8;7.8;3.2;5.7;12.2;13.2
19.3;84.1;45.3;7.2;10.1;27;7.8;3.2;5.7;12.4;13.4
19.4;84.7;45.6;7.2;10.2;27.2;7.9;3.3;5.8;12.4;13.5
19.6;85.3;46;7.3;10.2;27.4;8;3.3;5.8;12.5;13.6
19.7;86;46.3;7.3;10.3;27.7;8;3.3;5.9;12.6;13.7
19.8;86.4;46.5;7.4;10.4;27.8;8.1;3.3;5.9;12.7;13.7
19.8;86.4;46.5;7.4;10.4;27.8;8.1;3.3;5.9;12.7;13.7
