1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
108.4;11.1;107.7;0;0
102.6;11.1;107.7;0;0
94.4;11.2;107.7;0;0
88.2;11.4;107.7;0;0
87.2;11.6;107.8;0;0
85.4;11.8;107.8;0;0
83.3;12.1;107.8;0;0
82;12.4;107.9;0;0
77.8;12.6;107.9;0;0
73.3;12.8;107.9;0;0
70.9;13;108;0;0
68.5;12.9;108;0;0
66.9;12.8;108;0;0
67.1;12.5;108;0;0
67.6;12.1;108.1;0;0
69.7;11.7;108.1;0;0
74.4;11.3;108.1;0;0
78.2;10.9;108.2;0;0
83.3;10.7;108.2;0;0
91.2;10.6;108.2;0;0
98.1;10.5;108.3;0;0
104.4;10.5;108.3;0.1;0.1
110;10.6;108.3;0.8;0.7
112.1;10.6;108.3;2.2;1.9
110.9;10.5;108.4;4.3;3.9
107.5;10.4;108.4;7.1;6.7
103.2;10.2;108.4;9.9;10.1
99.3;10;108.5;12.3;13.7
96.3;9.8;108.5;14.1;17.1
92.9;9.6;108.5;15.2;20.4
89.6;9.4;108.6;15.9;23.4
86.8;9.3;108.6;16.2;26.1
84.8;9.2;108.6;16;28.3
83.7;9.2;108.6;15.5;30
83.8;9.2;108.7;14.8;31
84.9;9.1;108.7;14.1;31.5
85.4;9.1;108.7;13.5;31.5
84.7;9.1;108.8;13.1;31
86.5;9;108.8;12.9;30
88.1;9;108.8;12.7;28.4
87.1;8.9;108.9;12.3;25.9
88.1;8.9;108.9;11.7;22.9
91.3;8.8;108.9;10.8;19.3
95.8;8.7;108.9;9.5;15.3
98.4;8.7;109;7.9;11.4
100.6;8.6;109;5.9;7.7
104.2;8.5;109;3.9;4.5
106.5;8.4;109.1;2;2.1
107.2;8.4;109.1;0.7;0.6
106.8;8.3;109.1;0.1;0.1
106;8.3;109.2;0;0
105.9;8.2;109.2;0;0
107.1;8.3;109.2;0;0
109.5;8.3;109.2;0;0
112.1;8.5;109.3;0;0
114.2;8.7;109.3;0;0
117.5;8.9;109.3;0;0
119.7;9.2;109.4;0;0
119.1;9.4;109.4;0;0
117.4;9.5;109.4;0;0
114.7;9.5;109.5;0;0
110.8;9.4;109.5;0;0
107.5;9.1;109.5;0;0
104.9;8.9;109.5;0;0
102.8;8.6;109.6;0;0
100.7;8.4;109.6;0;0
99.4;8.2;109.6;0;0
100.4;8.1;109.7;0;0
107.3;8.1;109.7;0;0
112.7;8.1;109.7;0;0
109.9;8.2;109.8;0;0
108.4;8.4;109.8;0;0
106.2;8.5;109.8;0;0
99.9;8.6;109.8;0;0
91.3;8.7;109.9;0;0
84.7;8.9;109.9;0;0
83.3;9;109.9;0;0
81.3;9.1;110;0;0
78.9;9.3;110;0;0
77.1;9.4;110;0;0
72.7;9.5;110;0;0
67.8;9.6;110.1;0;0
64.8;9.8;110.1;0;0
61.9;9.9;110.1;0;0
59.6;9.9;110.2;0;0
58.6;10;110.2;0;0
57.6;10.1;110.2;0;0
57.6;10.2;110.3;0;0
59.2;10.3;110.3;0;0
60.1;10.5;110.3;0;0
61.2;10.8;110.3;0;0
63.5;11.1;110.4;0;0
64.9;11.6;110.4;0;0
66.3;12;110.4;0.1;0.1
68.1;12.5;110.4;0.3;0.6
68.6;12.9;110.4;1;1.6
67.9;13.2;110.4;2.3;3.6
66.6;13.4;110.4;4.1;6.5
64.5;13.5;110.4;6.4;9.9
62.3;13.6;110.4;8.8;13.5
60.3;13.6;110.4;11.1;16.9
57.5;13.7;110.4;13.2;20
54.5;13.9;110.4;15;22.5
52.1;14.1;110.4;16.4;24.4
49.6;14.4;110.4;17.5;25.8
47.8;14.8;110.4;18.2;26.7
47.2;15.2;110.4;18.6;27.2
47.9;15.6;110.4;18.8;27.3
49.3;16;110.4;18.7;27.1
51.1;16.3;110.4;18.4;26.6
54.6;16.6;110.4;17.9;25.8
56.4;16.9;110.4;17.1;24.5
54;17.1;110.4;15.9;22.8
53.3;17.4;110.4;14.4;20.6
55.1;17.7;110.4;12.6;17.9
58.7;18.1;110.4;10.5;14.8
60.7;18.5;110.4;8.2;11.5
62.7;18.9;110.3;5.8;8.2
65.9;19.4;110.3;3.6;5.1
67.7;19.9;110.3;1.8;2.5
68;20.5;110.3;0.6;0.8
67.6;21.1;110.3;0.1;0.1
66.4;21.7;110.3;0;0
66;22.2;110.3;0;0
67.3;22.7;110.3;0;0
69.9;23.1;110.2;0;0
73;23.4;110.2;0;0
75.8;23.5;110.2;0;0
79.5;23.6;110.2;0;0
82.6;23.6;110.2;0;0
83.4;23.7;110.2;0;0
82.6;23.9;110.2;0;0
80.2;24.2;110.2;0;0
76.5;24.8;110.2;0;0
73.3;25.5;110.1;0;0
70.6;26.4;110.1;0;0
67.9;27.4;110.1;0;0
65.3;28.4;110.1;0;0
63.7;29.5;110.1;0;0
64.8;30.5;110.1;0;0
71.7;31.5;110.1;0;0
77.2;32.4;110.1;0;0
74.9;33.1;110.1;0;0
73.1;33.7;110;0;0
70.7;34.1;110;0;0
65.3;34.3;110;0;0
57.6;34.4;110;0;0
51.7;34.4;110;0;0
50.7;34.4;110;0;0
48.7;34.5;110;0;0
46.2;34.8;110;0;0
43.9;35.2;110;0;0
39.1;35.7;109.9;0;0
33.8;36.2;109.9;0;0
30.4;36.7;109.9;0;0
27;37;109.9;0;0
24.4;37.1;109.9;0;0
23.2;37;109.9;0;0
22.3;36.7;109.9;0;0
22.1;36.5;109.9;0;0
22.8;36.4;109.9;0;0
22.8;36.6;109.8;0;0
22.6;37.3;109.8;0;0
22.6;38.5;109.8;0;0
21.6;40;109.8;0;0
20.5;41.6;109.8;0.1;0.1
19.5;43.2;109.8;0.5;0.7
17.5;44.5;109.8;1.4;2
15.1;45.2;109.8;2.9;4.1
13;45.2;109.7;5;6.9
11.2;44.8;109.7;7.3;10.1
10.1;44.2;109.7;9.5;13.3
9.8;43.4;109.7;11.6;16.2
9.2;42.9;109.7;13.5;18.6
8.5;42.7;109.7;15;20.7
7.9;43;109.7;16.1;22.2
6.8;43.7;109.7;17;23.5
5.9;44.4;109.7;17.7;24.4
5.8;45.2;109.7;18.1;25
6.3;45.7;109.7;18.4;25.5
7.6;45.7;109.7;18.5;25.8
10;45.3;109.7;18.4;25.9
13.6;44.6;109.7;18.2;25.8
15;43.7;109.7;17.7;25.3
11.9;42.9;109.7;16.9;24.4
10.1;42.3;109.7;15.8;23
10.7;42;109.7;14.2;20.9
13.6;42.2;109.8;12.1;18.1
15.6;42.7;109.8;9.7;14.6
18;43.5;109.8;7.1;10.8
22.2;44.3;109.8;4.5;6.9
25.2;45;109.8;2.3;3.5
26.7;45.6;109.9;0.8;1.2
27.2;45.9;109.9;0.1;0.1
26.8;46;110;0;0
27.2;46.1;110;0;0
29.4;46.1;110;0;0
32.5;46.3;110.1;0;0
36;46.8;110.1;0;0
39.6;47.5;110.2;0;0
43.8;48.3;110.2;0;0
47.4;49.2;110.3;0;0
48.9;50;110.3;0;0
49.3;50.6;110.3;0;0
48.7;50.8;110.4;0;0
47.1;50.6;110.4;0;0
46.5;50.1;110.5;0;0
46.2;49.2;110.5;0;0
45.6;48.1;110.5;0;0
45.2;46.8;110.6;0;0
45.7;45.5;110.6;0;0
48.5;44.1;110.7;0;0
56.9;42.8;110.7;0;0
63.6;41.6;110.8;0;0
62.1;40.6;110.8;0;0
62.1;39.9;110.8;0;0
61.2;39.4;110.9;0;0
56.3;39.4;110.9;0;0
48.8;39.5;111;0;0
42.9;39.7;111;0;0
42;40;111;0;0
40.3;40.1;111.1;0;0
38.7;40.1;111.1;0;0
38;39.8;111.2;0;0
34.7;39.3;111.2;0;0
31;38.7;111.2;0;0
29.4;38;111.3;0;0
27.7;37.4;111.3;0;0
26.7;36.9;111.4;0;0
27.4;36.5;111.4;0;0
28.4;36.2;111.5;0;0
31;36;111.5;0;0
36.2;35.7;111.5;0;0
40.7;35.3;111.6;0;0
46.5;34.9;111.6;0;0
55.6;34.3;111.7;0;0
63.8;33.5;111.7;0;0
71.2;32.7;111.7;0.1;0.2
77.6;31.7;111.8;0.5;1.1
80.8;30.8;111.8;1.3;2.9
80.7;29.8;111.9;2.6;5.9
78.3;28.8;111.9;4.6;10
74.8;27.9;111.9;7;14.4
71.3;27.1;112;9.4;18.3
68.4;26.4;112;11.8;21.6
65.1;25.9;112.1;14.1;24.2
61.5;25.7;112.1;16.4;26.4
57.9;25.7;112.2;18.4;28.1
55.3;25.8;112.2;20.2;29.3
54;26;112.2;21.3;29.7
54.6;26.1;112.3;21.7;29.2
57.2;26;112.3;21.6;28.2
60;25.7;112.4;21;26.8
61.7;25.1;112.4;20.1;25.3
65.9;24.4;112.4;19;23.6
70;23.6;112.5;17.6;21.8
71.2;22.9;112.5;16;19.9
73.8;22.5;112.6;14.1;17.6
78;22.3;112.6;11.9;15
82.6;22.5;112.7;9.3;12
84.8;23;112.7;6.8;8.9
86.1;23.6;112.7;4.5;6.1
88;24.2;112.8;2.7;3.8
88.8;24.8;112.8;1.4;2
88.7;25.1;112.9;0.6;0.9
88.4;25;112.9;0.2;0.3
88.1;24.7;112.9;0;0
88.5;24.2;113;0;0
90.1;23.5;113;0;0
93.2;22.7;113.1;0;0
96.9;21.8;113.1;0;0
100.9;21;113.1;0;0
106.5;20.2;113.2;0;0
111;19.4;113.2;0;0
111.7;18.7;113.3;0;0
110.4;18.1;113.3;0;0
107.6;17.5;113.4;0;0
103.6;17.1;113.4;0;0
99.8;16.7;113.4;0;0
96.6;16.3;113.5;0;0
93.8;16.1;113.5;0;0
91.1;15.8;113.6;0;0
89.3;15.6;113.6;0;0
90.1;15.4;113.6;0;0
97;15.3;113.7;0;0
102.3;15.2;113.7;0;0
99.2;15.2;113.8;0;0
97.8;15.2;113.8;0;0
95.8;15.4;113.9;0;0
89.7;15.7;113.9;0;0
81.2;16;113.9;0;0
74.8;16.4;114;0;0
73.5;16.9;114;0;0
71.5;17.3;114.1;0;0
69.5;17.7;114.1;0;0
68.2;18.1;114.1;0;0
