2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.1;78.7;40.1;6;8.9;23.7;7.8;2.8;5.2;11.2;12.4
17.2;74.9;38.2;5.7;8.5;22.5;7.4;2.7;4.9;10.7;11.8
16.5;71.8;36.6;5.5;8.1;21.6;7.1;2.6;4.7;10.2;11.3
16.3;71.1;36.2;5.4;8;21.4;7;2.5;4.7;10.1;11.1
16.1;70.3;35.8;5.4;8;21.2;7;2.5;4.6;10;11
15.5;67.6;34.5;5.2;7.7;20.4;6.7;2.4;4.4;9.6;10.6
15.1;66.1;33.7;5;7.5;19.9;6.5;2.4;4.3;9.4;10.4
14.9;65.1;33.2;5;7.4;19.6;6.4;2.3;4.3;9.3;10.2
15;65.5;33.4;5;7.4;19.7;6.5;2.3;4.3;9.3;10.3
15.5;67.8;34.6;5.2;7.7;20.4;6.7;2.4;4.5;9.7;10.6
16.2;70.7;36;5.4;8;21.3;7;2.5;4.6;10.1;11.1
17.3;75.8;38.6;5.8;8.6;22.8;7.5;2.7;5;10.8;11.9
18.4;80.3;40.9;6.1;9.1;24.2;7.9;2.9;5.3;11.5;12.6
19.3;84.4;43;6.4;9.6;25.4;8.3;3;5.5;12;13.2
19.8;86.5;44.1;6.6;9.8;26.1;8.5;3.1;5.7;12.3;13.5
20.1;88.1;44.9;6.7;10;26.5;8.7;3.2;5.8;12.6;13.8
20.4;89.5;45.6;6.8;10.1;26.9;8.8;3.2;5.9;12.8;14
20.6;90.1;45.9;6.9;10.2;27.1;8.9;3.2;5.9;12.8;14.1
20.6;90.3;46;6.9;10.2;27.2;8.9;3.2;5.9;12.9;14.1
20.7;90.6;46.2;6.9;10.3;27.3;8.9;3.2;5.9;12.9;14.2
20.8;91.4;46.5;7;10.3;27.5;9;3.3;6;13;14.3
20.8;91.2;46.5;7;10.3;27.5;9;3.3;6;13;14.2
20.9;91.6;46.7;7;10.4;27.6;9;3.3;6;13.1;14.3
20.5;90.1;45.9;6.9;10.2;27.1;8.9;3.2;5.9;12.8;14.1
20.3;89.3;45.5;6.8;10.1;26.9;8.8;3.2;5.9;12.7;13.9
20.1;88.4;45;6.7;10;26.6;8.7;3.2;5.8;12.6;13.8
19.7;86.5;44.1;6.6;9.8;26.1;8.5;3.1;5.7;12.3;13.5
19.4;85.5;43.5;6.5;9.7;25.8;8.4;3.1;5.6;12.2;13.3
19.2;84.5;43;6.4;9.6;25.5;8.3;3;5.5;12;13.2
19.1;84.1;42.8;6.4;9.5;25.3;8.2;3;5.5;12;13.1
19.2;84.8;43.2;6.5;9.6;25.6;8.3;3;5.6;12.1;13.2
19.7;86.7;44.1;6.6;9.8;26.1;8.5;3.1;5.7;12.3;13.5
20.3;89.4;45.5;6.8;10.1;26.9;8.8;3.2;5.9;12.7;13.9
20.6;90.9;46.3;6.9;10.3;27.4;8.9;3.3;6;12.9;14.2
20.3;89.6;45.6;6.8;10.1;27;8.8;3.2;5.9;12.8;14
19.7;86.9;44.2;6.6;9.8;26.2;8.5;3.1;5.7;12.4;13.5
19.1;84.4;43;6.4;9.5;25.4;8.3;3;5.5;12;13.1
18.7;82.5;42;6.3;9.3;24.9;8.1;3;5.4;11.7;12.8
18.4;81.4;41.4;6.2;9.2;24.5;7.9;2.9;5.3;11.6;12.7
19.2;85.1;43.3;6.5;9.6;25.7;8.3;3.1;5.6;12.1;13.2
19.2;85.1;43.3;6.5;9.6;25.6;8.3;3.1;5.6;12.1;13.2
19;84.3;42.9;6.4;9.5;25.4;8.2;3;5.5;12;13.1
18.2;80.4;40.9;6.1;9.1;24.2;7.8;2.9;5.3;11.4;12.5
17.2;76.3;38.8;5.8;8.6;23;7.4;2.7;5;10.9;11.9
17.1;75.7;38.5;5.8;8.6;22.8;7.4;2.7;5;10.8;11.8
16.9;74.9;38.1;5.7;8.5;22.6;7.3;2.7;4.9;10.7;11.6
16.3;72.4;36.8;5.5;8.2;21.8;7.1;2.6;4.8;10.3;11.3
15.9;70.7;36;5.4;8;21.3;6.9;2.5;4.6;10.1;11
15.7;69.5;35.3;5.3;7.9;20.9;6.8;2.5;4.6;9.9;10.8
15.7;69.6;35.4;5.3;7.9;21;6.8;2.5;4.6;9.9;10.8
16;71.2;36.2;5.4;8;21.5;6.9;2.6;4.7;10.1;11.1
16.6;73.9;37.5;5.6;8.3;22.3;7.2;2.7;4.8;10.5;11.5
17.7;78.6;40;6;8.9;23.7;7.6;2.8;5.2;11.2;12.2
18.7;83.4;42.4;6.4;9.4;25.1;8.1;3;5.5;11.9;12.9
19.7;87.8;44.6;6.7;9.9;26.5;8.5;3.2;5.8;12.5;13.6
20.2;89.9;45.7;6.9;10.2;27.1;8.7;3.2;5.9;12.8;13.9
20.5;91.3;46.4;7;10.3;27.5;8.8;3.3;6;13;14.1
20.7;92.4;46.9;7;10.4;27.8;8.9;3.3;6.1;13.1;14.3
20.8;92.8;47.2;7.1;10.5;28;9;3.3;6.1;13.2;14.4
20.8;92.9;47.2;7.1;10.5;28;9;3.3;6.1;13.2;14.4
20.8;93;47.2;7.1;10.5;28;9;3.3;6.1;13.2;14.4
21;93.5;47.5;7.1;10.6;28.2;9;3.4;6.1;13.3;14.5
20.9;93.3;47.4;7.1;10.5;28.1;9;3.4;6.1;13.3;14.4
