2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18;78;40.6;6;9;23.9;7.9;2.8;5.2;11.4;12.5
17;75.9;38.6;5.8;8.6;22.7;7.5;2.7;5;10.7;11.8
16.4;71.5;36.5;5.6;8.2;21.4;7.2;2.6;4.7;10.2;11.2
16.3;71.1;36.7;5.4;8;21.4;7.1;2.5;4.7;10.1;11.1
16.2;71.2;35.9;5.4;7.9;21.1;6.9;2.6;4.6;10.2;11
15.7;67.8;34.7;5.2;7.6;20.5;6.8;2.4;4.4;9.7;10.5
15.4;66.2;33.9;5.1;7.4;19.9;6.7;2.4;4.3;9.6;10.4
14.8;64.7;33.2;5;7.3;19.7;6.4;2.3;4.3;9.4;10.3
15;65.7;32.9;5;7.5;19.4;6.5;2.4;4.3;9.4;10.1
15;67.9;34.4;5.1;7.6;20.9;6.8;2.4;4.4;9.5;10.5
16;70.4;35.3;5.3;8;21.1;7;2.6;4.5;10;11
17.8;75.3;38.5;5.7;8.4;22.7;7.4;2.7;4.9;10.5;11.6
18.3;81.1;40.1;6.1;9.1;23.8;7.7;2.8;5.2;11.3;12.4
19.3;82.7;43.2;6.4;9.6;25.2;8.4;3;5.7;12.1;13.1
20.1;86.6;43.9;6.6;9.9;25.7;8.5;3.1;5.7;12.2;13.6
19.8;87.3;45.4;6.7;9.8;26.2;8.7;3.1;5.7;12.4;13.8
20.2;89.2;46.1;6.8;10.1;26.6;8.8;3.2;5.8;12.9;13.8
20.6;88.2;44.8;6.8;10.4;26.6;8.8;3.2;5.9;12.9;14.1
20.4;91.4;46.6;7;10.1;27.3;9;3.2;5.8;12.7;14.1
20.8;92.4;46;6.9;10.3;27.6;9;3.3;5.8;12.9;13.9
20.5;90.6;46.2;7;10.3;27.2;8.9;3.3;6;13.2;14.4
21;90.4;46.9;7;10.3;27.5;8.8;3.3;5.9;12.9;14.6
21.1;92.4;46.9;6.9;10.4;27;8.9;3.3;6;13;14.5
20.7;89.6;45.7;6.8;10.4;27;8.9;3.2;6;13;14.2
20.7;89;45.5;6.8;10;27.2;8.7;3.2;5.9;12.6;13.9
20.1;88.6;45.6;6.7;10;26.5;8.8;3.1;5.8;12.6;14
19.7;87.2;43.5;6.6;9.7;26.1;8.5;3.1;5.8;12.5;13.5
19.6;85.8;44.2;6.6;9.7;26;8.4;3;5.6;12.3;13.4
19.5;85.1;43.3;6.5;9.6;25.3;8.3;3;5.5;12;13.3
19;84.8;43.1;6.5;9.5;25.5;8.2;3;5.6;12.1;13.1
