1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
127.3;8.3;92.8;0;0
121.1;8.5;92.7;0;0
112.5;9;92.7;0;0
106;9.5;92.7;0;0
104.7;10;92.6;0;0
102.9;10.4;92.6;0;0
101.2;10.5;92.5;0;0
100.4;10.3;92.5;0;0
97;9.9;92.5;0;0
93.2;9.4;92.4;0;0
91.4;9;92.4;0;0
89.5;8.6;92.3;0;0
88.2;8.4;92.3;0;0
88.2;8.5;92.3;0;0
88.3;8.7;92.2;0;0
90;9;92.2;0;0
94.2;9.5;92.1;0;0
97.6;9.9;92.1;0;0
102.4;10.3;92.1;0;0
110.5;10.5;92;0;0
117.6;10.7;92;0;0
124.3;10.9;91.9;0.1;0.1
130.7;10.9;91.9;0.3;0.8
134;11;91.9;0.8;2.2
134.5;11;91.8;1.6;4.2
133.2;11.1;91.8;2.8;7
130.8;11.2;91.7;4.3;9.9
128;11.3;91.7;6;12.7
125.3;11.4;91.6;8;15.2
122.1;11.6;91.6;9.9;17
119;11.8;91.6;11.9;18.3
116.6;12.1;91.5;13.6;18.9
114.7;12.4;91.5;15.2;19.1
113.3;12.8;91.4;16.5;19
112.5;13.4;91.4;17.5;18.7
112.7;14;91.4;18.3;18.5
112.1;14.8;91.3;18.7;18.2
109.7;15.7;91.3;18.8;18.1
109.2;16.7;91.2;18.4;18
108.7;17.7;91.2;17.7;17.8
106.3;18.6;91.2;16.6;17.4
106.2;19.2;91.1;15.1;16.6
108.4;19.5;91.1;13.2;15.3
112.1;19.3;91;11;13.5
114.5;18.9;91;8.6;11.1
117;18.4;91;6.2;8.3
121.1;17.8;90.9;3.9;5.4
124.4;17.5;90.9;1.9;2.7
126;17.5;90.8;0.6;0.9
125.8;17.8;90.8;0;0
124.4;18.4;90.8;0;0
123.3;19.2;90.7;0;0
123.3;20.1;90.7;0.1;0.1
125;20.9;90.6;0;0
127.4;21.6;90.6;0;0
130;22;90.6;0;0
134.6;22.2;90.5;0;0
138.2;22.2;90.5;0;0
137.9;22.3;90.4;0;0
135.7;22.3;90.4;0;0
132.1;22.5;90.4;0;0
127.2;22.8;90.3;0;0
122.4;23.3;90.3;0;0
118.3;23.9;90.2;0;0
114.7;24.6;90.2;0;0
111.1;25.4;90.2;0;0
108.2;26.3;90.1;0;0
107.9;27.2;90.1;0;0
113.7;28.1;90;0;0
117.9;29.1;90;0;0
113.9;30.1;90;0;0
111.8;31;89.9;0;0
109.3;31.9;89.9;0;0
102.7;32.7;89.8;0;0
93.8;33.5;89.8;0;0
87.1;34.1;89.8;0;0
85.9;34.6;89.7;0;0
84.2;34.9;89.7;0;0
82.4;35;89.6;0;0
81.5;35;89.6;0;0
77.8;34.8;89.6;0;0
73.6;34.5;89.5;0;0
71.6;34.2;89.5;0;0
69.5;34;89.4;0;0
67.9;33.9;89.4;0;0
67.7;33.9;89.4;0;0
67.7;34.1;89.3;0;0
69.3;34.3;89.3;0;0
73.5;34.6;89.2;0;0
77;34.8;89.2;0;0
82;34.9;89.2;0;0
90.5;34.9;89.1;0;0
98;34.9;89.1;0;0
104.7;34.9;89;0.1;0.1
110.6;35;89;0.7;0.9
112.6;35.2;89;1.8;2.4
110.9;35.6;88.9;3.6;4.7
106.9;36.2;88.9;6.1;7.8
101.7;37;88.8;8.9;11.2
96.6;37.8;88.8;11.7;14.3
92.4;38.5;88.8;14.2;17
88.5;39;88.7;16.4;19.1
85.5;39.2;88.7;18.1;20.6
83.7;39;88.6;19.3;21.5
83.1;38.6;88.6;20.1;21.9
83.5;38;88.6;20.4;21.9
84.9;37.4;88.5;20.5;21.7
87.1;36.9;88.5;20.2;21.4
88.4;36.5;88.4;19.7;21.1
87.6;36.4;88.4;19;20.9
89.1;36.4;88.4;18.1;20.7
90.3;36.5;88.3;16.9;20.3
89;36.7;88.3;15.5;19.6
89.6;36.9;88.2;13.8;18.6
92.5;36.9;88.2;11.8;16.9
96.6;36.8;88.2;9.5;14.6
99.1;36.6;88.1;7.2;11.7
101.5;36.4;88.1;5;8.6
105.3;36.1;88;3;5.4
108;35.9;88;1.4;2.7
109.3;35.7;88;0.4;0.8
109.5;35.6;87.9;0;0
108.7;35.6;87.9;0;0
108.7;35.5;87.8;0;0
109.9;35.4;87.8;0;0.1
112.6;35.1;87.8;0;0
116;34.6;87.7;0;0
119.7;33.9;87.7;0;0
125.3;33.1;87.6;0;0
129.7;32.2;87.6;0;0
130.4;31.3;87.6;0;0
129.3;30.4;87.5;0;0
126.7;29.7;87.5;0;0
123;29;87.4;0;0
119.4;28.5;87.4;0;0
116.4;27.9;87.4;0;0
114.3;27.4;87.3;0;0
112.1;26.7;87.3;0;0
110.8;26;87.2;0;0
112.2;25.3;87.2;0;0
119.9;24.5;87.2;0;0
126;23.7;87.1;0;0
123.8;23.1;87.1;0;0
123.2;22.6;87;0;0
121.7;22.4;87;0;0
115.9;22.5;87;0;0
107.4;22.7;86.9;0;0
101;23.1;86.9;0;0
99.8;23.5;86.8;0;0
97.9;23.9;86.8;0;0
95.9;24.2;86.7;0;0
94.7;24.4;86.7;0;0
90.8;24.4;86.7;0;0
86.6;24.2;86.6;0;0
84.6;24;86.6;0;0
82.7;23.5;86.5;0;0
81.5;23;86.5;0;0
82.2;22.3;86.5;0;0
83.1;21.5;86.4;0;0
85.7;20.8;86.4;0;0
90.8;20.1;86.3;0;0
95.1;19.4;86.3;0;0
100.6;18.8;86.3;0;0
109.1;18.3;86.2;0;0
116.6;18;86.2;0;0
123.4;17.6;86.1;0.1;0.2
129.5;17.4;86.1;0.5;1
132.2;17.2;86;1.2;2.6
131.6;16.9;86;2.5;5.1
128.8;16.8;86;4.2;8.6
125;16.6;85.9;6.3;12.4
121.4;16.4;85.9;8.5;16
118.3;16.3;85.8;10.6;19.1
114.7;16.2;85.8;12.6;21.8
110.8;16.1;85.7;14.5;24.1
107.3;16.1;85.7;16.3;26
104.4;16;85.7;17.9;27.4
102.5;16;85.6;19.1;28.2
101.9;15.9;85.6;20;28.5
102.5;15.7;85.5;20.5;28.5
102.9;15.4;85.5;20.8;28.1
102.3;15;85.5;20.8;27.5
104.6;14.5;85.4;20.6;26.6
107;14;85.4;19.8;25.1
106.9;13.5;85.3;18.6;23.2
108.8;13.1;85.3;16.8;20.7
113.1;12.6;85.2;14.7;17.8
118.5;12.2;85.2;12.1;14.6
121.8;11.9;85.2;9.3;11.2
124.6;11.7;85.1;6.6;7.9
128.7;11.6;85.1;4;4.9
131.3;11.5;85;2;2.4
132.1;11.5;85;0.6;0.8
131.7;11.6;84.9;0;0.1
130.7;11.8;84.9;0;0
130.4;12.1;84.9;0;0
131.5;12.3;84.8;0;0.1
133.8;12.6;84.8;0;0
136.5;12.8;84.7;0;0
138.8;13;84.7;0;0
142.2;13.1;84.6;0;0
144.8;13.2;84.6;0;0
144.4;13.2;84.6;0;0
142.9;13.2;84.5;0;0
140.3;13.2;84.5;0;0
136.3;13.1;84.4;0;0
132.8;13;84.4;0;0
130.1;12.9;84.3;0;0
127.9;12.7;84.3;0;0
125.7;12.6;84.3;0;0
124.5;12.4;84.2;0;0
125.8;12.1;84.2;0;0
133.2;11.9;84.1;0;0
139;11.6;84.1;0;0
136.5;11.5;84.1;0;0
135.3;11.3;84;0;0
133.4;11.3;84;0;0
127.1;11.3;83.9;0;0
118.5;11.4;83.9;0;0
111.9;11.5;83.8;0;0
110.5;11.7;83.8;0;0
108.4;11.8;83.8;0;0
106.1;12;83.7;0;0
104.3;12.1;83.7;0;0
99.9;12.3;83.6;0;0
95;12.4;83.6;0;0
92.1;12.5;83.5;0;0
89.1;12.6;83.5;0;0
86.8;12.8;83.5;0;0
85.7;13;83.4;0;0
84.6;13.2;83.4;0;0
84.5;13.5;83.3;0;0
86.1;13.7;83.3;0;0
87;14;83.2;0;0
88.2;14.2;83.2;0;0
90.8;14.4;83.2;0;0
92.6;14.6;83.1;0;0
94.2;14.8;83.1;0.1;0.1
96.3;15.1;83;0.3;0.7
96.9;15.5;83;0.8;2
96.1;16;82.9;1.6;4.4
94.5;16.7;82.9;2.9;7.8
92.1;17.4;82.9;4.4;11.6
89.8;18.3;82.8;6;15.4
88;19.2;82.8;7.7;18.6
85.3;20.2;82.7;9.4;21.1
82.6;21.2;82.7;10.9;22.9
80.7;22.1;82.7;12.3;23.8
78.7;22.9;82.6;13.5;24.1
77.2;23.6;82.6;14.6;23.9
77;24.3;82.5;15.5;23.4
77.8;25;82.5;16.2;22.6
79.1;25.5;82.4;16.8;21.8
80.5;26;82.4;17.3;20.9
83.2;26.5;82.4;17.5;19.9
84;26.9;82.3;17.4;18.8
80.3;27.4;82.3;16.9;17.5
78.1;28;82.2;15.9;15.9
78.4;28.7;82.2;14.5;14
80.5;29.5;82.1;12.5;11.8
81.2;30.3;82.1;10.1;9.3
82.2;31.3;82.1;7.5;6.8
84.8;32.2;82;4.8;4.3
86.3;33.2;82;2.5;2.2
86.5;34.1;81.9;0.8;0.8
85.9;34.9;81.9;0.1;0.1
84.6;35.6;81.8;0;0
84.1;36.4;81.8;0;0
85.1;37.2;81.8;0;0
87.3;38.1;81.7;0;0
89.6;39.2;81.7;0;0
91.3;40.6;81.6;0;0
93.7;42;81.6;0;0
95.3;43.6;81.6;0;0
94.8;45;81.5;0;0
92.9;46.4;81.5;0;0
89.8;47.4;81.4;0;0
85.8;48.2;81.4;0;0
82.8;48.8;81.3;0;0
80.5;49.2;81.3;0;0
78.4;49.6;81.3;0;0
76.3;50.1;81.2;0;0
75.1;50.9;81.2;0;0
76.3;51.8;81.1;0;0
83.3;53;81.1;0;0
88.6;54.1;81;0;0
85.9;55.3;81;0;0
83.7;56.3;81;0;0
81;57;80.9;0;0
75.3;57.4;80.9;0;0
67.3;57.7;80.8;0;0
61.2;57.8;80.8;0;0
60;58.1;80.7;0;0
57.6;58.5;80.7;0;0
54.6;59.3;80.7;0;0
51.5;60.5;80.6;0;0
45.5;62.1;80.6;0;0
38.8;64;80.5;0;0
33.9;66;80.5;0;0
28.7;68.1;80.4;0;0
24;70.3;80.4;0;0
20.6;72.3;80.4;0;0
17.7;74;80.3;0;0
15.9;75.4;80.3;0;0
15.8;76.2;80.3;0;0
15.9;76.3;80.3;0;0
17;75.7;80.2;0;0
19.6;74.2;80.2;0;0
22.1;72.4;80.2;0;0
24.5;70.5;80.2;0.1;0.1
26.7;69;80.2;0.4;0.7
27.2;68.3;80.1;1.1;1.8
25.7;68.6;80.1;2.2;3.7
23;70.2;80.1;3.8;6.3
19.2;72.6;80.1;5.6;9.1
15.2;75.7;80;7.5;11.9
11.8;78.9;80;9.3;14.4
8.5;81.8;80;10.9;16.5
5.9;84.1;80;12.2;18.2
4.8;85.4;80;13.2;19.4
4.2;85.9;80;14;20.4
4.6;85.8;80;14.4;21.1
6.3;85.1;80;14.6;21.7
8.8;84;80;14.5;22.1
12;82.6;80;14.1;22.4
16;81.1;80;13.6;22.7
20.7;79.6;80.1;12.8;22.7
22.9;78.3;80.1;11.8;22.5
19.8;77.4;80.1;10.7;21.9
17.4;77;80.1;9.3;20.8
16.8;77.4;80.1;7.9;19.1
17.8;78.5;80.2;6.4;16.7
17.3;80.1;80.2;4.8;13.7
16.7;82.2;80.2;3.4;10.3
18;84.4;80.2;2.1;6.7
18.2;86.5;80.2;1.1;3.5
17.5;88.3;80.3;0.4;1.2
16.7;89.7;80.3;0;0.1
15.3;90.7;80.3;0;0
15.2;91.3;80.3;0;0
17.2;91.6;80.3;0;0.1
20.6;91.7;80.4;0;0
24.8;91.5;80.4;0;0
29.5;91.1;80.4;0;0
35.4;90.5;80.4;0;0
40.7;89.8;80.4;0;0
43.9;88.9;80.5;0;0
46;87.9;80.5;0;0
46.7;86.8;80.5;0;0
46;85.7;80.5;0;0
45.9;84.6;80.5;0;0
45.6;83.8;80.6;0;0
44.5;83.2;80.6;0;0
42.9;83.1;80.6;0;0
41.7;83.5;80.6;0;0
42.1;84.4;80.6;0;0
48.1;85.7;80.6;0;0
52.3;87.1;80.7;0;0
48.5;88.5;80.7;0;0
46.7;89.5;80.7;0;0
44.9;90;80.7;0;0
40;89.9;80.7;0;0
33;89.3;80.8;0;0
28.2;88.4;80.8;0;0
28.6;87.4;80.8;0;0
28.1;86.4;80.8;0;0
27.2;85.6;80.8;0;0
26.8;85;80.9;0;0
23.2;84.7;80.9;0;0
19.1;84.4;80.9;0;0
17;84.3;80.9;0;0
14.9;84;80.9;0;0
13.8;83.7;81;0;0
14.7;83.1;81;0;0
16;82.5;81;0;0
19.2;81.8;81;0;0
25;81;81.1;0;0
29.9;80.3;81.1;0;0
35.9;79.8;81.2;0;0
44.9;79.3;81.2;0;0
52.8;79;81.3;0;0
59.7;78.7;81.3;0.1;0.2
65.5;78.5;81.4;0.6;1.1
67.8;78.2;81.4;1.7;3
66.8;77.8;81.5;3.5;6
63.7;77.4;81.5;5.9;9.8
60.1;76.9;81.6;8.5;13.6
57.3;76.4;81.6;10.9;16.7
55.7;75.9;81.7;12.9;18.8
54.2;75.5;81.7;14.6;20.2
52.7;75.2;81.8;16.1;21
51.4;75.1;81.8;17.4;21.4
51;75;81.9;18.3;21.4
51.6;74.9;81.9;18.8;20.7
53.3;74.9;82;18.8;19.7
56.4;74.8;82;18.5;18.4
58.7;74.5;82.1;18.1;17.3
59.2;74.1;82.1;17.6;16.4
61.7;73.6;82.2;17;15.7
63.6;73.1;82.2;16.3;15.1
62.5;72.5;82.3;15.4;14.5
63;72;82.3;14.3;13.7
65.4;71.6;82.4;12.7;12.4
68.9;71.3;82.4;10.5;10.6
70.7;71.2;82.5;8.1;8.4
72.2;71;82.5;5.7;6.2
75;70.9;82.6;3.6;4
76.8;70.8;82.6;2;2.3
77.5;70.6;82.7;0.8;1
77.7;70.3;82.7;0.3;0.3
77.5;70;82.8;0;0.1
77.7;69.6;82.8;0;0
79;69.3;82.9;0;0
81.5;69;82.9;0;0
84.7;68.7;83;0;0
88;68.6;83;0;0
93;68.5;83.1;0;0
97;68.4;83.1;0;0
97.2;68.1;83.2;0;0
95.6;67.8;83.2;0;0
92.7;67.3;83.3;0;0
88.7;66.6;83.4;0;0
85.4;65.7;83.4;0;0
82.7;64.8;83.5;0;0
80.7;63.7;83.5;0;0
78.8;62.5;83.6;0;0
77.9;61.3;83.6;0;0
79.7;60.1;83.7;0;0
87.8;59;83.7;0;0
94.2;57.9;83.8;0;0
92.1;56.8;83.8;0;0
91.8;55.7;83.9;0;0
90.9;54.7;83.9;0;0
85.9;53.8;84;0;0
78.4;53;84;0;0
73;52.2;84.1;0;0
72.7;51.6;84.1;0;0
71.7;51;84.2;0;0
70.5;50.6;84.2;0;0
69.9;50.2;84.3;0;0
66.3;50;84.3;0;0
62.1;49.7;84.4;0;0
60;49.4;84.4;0;0
58;49.1;84.5;0;0
56.8;48.6;84.5;0;0
57.3;48.1;84.6;0;0
58.1;47.5;84.6;0;0
60.6;47.1;84.7;0;0
65.5;46.8;84.7;0;0
69.3;46.9;84.8;0;0
74;47.3;84.8;0;0
81.8;48.1;84.9;0;0
88.4;49.2;84.9;0;0
94.4;50.1;85;0.1;0.1
100.3;50.8;85;0.6;0.5
103.3;50.9;85.1;1.4;1.4
104.2;50.2;85.1;2.7;2.9
104.2;48.6;85.2;4.4;5.1
103.6;46.4;85.2;6.4;7.6
102.9;44;85.3;8.4;10.4
102.3;41.6;85.3;10.3;13.1
100.7;39.4;85.4;12.2;15.8
98.2;37.7;85.4;13.9;18.4
95.3;36.6;85.5;15.4;20.9
92.6;36;85.5;16.6;23
90.6;35.7;85.6;17.4;24.7
89.8;35.7;85.6;17.8;25.6
90.3;36;85.7;17.6;26.1
90.4;36.5;85.7;17.1;26
89.1;37.1;85.8;16.3;25.6
90.6;37.8;85.8;15.1;24.8
92.2;38.6;85.9;13.8;23.6
91.3;39.2;85.9;12.3;22.2
92.1;39.8;86;10.7;20.3
95.1;40.2;86;8.9;17.9
99.3;40.3;86.1;7;15
101.4;40.2;86.1;5.2;11.7
103.3;39.9;86.2;3.5;8.4
106.8;39.4;86.2;2.1;5.3
109.3;38.7;86.3;1;2.7
110.8;37.8;86.3;0.4;0.9
111.6;36.8;86.4;0.1;0.2
111.9;35.7;86.4;0;0
112.6;34.8;86.5;0;0
114.4;34;86.6;0;0
117.3;33.4;86.6;0;0
120.3;33.2;86.7;0;0
123.1;33.4;86.7;0;0
127.4;33.9;86.8;0;0
130.4;34.4;86.8;0;0
129.5;35;86.9;0;0
127;35.5;86.9;0;0
123.4;35.6;87;0;0
118.9;35.5;87;0;0
114.9;35.1;87.1;0;0
111.8;34.5;87.1;0;0
109.5;33.9;87.2;0;0
107.2;33.3;87.2;0;0
105.5;32.9;87.3;0;0
106.2;32.7;87.3;0;0
113;32.6;87.4;0;0
118.2;32.6;87.4;0;0
114.8;32.6;87.5;0;0
113.4;32.7;87.5;0;0
111.6;32.6;87.6;0;0
105.7;32.4;87.6;0;0
97.5;32.2;87.7;0;0
91.6;31.9;87.7;0;0
91.1;31.6;87.8;0;0
89.9;31.3;87.8;0;0
88.4;31.1;87.9;0;0
87.4;30.9;87.9;0;0
83.6;30.8;88;0;0
79.1;30.8;88;0;0
76.7;30.7;88.1;0;0
74.4;30.7;88.1;0;0
72.9;30.6;88.2;0;0
72.9;30.6;88.2;0;0
73.3;30.5;88.3;0;0
75.3;30.3;88.3;0;0
80.1;30.2;88.4;0;0
84.1;30;88.4;0;0
89.4;29.8;88.5;0;0
98;29.6;88.5;0;0
105.6;29.4;88.6;0;0
112.6;29.2;88.6;0.1;0.1
119;29;88.7;0.5;0.8
122.1;29;88.7;1.4;2
122;29;88.8;2.8;4.1
119.8;29.1;88.8;4.8;6.8
116.3;29.3;88.9;7.1;9.9
112.4;29.6;88.9;9.6;13
108.5;29.8;89;12.1;15.8
104.3;30;89;14.4;18.2
100.3;30.2;89.1;16.5;20.2
97.2;30.3;89.1;18.2;21.6
94.8;30.3;89.2;19.6;22.6
93.1;30.5;89.2;20.6;23.3
92.3;30.7;89.3;21.3;23.7
92.6;31;89.3;21.6;23.9
92.5;31.6;89.4;21.6;23.8
90.7;32.3;89.4;21.2;23.6
91.2;33.3;89.5;20.3;23
91.8;34.3;89.5;19;22.1
90.6;35.4;89.6;17.3;20.8
91.6;36.3;89.6;15.2;19.1
94.8;37.1;89.7;12.7;16.8
99.1;37.7;89.8;10;14
101.7;38;89.8;7.3;10.8
103.8;38.1;89.9;4.9;7.7
107;38.1;89.9;2.8;4.8
109.2;38;90;1.3;2.4
110.1;37.9;90;0.4;0.8
110;37.7;90.1;0;0.1
109.2;37.6;90.1;0;0
109;37.4;90.2;0;0
110;37.3;90.2;0;0
112.5;37.2;90.3;0;0
115.6;37.1;90.3;0;0
118.7;37;90.4;0;0
123.4;37;90.4;0;0
126.8;37.3;90.5;0;0
126;37.7;90.5;0;0
123;38.5;90.6;0;0
118.2;39.7;90.6;0;0
111.9;41.2;90.7;0;0
105.6;43;90.7;0;0
100.1;44.9;90.8;0;0
