2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;81;41.4;6.8;9.7;25.5;7.4;3.1;5.3;11.8;12.2
19.4;80;40.4;6.6;9.5;25.2;7.3;3;5.2;11.6;11.9
18.9;76.5;38.9;6.4;9.2;23.8;6.9;2.9;5;11;11.5
17.8;74.8;37.3;6.1;8.8;23;6.6;2.8;4.9;10.8;11.2
17.6;74.5;37.1;6.2;8.7;23;6.6;2.7;4.8;10.5;11.1
17.4;73;36.4;6;8.6;22.6;6.5;2.8;4.8;10.4;10.9
17.5;73.1;36.2;6;8.5;22.1;6.5;2.7;4.6;10.5;10.6
17;72.2;36.2;6;8.5;22.5;6.6;2.6;4.6;10.3;10.7
16.7;71.3;36.3;5.8;8.2;21.9;6.4;2.6;4.7;10.1;10.2
16.4;68.9;34.8;5.7;8.1;21.5;6.1;2.5;4.5;9.9;10.2
16.2;67.6;33.9;5.6;7.9;20.9;6;2.5;4.4;9.7;10
15.9;66.3;33.9;5.5;7.7;20.8;6;2.5;4.3;9.6;9.8
15.7;66.4;32.5;5.5;7.8;20.4;5.9;2.4;4.2;9.5;9.7
15.2;64.1;32.9;5.4;7.7;20.1;5.9;2.4;4.3;9.3;9.5
15.6;65.6;32.6;5.4;7.6;20.5;5.8;2.4;4.2;9.3;9.5
15.4;65.7;32.1;5.4;7.6;19.8;5.9;2.4;4.2;9.2;9.5
15.7;64.6;32.5;5.4;7.6;20.6;5.7;2.5;4.3;9.5;9.6
15.8;65.7;33.3;5.5;7.7;20.6;5.8;2.5;4.4;9.5;9.5
15.5;65.8;33.3;5.4;7.8;20.3;5.8;2.5;4.3;9.5;9.8
16.1;67.8;33.7;5.6;7.9;20.8;6;2.5;4.3;9.5;9.9
16.1;67.5;34.3;5.6;7.9;21.6;6.1;2.5;4.3;9.6;10
16.3;68.4;34.9;5.7;8.1;21.3;6.2;2.6;4.5;9.9;10.1
16.7;70.6;35.2;5.7;8.2;22.2;6.1;2.6;4.4;10;10.2
16.8;70.9;35.3;5.9;8.3;21.9;6.4;2.7;4.6;10;10.4
16.8;71.8;35.9;5.8;8.6;22.2;6.4;2.7;4.6;10.3;10.6
17.6;74.2;37.2;6;8.6;22.4;6.7;2.7;4.7;10.4;10.8
18.2;74.8;37.7;6.1;8.8;23.1;6.6;2.7;4.9;10.7;10.9
18;75.9;38.3;6.3;9;23.4;6.8;2.8;4.9;11;11
18.5;77.5;38.4;6.4;9.3;23.6;7;2.9;4.9;11.3;11.3
18.6;78.3;39.3;6.4;9.2;24.4;7;2.9;5;11.2;11.5
18.9;78.4;39.9;6.5;9.1;24.9;7;3;5.1;11.1;11.4
18.9;80.4;39.9;6.6;9.2;24.2;7.2;3;5;11.4;11.8
19;80.7;39.7;6.6;9.3;25;7.1;3;5.2;11.3;11.7
18.9;78.4;39.5;6.6;9.4;24.5;7.1;3;5.2;11.5;11.8
19.2;80.1;39.6;6.6;9.2;25.2;7.1;3;5.1;11.2;11.7
18.7;80.3;40.7;6.7;9.3;24.7;7.2;3;5.1;11.3;11.6
19.1;81.2;41;6.6;9.5;25.5;7.2;3;5.2;11.5;11.9
19.1;80.6;40.8;6.7;9.4;25.2;7.4;3;5.2;11.6;12.1
19.5;81.8;41.5;6.8;9.5;25.3;7.3;3;5.3;11.6;12
19.5;80.8;41.6;6.8;9.8;25.4;7.4;3.1;5.3;11.8;11.9
19.1;81.2;40.8;6.6;9.2;25;7.2;3;5.2;11.5;11.8
18.8;80.9;39.9;6.6;9.3;24.4;7.1;3;5.1;11.5;11.4
18.9;78.2;39.3;6.5;9.3;24.3;6.9;2.9;5;11.2;11.6
18.5;77.9;39;6.4;9.1;24;6.9;2.9;5.1;11.1;11.5
18.6;76.5;38.5;6.3;9.1;23.9;6.8;2.8;5;10.8;11.2
17.8;75.8;38.1;6.2;8.6;23.5;6.8;2.8;4.8;10.8;11
17.7;76;38.1;6.2;8.9;23.5;6.7;2.8;4.9;10.7;10.9
17.9;73.6;36.7;6.1;8.7;22.9;6.7;2.8;4.7;10.6;10.8
17.1;72.9;36.7;6.1;8.6;22.5;6.5;2.7;4.7;10.6;10.6
17;72.3;36.6;6;8.6;22.6;6.5;2.7;4.7;10.5;10.7
17.3;72.9;36.5;5.9;8.5;22.2;6.5;2.6;4.7;10.3;10.6
17.2;71.6;37.3;6;8.4;22.6;6.4;2.7;4.6;10.4;10.6
17.3;71.9;36.4;6.1;8.5;22.6;6.5;2.7;4.7;10.5;10.7
17.6;73.6;37.8;6.1;8.6;22.7;6.5;2.7;4.8;10.6;10.7
17.9;75;38.8;6.2;8.8;22.8;6.7;2.8;4.9;10.6;11
18.1;76.6;38.2;6.3;8.9;23.3;6.7;2.8;4.9;10.9;11
18.5;77.4;38.7;6.4;9;24.2;6.8;2.9;5;11.1;11.3
18.7;78;39.7;6.5;9.2;24.4;6.9;2.9;5.1;11.2;11.6
18.8;80;40;6.7;9.2;24.4;7.1;3;5.1;11.3;11.4
18.7;79.6;40;6.7;9.3;24.8;7;3;5.1;11.4;11.5
18.8;78.7;39;6.5;9.1;24;7;2.9;5;11.2;11.3
18.5;76.6;38.3;6.4;9.1;24;6.9;2.9;5.1;11;11.5
18.4;77.2;38.4;6.4;9.1;23.7;6.9;2.9;4.9;10.8;11.1
18;75.6;37.9;6.3;8.7;23.8;6.8;2.8;4.9;10.7;11
18.1;76.5;37.7;6.3;8.9;23.3;6.7;2.8;4.8;10.7;11
17.7;74.8;37.4;6.1;8.8;23.1;6.6;2.8;4.8;10.7;11.1
17.4;73.9;36.9;6.2;8.6;23.3;6.7;2.7;4.8;10.5;10.9
18;75.2;37.3;6.2;8.8;22.8;6.7;2.8;4.8;10.6;10.9
18.6;77.3;38.6;6.3;9.2;23.8;6.9;2.9;5;11.1;11.2
19.2;80.3;39.6;6.7;9.1;24.7;7.1;3;5.2;11.3;11.8
19.1;79;40.1;6.6;9.4;25.1;7.1;2.9;5.1;11.4;11.7
18.8;79.8;39.7;6.6;9.2;24.3;7.1;2.9;5.2;11.5;11.7
18.6;77.4;39.9;6.4;9.1;24.7;7;2.9;5.1;11.2;11.5
18.7;77.5;38.7;6.3;9.1;24;6.9;2.9;5;11;11.4
17.5;75.2;37.1;6.2;8.8;23;6.7;2.8;4.8;10.6;10.8
17.3;72;35.9;6;8.4;22.3;6.4;2.7;4.5;10.2;10.6
17;71.5;36.1;6;8.2;21.9;6.4;2.6;4.6;10;10.5
17.1;71.3;35.9;5.9;8.3;22.2;6.3;2.7;4.5;10.1;10.3
16.5;68.8;35.6;5.8;8.3;21.8;6.2;2.7;4.5;10;10.1
16.6;70.4;34.6;5.7;8;21.3;6.3;2.6;4.4;10;10.1
16.1;68;34.5;5.6;8;21.1;6.2;2.5;4.4;9.5;9.9
15.7;65.6;33;5.4;7.7;20.3;5.8;2.5;4.2;9.3;9.6
15.5;65.6;32.4;5.3;7.5;20.2;5.7;2.4;4.1;9.1;9.4
15.3;63.2;32.1;5.3;7.5;19.5;5.6;2.3;4.1;9;9.4
14.8;61.4;31.5;5.2;7.4;19.3;5.6;2.4;4.1;9;9.1
14.9;61.3;31.4;5.1;7.3;19;5.5;2.3;4;8.9;9.1
