1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
88.8;47.6;96.1;0;0
77.6;46.1;96.2;0;0
68.2;44.5;97;0;0
64.2;44.6;97.2;0;0
60.5;46.7;95.7;0;0
49.4;49.4;97.3;0;0
40.8;53.7;97.4;0;0
34.7;54.4;95.4;0;0
35.4;52;96;0;0
38.4;48.4;95.8;0;0
45;45.3;97.5;0;0
51.3;42.9;95.8;0;0
56.7;41;97.5;0;0
60.2;40.4;97.3;0.8;1
62;38.8;97.6;3.3;4.1
59.2;38;96.1;7.5;9.2
57.6;36.9;95.3;12.3;14.9
51.9;37;96.2;16.1;19.4
45.9;38.8;96.9;18.8;23.1
41;42.9;99.1;19.8;25.1
38.3;45.1;97.6;19.9;25.6
40.3;45.9;96.8;19.6;25.2
46.8;45.5;96.8;18.2;24
46.2;44.7;97.8;16.2;21.8
48.1;43.4;99.1;12.9;17.5
54.5;44.7;97.9;9.2;12.6
57;44.4;96.6;5;7.1
62.9;45.1;96.8;1.7;2.4
61.3;45.1;96.9;0.1;0.2
61.7;45.5;98.1;0;0
65.7;44.7;98.3;0;0
69.5;44.9;97.7;0;0
75.6;44.5;98.5;0;0
80.1;45.2;98;0;0
79.1;46.6;98.3;0;0
74;46.4;97.9;0;0
71.6;44.6;98.1;0;0
68.8;43;96.1;0;0
70.3;40.1;99.6;0;0
83.1;38.5;96.7;0;0
89.7;36.2;98.5;0;0
86.7;36.7;98;0;0
78.3;36.5;99.6;0;0
63.6;37.4;99;0;0
61;40.8;99.7;0;0
54.2;43.3;98.8;0;0
43.8;46.9;99.5;0;0
35.1;48.6;98.3;0;0
28.4;50.6;97.3;0;0
24.3;52.4;98.2;0;0
22.6;51.9;98.8;0;0
23.8;52.8;98.9;0;0
25.2;51;98.7;0;0
27;50.6;99.1;0;0
28.8;51.3;98.4;0.5;0.9
27.2;49.8;99.4;2.2;3.6
23.7;50.1;98.8;5.3;8.9
20;51.8;98;9;14.5
16.5;52.9;98.6;12.4;19.4
13.7;52.8;97.8;15.3;23
11.6;54.8;99.2;17.2;24.8
11.8;55.3;99.2;18.7;25.7
13.7;56.4;99.3;19.1;25.8
18.2;57.7;100.9;18.2;24.8
15.8;58.7;99.7;16.9;22.1
12.1;61.1;99.8;14.4;18.9
16.6;60.9;99.7;10.3;13.8
20.7;59.6;99.5;6.2;8.4
27.5;59.5;98.5;2.3;3.4
29.1;60.7;98.9;0.3;0.4
25.8;63.2;100;0;0
25.7;66.1;98.9;0;0
29.1;67.4;99;0;0
36.3;70.5;100.2;0;0
44.3;70.2;99;0;0
47.8;68.6;100.9;0;0
47.7;68.6;99;0;0
46.8;65.9;102.9;0;0
44.3;65;98.9;0;0
42.6;65.6;101.7;0;0
45.7;68.4;97.2;0;0
51;70.2;101.4;0;0
46.8;71.4;99.8;0;0
41;71.9;99.2;0;0
30.6;70.1;99.2;0;0
31.4;65.6;100.3;0;0
30.4;64.4;100.3;0;0
26.3;64.5;100.5;0;0
20.3;64.4;98.7;0;0
15.6;64.1;98.4;0;0
16.9;63.7;99.5;0;0
20.5;62.5;100.2;0;0
29.6;63.6;100.3;0;0
39.6;62.8;100.2;0;0
53.1;62.9;101.9;0;0
63.6;64.5;100.9;0.7;1
65.4;63.8;99.6;3.2;4.5
58.7;63.6;99.8;7.8;10.8
54.1;63.4;100.1;12.6;16.8
48.7;61.9;97.4;16.8;20.8
44.8;61.4;100;20.2;23.8
42.2;61;99.4;21.8;25.3
44;61.2;99.8;22.3;24.7
49.4;58.4;100.8;20.3;23.1
53.4;56.5;101.4;18.7;22.3
60.5;54.4;99.8;15.6;19.8
64.6;51.5;100.2;12.2;17
75.7;49.4;99.8;8.2;12.8
78.9;48.3;100.6;4.2;7.5
82.7;46.4;100.2;1.5;3.3
84.3;48.4;100.2;0.3;0.8
84.5;49;100.9;0;0.1
81.6;51.3;99.9;0;0
85.7;52.3;100.1;0;0
91.3;51.7;101.1;0;0
97.5;50;100.6;0;0
101.6;47.5;101.4;0;0
95.2;47;99.3;0;0
87.8;46.1;100.6;0;0
81.6;47.6;99.1;0;0
77.3;47;100;0;0
80.6;47.6;99.9;0;0
91.6;45.5;101.9;0;0
89.8;43;99.8;0;0
84.5;41.3;100.7;0;0
73.9;38.9;101.1;0;0
70.6;37.1;102.5;0;0
69.8;36.7;100.9;0;0
65.1;36.6;100.8;0;0
59.2;37.7;100.4;0;0
53.8;38;100.2;0;0
54.2;35.8;100.1;0;0
57.4;34.8;100.7;0;0
65.7;33.8;100.3;0;0
74.1;34.5;99.5;0;0
86.9;36.2;100.7;0;0
95.9;39.9;100.1;0.4;0.5
97.7;41.1;101.7;2.2;2.5
94;42.2;100;5.5;6.6
89.2;41.2;101.2;9.4;11.9
84.7;40.7;101;12.9;16.8
77.3;39.9;102.6;15.4;22
70.6;40.9;100.7;17.5;25.8
65.7;43;100.9;18.5;28.3
64.9;43.5;103.3;18.2;29
65.1;43.5;102.1;18.1;27.7
68.6;42.5;101.9;17.2;25.2
70.1;41.3;101.1;15.3;21.8
77.4;41.3;102;12.9;17
83.5;40.1;101.9;8.5;10.8
92;39.1;100.3;4.1;4.9
94.3;39.5;101.7;0.9;1
94.9;39.1;102.5;0;0
96.3;39;102;0;0
99.2;38.5;101;0;0
103.8;39.4;101.3;0;0
110.9;39.7;100.5;0;0
110.5;40.8;100.6;0;0
104.2;42.1;102.5;0;0
96.5;41.7;103.9;0;0
89.3;42.6;101;0;0
85.7;41.5;102.1;0;0
86.1;40.6;102.9;0;0
98.5;38.7;100.5;0;0
94;38.8;100.4;0;0
88.9;37.8;101.3;0;0
76.4;38.7;101.1;0;0
71.6;38.5;101.5;0;0
68.8;38.8;101.4;0;0
65.6;37.3;102.5;0;0
59.7;36.5;101.8;0;0
56;36.6;100.5;0;0
53.7;37;101.4;0;0
53.4;37.8;102.1;0;0
60.8;39.6;102.3;0;0
68.1;40.2;101.7;0;0
82.7;38.5;101.9;0;0
97.5;36.1;101.5;0.3;0.4
104.2;35.7;101.1;1.8;2.3
105;33;103.6;5.1;6.3
99.7;31.6;101.1;9.3;12.1
95.3;30.5;100.6;13;17.8
87.8;29.5;102.5;15.6;22.8
83.5;29.9;102.1;16.7;26.6
82.4;30.1;100.6;16.9;28.2
82.9;30.6;101.3;16.7;29.2
80.9;30.8;102.1;15.9;28.5
86.8;30.6;102.8;14.6;25.7
88.6;29.4;102.2;12.7;21.5
94.9;28.8;100.1;9.8;16.3
103.2;28;101.1;6.2;9.8
108.6;27.4;99.5;3;4.3
110.7;26.4;101.7;0.7;0.9
110.5;26.5;99.4;0;0
112;26.1;101.4;0;0
112.6;25.9;101.7;0;0
118;26.5;101.1;0;0
125.9;27;102;0;0
128;26.5;101.5;0;0
121.5;26.4;102.5;0;0
114.3;25.7;101.6;0;0
108.2;24.9;100.6;0;0
104;23.8;100.8;0;0
105.9;23.9;101.3;0;0
