2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.8;84.6;43.2;6.8;10.1;27.2;8.1;3;5.5;11.9;13.5
19.1;82.4;42.7;6.5;9.8;26.5;7.7;3;5.3;11.7;13.3
18.7;81.4;41.3;6.4;9.5;25.6;7.4;2.9;5.2;11.3;13.1
18.2;76.7;39.6;6.2;9;24.5;7.3;2.7;4.9;11.1;12.3
17.9;77;39.5;5.9;9.2;24;7.2;2.7;4.9;10.9;12.4
17.6;75.8;38.7;6;9.1;24.2;7.1;2.7;4.9;10.9;12.1
17.5;76.7;39.2;6;8.8;23.9;7;2.7;4.9;10.8;12.4
17.5;76;38.9;5.9;8.9;23.8;7.1;2.7;4.8;10.8;12.1
17.3;73.7;38.1;5.9;8.7;23.7;7;2.6;4.7;10.6;12
16.8;71.9;37.6;5.6;8.4;23.3;6.8;2.6;4.6;10.2;11.7
16.5;72.4;36.8;5.7;8.5;23;6.6;2.6;4.6;10.1;11.6
16.5;70.2;36.5;5.6;8.3;22.7;6.7;2.5;4.5;10.1;11.6
16.2;69.9;35.5;5.5;8.3;22.2;6.6;2.5;4.4;9.9;11.5
16.2;69.5;35.9;5.5;8.2;22.2;6.5;2.4;4.5;9.6;11.1
16.5;69.7;36.4;5.6;8.1;21.9;6.5;2.5;4.5;9.9;11.1
16.6;70.5;36.4;5.5;8.3;22.2;6.7;2.5;4.5;9.9;11.2
16.7;71.6;37;5.6;8.4;22.5;6.8;2.5;4.6;10.2;11.7
16.9;72.2;37.3;5.7;8.5;23.3;6.8;2.6;4.7;10.3;11.8
17.3;73.8;38.4;6;8.8;23.8;7;2.6;4.8;10.4;11.9
18;76.2;39.9;6.2;9.1;24.7;7.2;2.7;4.9;11;12.4
18.6;79.8;40.9;6.4;9.6;25.6;7.4;2.8;5;11.4;12.9
19.4;81.5;41.7;6.6;9.7;26.2;7.7;3;5.2;11.9;13.3
20;84.2;44.5;6.7;9.9;27.3;8;3;5.4;12.1;13.8
20.4;86.8;44.4;6.7;10.2;27.2;8.2;3.1;5.5;12.1;13.8
20.7;87.7;44.7;7.1;10.3;27.9;8.2;3.2;5.7;12.5;14.1
20.7;87.5;45.9;6.9;10.4;27.4;8.3;3.2;5.7;12.8;14.5
21.1;88;46.6;7.2;10.5;28.4;8.4;3.2;5.8;12.7;14.6
21.5;89.5;46.5;7.2;10.6;28.6;8.5;3.2;5.9;12.9;14.6
21.4;91.5;46.7;7.1;10.7;28.7;8.4;3.2;5.8;13.1;14.7
21.4;91.2;47.4;7.3;10.7;29.3;8.6;3.2;5.9;12.9;15.1
21.5;91;48.6;7.1;10.5;29.8;8.7;3.2;5.9;13.1;14.6
21.3;91.8;47.7;7.1;10.9;28.9;8.7;3.3;5.9;13;14.8
21.3;90.9;47.3;7.2;10.9;29.2;8.5;3.3;5.9;13.1;14.8
