2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;81.5;43.3;6.4;9.9;26.3;7.8;3.1;5.4;11.9;13.2
19;79.5;42.2;6.2;9.6;25.7;7.6;3.1;5.2;11.6;12.8
18.3;76.6;40.7;6;9.3;24.7;7.4;2.9;5;11.2;12.4
17.8;74.4;39.6;5.8;9;24;7.2;2.9;4.9;10.9;12
17.7;74.2;39.4;5.8;9;23.9;7.1;2.9;4.9;10.9;12
17.6;73.6;39.1;5.8;8.9;23.8;7.1;2.8;4.9;10.8;11.9
17.4;73;38.8;5.7;8.9;23.6;7;2.8;4.8;10.7;11.8
17.3;72.7;38.6;5.7;8.8;23.5;7;2.8;4.8;10.6;11.7
17;71.3;37.9;5.6;8.7;23;6.8;2.7;4.7;10.4;11.5
16.6;69.7;37.1;5.5;8.5;22.5;6.7;2.7;4.6;10.2;11.3
16.4;68.9;36.6;5.4;8.4;22.2;6.6;2.7;4.5;10.1;11.1
16.2;68;36.2;5.3;8.3;22;6.5;2.6;4.5;10;11
16.1;67.4;35.9;5.3;8.2;21.8;6.5;2.6;4.4;9.9;10.9
16;67.3;35.8;5.3;8.2;21.7;6.5;2.6;4.4;9.9;10.9
16.1;67.4;35.8;5.3;8.2;21.8;6.5;2.6;4.4;9.9;10.9
16.2;68;36.2;5.3;8.3;22;6.5;2.6;4.5;10;11
16.6;69.6;37;5.5;8.5;22.5;6.7;2.7;4.6;10.2;11.2
16.9;70.8;37.7;5.6;8.6;22.9;6.8;2.7;4.7;10.4;11.5
17.3;72.6;38.7;5.7;8.8;23.5;7;2.8;4.8;10.6;11.7
18;75.6;40.2;5.9;9.2;24.4;7.3;2.9;5;11.1;12.2
18.6;78.2;41.6;6.1;9.5;25.3;7.5;3;5.2;11.5;12.6
19.2;80.6;43;6.3;9.8;26.1;7.7;3.1;5.3;11.8;13
19.8;83.2;44.3;6.5;10.1;26.9;8;3.2;5.5;12.2;13.5
20.2;84.8;45.2;6.7;10.3;27.4;8.2;3.3;5.6;12.4;13.7
20.4;85.8;45.7;6.7;10.4;27.7;8.2;3.3;5.7;12.6;13.9
20.6;86.6;46.1;6.8;10.5;28;8.3;3.3;5.7;12.7;14
20.8;87.2;46.5;6.8;10.6;28.2;8.4;3.4;5.8;12.8;14.1
20.9;87.7;46.8;6.9;10.7;28.4;8.4;3.4;5.8;12.9;14.2
21;88.3;47.1;6.9;10.8;28.6;8.5;3.4;5.8;13;14.3
21.1;88.6;47.3;7;10.8;28.6;8.5;3.4;5.9;13;14.3
21.1;88.7;47.3;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.7;47.3;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.7;47.4;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.8;47.4;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.2;89;47.5;7;10.8;28.8;8.6;3.4;5.9;13.1;14.4
21.3;89.3;47.7;7;10.9;28.9;8.6;3.4;5.9;13.1;14.5
21.3;89.4;47.7;7;10.9;28.9;8.6;3.5;5.9;13.1;14.5
21.1;88.7;47.4;7;10.8;28.7;8.5;3.4;5.9;13;14.4
21.1;88.8;47.4;7;10.8;28.7;8.5;3.4;5.9;13.1;14.4
21.1;88.7;47.4;7;10.8;28.7;8.5;3.4;5.9;13;14.4
20.8;87.6;46.8;6.9;10.7;28.3;8.4;3.4;5.8;12.9;14.2
20.7;86.8;46.4;6.8;10.6;28.1;8.3;3.4;5.7;12.8;14.1
20.6;86.5;46.2;6.8;10.5;28;8.3;3.3;5.7;12.7;14
20.5;86.3;46.1;6.8;10.5;27.9;8.3;3.3;5.7;12.7;14
20.3;85.3;45.6;6.7;10.4;27.6;8.2;3.3;5.6;12.5;13.8
20;84.1;45;6.6;10.3;27.2;8.1;3.3;5.6;12.4;13.6
19.9;83.6;44.7;6.6;10.2;27;8;3.2;5.5;12.3;13.6
19.7;82.9;44.4;6.5;10.1;26.8;8;3.2;5.5;12.2;13.5
19.6;82.3;44;6.5;10;26.6;7.9;3.2;5.5;12.1;13.3
19.5;81.9;43.8;6.4;10;26.5;7.9;3.2;5.4;12.1;13.3
19.4;81.6;43.6;6.4;10;26.4;7.8;3.2;5.4;12;13.2
19.4;81.5;43.6;6.4;9.9;26.4;7.8;3.2;5.4;12;13.2
19.5;81.9;43.8;6.4;10;26.5;7.9;3.2;5.4;12.1;13.3
19.7;82.7;44.3;6.5;10.1;26.8;7.9;3.2;5.5;12.2;13.4
19.9;83.7;44.8;6.6;10.2;27.1;8;3.2;5.5;12.3;13.6
20.1;84.7;45.4;6.7;10.3;27.4;8.1;3.3;5.6;12.5;13.8
20.5;86.4;46.2;6.8;10.5;28;8.3;3.3;5.7;12.7;14
20.8;87.6;46.9;6.9;10.7;28.4;8.4;3.4;5.8;12.9;14.2
20.8;87.5;46.9;6.9;10.7;28.3;8.4;3.4;5.8;12.9;14.2
20.6;86.8;46.5;6.8;10.6;28.1;8.3;3.4;5.8;12.8;14.1
20.3;85.6;45.8;6.7;10.5;27.7;8.2;3.3;5.7;12.6;13.9
20;84;45;6.6;10.3;27.2;8.1;3.3;5.6;12.4;13.6
19.6;82.5;44.2;6.5;10.1;26.7;7.9;3.2;5.5;12.2;13.4
19.3;81.3;43.6;6.4;9.9;26.3;7.8;3.1;5.4;12;13.2
19.1;80.3;43.1;6.3;9.8;26;7.7;3.1;5.3;11.8;13.1
18.9;79.3;42.5;6.2;9.7;25.7;7.6;3.1;5.3;11.7;12.9
