2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.5;82.5;43.7;6.5;9.8;26.1;7.9;3.1;5.3;12.1;13.3
19.1;81.5;42.6;6.2;9.6;26;7.6;3.1;5.2;11.8;12.9
18.3;76.9;40.9;6.1;9.4;24.7;7.3;3;5;11.5;12.5
17.7;74.1;40;5.8;9.2;24.2;7.2;2.9;4.9;10.8;12.1
18.1;74.1;39.3;5.9;9.1;24.1;7.1;2.9;4.9;10.7;12
17.5;73.2;39.5;5.8;9.2;24.1;7.1;2.9;4.8;10.8;11.9
17.2;73.8;39.1;5.8;8.8;23.9;7.1;2.8;4.9;10.6;11.6
17.3;72.7;38.8;5.7;8.7;23.5;6.9;2.8;4.8;10.6;11.6
17.5;72.2;38.2;5.8;8.6;23.1;6.8;2.8;4.7;10.5;11.7
16.7;70;37.7;5.4;8.5;22;6.8;2.7;4.6;10.2;11.4
16.5;69.3;36.9;5.5;8.4;22.1;6.6;2.6;4.5;10;11
16.2;68.7;37;5.4;8.3;22;6.6;2.7;4.5;9.9;10.9
16.2;67.3;36;5.2;8.3;21.7;6.4;2.6;4.4;9.9;10.7
15.8;67.9;36.7;5.3;8.1;21.7;6.5;2.6;4.5;9.8;11
16.3;67.3;35.4;5.3;8.3;22.1;6.5;2.6;4.5;10;10.6
16.1;67.5;35.6;5.4;8.3;21.8;6.5;2.6;4.5;10;11
16.5;69.1;36.7;5.4;8.4;22.3;6.7;2.7;4.6;10.1;11
16.9;71;37.3;5.6;8.7;22.8;6.8;2.7;4.6;10.1;11.4
17.1;72.3;38.2;5.7;8.7;23.1;6.8;2.8;4.8;10.5;11.4
17.9;74.1;40.5;6;9;24.3;7.2;2.9;4.9;10.9;12.3
18.2;79;41.9;6.1;9.5;25.5;7.5;3;5.1;11.3;12.4
18.8;79.3;42.9;6.3;9.8;26.1;7.5;3.1;5.4;11.7;12.8
19.9;82.5;44.3;6.5;10.1;26.7;7.9;3.1;5.4;12.3;13.5
19.9;83.8;45.7;6.7;10.2;27.3;8.2;3.2;5.6;12.6;13.6
20.4;86.4;45.4;6.8;10.4;27.8;8.1;3.4;5.6;12.7;14.2
21;85.5;45.6;6.8;10.5;28.3;8.3;3.3;5.7;12.7;13.8
20.8;87.2;46.6;6.8;10.5;27.7;8.4;3.4;5.8;12.8;13.9
20.8;87.5;46.5;6.8;10.7;28.5;8.4;3.4;5.6;12.8;14
20.9;88.8;46.7;7;10.7;28.5;8.4;3.4;5.8;12.9;14
21.3;87.8;46.2;6.8;10.9;29.1;8.6;3.4;5.8;12.8;14.2
20.8;88.8;46.7;6.9;10.9;28.4;8.6;3.4;6;13;14.2
21;88.6;47.4;7;10.8;28.8;8.4;3.4;5.9;12.9;14.5
21.4;89.5;47.4;7;10.8;28.2;8.5;3.4;5.9;13.1;14.6
20.8;89.9;47.4;7;10.8;28.4;8.5;3.4;5.8;13.2;14.3
21.5;90.6;47;7.1;10.7;28.6;8.5;3.4;6;12.8;14.6
21.3;88.2;47.9;6.9;10.8;29.1;8.5;3.5;6;13;14.4
21.5;89.3;47.8;7.1;10.9;29.1;8.6;3.4;5.9;13.3;14.6
21.4;88.1;46.5;7.1;10.9;28.6;8.3;3.4;5.8;13.1;14.4
21.1;89.6;48.5;7.2;10.8;28.6;8.6;3.4;5.9;13;14.2
21.3;89.4;47.2;7;10.8;29.1;8.7;3.5;6;12.9;14.3
21.2;88;46;7;10.7;28.8;8.5;3.4;5.9;13;14.2
20.5;86.7;46.8;6.8;10.5;28.4;8.3;3.4;5.7;12.8;14
20.6;86.4;45.2;6.9;10.6;27.8;8.2;3.3;5.7;12.7;14.4
20.5;86.5;46.4;6.8;10.4;27.6;8.3;3.3;5.7;13;13.9
20;85.6;46.3;6.7;10.3;27.1;8.2;3.3;5.6;12.7;13.9
20.2;85.5;45.4;6.6;10.2;27.4;8.1;3.2;5.5;12.4;13.8
20.1;82.3;44.6;6.6;10.3;26.8;8;3.2;5.6;12.4;13.7
20;83.8;44.8;6.7;10.2;26.9;7.9;3.2;5.5;12.1;13.4
19.9;83.3;44.2;6.4;10;26.7;7.9;3.2;5.4;12.1;13.4
19.5;82.6;43.4;6.4;10;26.4;7.9;3.2;5.5;11.9;13.1
19.1;82.2;44.4;6.5;9.9;26.6;8;3.1;5.4;12;13.5
19.3;81.3;43.3;6.4;10;26.2;7.6;3.2;5.3;12;13.2
19.6;81.9;43.4;6.5;10.1;26.5;7.9;3.1;5.3;12.1;13.2
19.9;81.8;44.1;6.4;9.9;26.8;8;3.2;5.5;12.2;13.4
19.7;83;45;6.7;10.4;26.8;8;3.3;5.6;12.2;13.7
20;83.9;45.3;6.7;10.2;26.7;8.2;3.2;5.6;12.5;13.6
20.1;86.6;46.1;6.7;10.4;27.5;8.3;3.3;5.7;12.6;14.1
20.7;88;46.1;6.9;10.6;27.8;8.4;3.4;5.8;12.8;14.2
21;86.2;47;7;10.7;28.4;8.4;3.4;5.9;13.1;14
20.7;86.3;46.7;6.9;10.5;28.4;8.4;3.4;5.9;13;14
20.4;85.3;46.6;6.8;10.6;27.8;8.3;3.3;5.8;12.5;13.7
19.8;84.5;45.7;6.7;10.3;27.6;8.1;3.3;5.7;12.5;14
19.6;83.6;44.5;6.5;10.2;26.8;8.1;3.3;5.5;12.2;13.2
19.4;81.4;43;6.3;9.9;26.3;7.8;3.1;5.4;12.1;13.2
19;79.9;44;6.4;9.9;26.3;7.8;3.1;5.3;11.8;12.9
18.9;78.9;42.6;6.4;9.9;25.6;7.6;3.1;5.3;11.7;13
19;77.8;41.6;6.2;9.7;25.4;7.6;3.1;5.2;11.4;12.8
18.6;80.1;41.9;6.2;9.7;25.5;7.5;3.1;5.2;11.6;12.9
19.2;79.9;43.3;6.3;9.9;25.9;7.9;3.1;5.2;11.9;12.9
19.6;82.6;44.6;6.5;10;26.9;8.1;3.2;5.5;12.3;13.4
19.5;83.5;43.3;6.6;9.9;26.3;8;3.2;5.5;12.2;13.4
19.6;81.4;44.4;6.4;9.8;26.4;7.9;3.2;5.4;12;13.3
19.2;81.4;44;6.4;10;26.5;7.8;3.2;5.4;11.9;13.1
18.9;80;43;6.2;9.6;25.7;7.7;3.1;5.2;11.8;13
18.2;76.8;41.7;6.2;9.4;24.8;7.5;3;5.1;11.1;12.3
17.7;74;39.3;6;9.1;24.2;7;2.9;5;11;11.7
17.5;72.7;39.2;5.8;9;23.8;7.1;2.9;4.9;10.8;11.8
17.8;72.8;39.1;5.9;8.9;23.8;7;2.8;4.9;11;11.9
17.6;73.1;38.9;5.7;9.1;23.3;7;2.8;4.9;10.6;11.8
17.2;72.2;38.8;5.7;8.8;23.8;7;2.8;4.8;10.8;11.9
16.9;71.6;38.2;5.6;8.7;23;6.8;2.8;4.7;10.4;11.6
16.2;68.8;37.5;5.5;8.6;22.5;6.8;2.7;4.6;10.2;11.3
16.1;67.9;36.8;5.4;8.4;22.6;6.6;2.6;4.5;10.2;11.1
16;67.5;37;5.4;8.5;22.3;6.6;2.6;4.6;10;11
16.2;67.1;37;5.2;8.2;21.9;6.5;2.6;4.5;9.8;11.2
16.1;65.7;36.1;5.3;8.2;21.8;6.4;2.6;4.4;9.9;11
16.3;68.6;36.3;5.3;8.1;21.7;6.4;2.6;4.5;9.9;11
16;66.8;36.2;5.3;8.1;21.8;6.5;2.6;4.5;10;11
16.4;69.1;37.1;5.4;8.3;22;6.6;2.7;4.6;10.2;11.4
16.8;71.5;37.6;5.6;8.5;22.6;6.7;2.7;4.6;10.4;11.5
17;70.6;38.9;5.7;8.7;23.4;6.9;2.8;4.7;10.6;11.5
17.5;74.3;39;5.9;9;24.2;7.2;2.9;4.9;10.9;11.9
18.1;76.9;41.4;6.2;9.4;25.4;7.3;3;5;11.5;12.4
18.7;79.3;42.8;6.2;9.6;25.4;7.6;3.1;5.3;11.8;12.9
19.3;82.6;43.5;6.3;9.9;26.4;7.9;3.2;5.4;12.1;13.4
19.7;83.8;44.8;6.7;10.3;27.3;8;3.2;5.5;12.5;13.6
20.2;84.4;45.8;6.6;10.4;27.8;8.1;3.3;5.7;12.7;13.5
20.1;85;45.7;6.7;10.4;27.8;8.1;3.4;5.8;12.5;14.1
20.9;86.3;46.2;6.7;10.5;27.5;8.3;3.4;5.7;12.8;14.3
20.3;85.4;47.1;6.9;10.8;28;8.1;3.3;5.7;12.9;14.2
21;87.7;47;6.8;10.7;28.5;8.3;3.3;5.8;13;14.3
20.6;88.8;47;7;10.9;28.5;8.3;3.4;5.8;13.1;14.3
21.1;87.3;46.8;7;10.8;28.4;8.5;3.5;5.8;13.1;14.2
20.9;86.9;47.2;6.9;10.6;29.2;8.4;3.4;5.8;13.1;14.4
21.2;87.1;46.8;6.8;10.8;28.5;8.6;3.4;5.9;13.1;14.1
21.1;88;47.1;7.1;10.7;29.3;8.4;3.4;5.8;13.1;14.1
20.8;87.8;47.4;7;10.9;28.4;8.3;3.4;5.9;13;14.1
20.6;87.8;48.1;6.9;10.8;28.5;8.6;3.4;5.9;13;14.5
20.8;88.5;47.7;7;10.7;28.6;8.4;3.5;5.9;13;14.5
21.1;87.6;47.6;6.9;11;28.8;8.4;3.5;5.8;13;14.1
20.9;87.4;47.9;6.9;10.7;28.2;8.4;3.4;5.9;13;14.3
20.5;87.7;46.9;7;10.6;28.4;8.6;3.4;5.9;13.2;14.2
20.5;86.5;47;6.9;10.5;28.2;8.5;3.4;5.8;12.8;14.4
20.3;86.4;46.3;6.8;10.5;26.9;8.4;3.3;5.6;13;14
20.1;84.9;45.8;6.9;10.4;27.7;8.1;3.3;5.7;12.8;13.9
20.1;85.3;46.2;6.8;10.5;27.5;8.1;3.3;5.6;12.5;13.9
20.1;82;45.2;6.6;10.4;27.1;8.1;3.3;5.7;12.5;13.7
19.6;84.3;44.2;6.6;10.2;26.4;8;3.2;5.4;12.5;13.6
19.4;83.2;43.5;6.4;10.2;26.5;7.9;3.2;5.3;12.2;13.4
19.1;82.4;43.7;6.4;10;26.6;8.1;3.1;5.4;12;13.2
19;80.3;43.7;6.4;9.7;26.5;7.8;3.2;5.4;11.9;13.3
18.9;79.4;43.1;6.4;9.8;25.8;7.7;3.1;5.3;11.7;13
18.7;79.7;43.6;6.3;9.6;26.2;7.6;3;5.4;11.4;13.1
19.1;80.6;42.1;6.2;9.7;25.7;7.7;3.1;5.4;11.9;13.1
19.3;79.2;42.6;6.2;9.7;26.1;7.7;3.1;5.3;11.6;13
