2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.9;82.6;40.9;6.8;9.4;25.1;7.1;3;5.1;11.4;12.6
18.4;80.3;39.7;6.7;9.2;24.4;6.9;3;5;11.1;12.2
17.7;77.2;38.2;6.4;8.8;23.5;6.7;2.8;4.8;10.7;11.8
17.1;74.9;37;6.2;8.6;22.8;6.5;2.8;4.6;10.4;11.4
17;74.4;36.8;6.2;8.5;22.6;6.4;2.7;4.6;10.3;11.3
16.9;73.7;36.5;6.1;8.4;22.4;6.4;2.7;4.6;10.2;11.2
16.7;72.9;36.1;6;8.3;22.2;6.3;2.7;4.5;10.1;11.1
16.5;72.3;35.8;6;8.3;22;6.2;2.7;4.5;10;11
16.2;70.8;35;5.9;8.1;21.5;6.1;2.6;4.4;9.8;10.8
15.8;69;34.1;5.7;7.9;21;6;2.5;4.3;9.5;10.5
15.5;68;33.6;5.6;7.8;20.7;5.9;2.5;4.2;9.4;10.4
15.3;67;33.1;5.6;7.7;20.4;5.8;2.5;4.1;9.3;10.2
15.1;66.1;32.7;5.5;7.6;20.1;5.7;2.4;4.1;9.1;10.1
15;65.8;32.5;5.5;7.5;20;5.7;2.4;4.1;9.1;10
15;65.5;32.4;5.4;7.5;19.9;5.7;2.4;4.1;9.1;10
15;65.5;32.4;5.4;7.5;19.9;5.7;2.4;4.1;9.1;10
15.1;66.2;32.7;5.5;7.6;20.1;5.7;2.4;4.1;9.2;10.1
15.2;66.6;32.9;5.5;7.6;20.2;5.8;2.4;4.1;9.2;10.2
15.3;67.1;33.2;5.6;7.7;20.4;5.8;2.5;4.2;9.3;10.2
15.6;68.1;33.6;5.6;7.8;20.7;5.9;2.5;4.2;9.4;10.4
15.7;68.8;34;5.7;7.9;20.9;5.9;2.5;4.3;9.5;10.5
15.9;69.5;34.3;5.8;8;21.1;6;2.6;4.3;9.6;10.6
16.1;70.6;34.9;5.9;8.1;21.5;6.1;2.6;4.4;9.8;10.8
16.4;71.6;35.4;5.9;8.2;21.8;6.2;2.6;4.4;9.9;10.9
16.6;72.7;35.9;6;8.3;22.1;6.3;2.7;4.5;10.1;11.1
16.9;74;36.6;6.1;8.5;22.5;6.4;2.7;4.6;10.2;11.3
17.2;75.4;37.2;6.3;8.6;22.9;6.5;2.8;4.7;10.4;11.5
17.5;76.8;37.9;6.4;8.8;23.3;6.6;2.8;4.8;10.6;11.7
17.9;78.2;38.6;6.5;9;23.8;6.8;2.9;4.8;10.8;11.9
18.1;79.1;39.1;6.6;9.1;24;6.8;2.9;4.9;10.9;12.1
18.2;79.6;39.3;6.6;9.1;24.2;6.9;2.9;4.9;11;12.1
18.3;80.1;39.5;6.7;9.2;24.3;6.9;2.9;5;11.1;12.2
18.3;80.2;39.6;6.7;9.2;24.4;6.9;3;5;11.1;12.2
18.3;80.3;39.6;6.7;9.2;24.4;6.9;3;5;11.1;12.2
18.4;80.5;39.8;6.7;9.2;24.5;7;3;5;11.1;12.3
18.5;81;40;6.7;9.3;24.6;7;3;5;11.2;12.4
18.6;81.6;40.3;6.8;9.4;24.8;7;3;5.1;11.3;12.4
18.7;82.1;40.5;6.8;9.4;24.9;7.1;3;5.1;11.4;12.5
18.9;83;41;6.9;9.5;25.2;7.2;3.1;5.1;11.5;12.7
18.9;83;41;6.9;9.5;25.2;7.2;3.1;5.1;11.5;12.7
18.5;81.1;40;6.7;9.3;24.6;7;3;5;11.2;12.4
18.2;79.6;39.3;6.6;9.1;24.2;6.9;2.9;4.9;11;12.1
18;78.7;38.9;6.5;9;23.9;6.8;2.9;4.9;10.9;12
17.9;78.2;38.6;6.5;9;23.8;6.8;2.9;4.8;10.8;11.9
17.6;77.1;38;6.4;8.9;23.4;6.6;2.8;4.8;10.7;11.8
17.3;75.8;37.4;6.3;8.7;23;6.5;2.8;4.7;10.5;11.6
17.2;75.3;37.2;6.3;8.7;22.9;6.5;2.8;4.7;10.4;11.5
17;74.5;36.8;6.2;8.6;22.6;6.4;2.7;4.6;10.3;11.4
16.8;73.8;36.4;6.1;8.5;22.4;6.4;2.7;4.6;10.2;11.3
16.7;73.4;36.2;6.1;8.4;22.3;6.3;2.7;4.5;10.2;11.2
16.7;73.1;36.1;6.1;8.4;22.2;6.3;2.7;4.5;10.1;11.1
16.7;73.2;36.1;6.1;8.4;22.2;6.3;2.7;4.5;10.1;11.2
16.8;73.8;36.4;6.1;8.5;22.4;6.4;2.7;4.6;10.2;11.3
17.1;74.9;37;6.2;8.6;22.7;6.5;2.8;4.6;10.4;11.4
17.4;76.1;37.6;6.3;8.8;23.1;6.6;2.8;4.7;10.5;11.6
17.6;77.2;38.1;6.4;8.9;23.4;6.7;2.8;4.8;10.7;11.8
17.9;78.6;38.8;6.5;9;23.9;6.8;2.9;4.9;10.9;12
18.2;79.7;39.3;6.6;9.2;24.2;6.9;2.9;4.9;11;12.2
18.3;80.1;39.5;6.7;9.2;24.3;6.9;2.9;5;11.1;12.2
18.2;79.8;39.4;6.6;9.2;24.2;6.9;2.9;4.9;11;12.2
18;79.1;39;6.6;9.1;24;6.8;2.9;4.9;10.9;12.1
17.8;77.9;38.4;6.5;9;23.7;6.7;2.9;4.8;10.8;11.9
17.6;77;38;6.4;8.9;23.4;6.6;2.8;4.8;10.7;11.7
17.4;76.3;37.6;6.4;8.8;23.2;6.6;2.8;4.7;10.6;11.6
17.3;75.7;37.3;6.3;8.7;23;6.5;2.8;4.7;10.5;11.5
17.1;75.1;37;6.3;8.7;22.8;6.5;2.8;4.7;10.4;11.5
17.1;74.9;36.9;6.2;8.6;22.7;6.5;2.8;4.6;10.4;11.4
17.3;75.7;37.3;6.3;8.7;23;6.5;2.8;4.7;10.5;11.5
17.9;78.6;38.8;6.6;9.1;23.9;6.8;2.9;4.9;10.9;12
18.5;81;39.9;6.7;9.3;24.6;7;3;5;11.2;12.3
18.3;80.4;39.6;6.7;9.3;24.4;6.9;3;5;11.1;12.3
18.2;79.9;39.4;6.7;9.2;24.3;6.9;2.9;5;11.1;12.2
18.1;79.2;39;6.6;9.1;24;6.8;2.9;4.9;11;12.1
17.6;77.3;38.1;6.4;8.9;23.4;6.7;2.8;4.8;10.7;11.8
