2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.6;76.2;38.1;6;9.2;23.3;7.6;2.8;5.1;10.9;11.9
18.1;74.5;37.2;5.9;9;22.8;7.4;2.8;4.9;10.7;11.6
17.5;71.9;35.9;5.7;8.7;22;7.2;2.7;4.8;10.3;11.2
17;69.8;34.9;5.5;8.4;21.4;7;2.6;4.6;10;10.9
16.9;69.6;34.8;5.5;8.4;21.3;6.9;2.6;4.6;10;10.8
16.8;69.1;34.5;5.5;8.3;21.1;6.9;2.6;4.6;9.9;10.7
16.7;68.5;34.2;5.4;8.3;20.9;6.8;2.5;4.5;9.8;10.6
16.6;68.2;34.1;5.4;8.2;20.8;6.8;2.5;4.5;9.8;10.6
16.2;66.8;33.4;5.3;8.1;20.4;6.7;2.5;4.4;9.6;10.4
15.9;65.3;32.6;5.2;7.9;20;6.5;2.4;4.3;9.3;10.1
15.7;64.5;32.2;5.1;7.8;19.7;6.4;2.4;4.3;9.2;10
15.5;63.7;31.8;5;7.7;19.5;6.3;2.4;4.2;9.1;9.9
15.3;63.2;31.5;5;7.6;19.3;6.3;2.3;4.2;9;9.8
15.4;63.4;31.6;5;7.6;19.4;6.3;2.3;4.2;9.1;9.8
15.4;63.6;31.7;5;7.7;19.4;6.3;2.4;4.2;9.1;9.9
15.6;64.5;32.2;5.1;7.8;19.7;6.4;2.4;4.3;9.2;10
16.1;66.3;33.1;5.2;8;20.3;6.6;2.5;4.4;9.5;10.3
16.4;67.9;33.8;5.4;8.2;20.7;6.7;2.5;4.5;9.7;10.5
16.9;69.8;34.8;5.5;8.4;21.3;6.9;2.6;4.6;10;10.8
17.7;72.9;36.3;5.8;8.8;22.3;7.2;2.7;4.8;10.4;11.3
18.3;75.6;37.7;6;9.1;23.1;7.5;2.8;5;10.8;11.7
18.9;78.1;38.9;6.2;9.4;23.8;7.8;2.9;5.2;11.1;12.1
19.5;80.6;40.2;6.4;9.7;24.6;8;3;5.3;11.5;12.5
19.9;82.4;41;6.5;9.9;25.1;8.2;3;5.4;11.8;12.8
20.2;83.6;41.6;6.6;10.1;25.5;8.3;3.1;5.5;11.9;13
20.5;84.6;42.1;6.7;10.2;25.8;8.4;3.1;5.6;12.1;13.1
20.7;85.4;42.5;6.7;10.3;26.1;8.5;3.2;5.6;12.2;13.2
20.9;86.2;42.9;6.8;10.4;26.3;8.6;3.2;5.7;12.3;13.4
