2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;76;38.1;6;9.3;23.6;7.6;2.8;5.1;10.9;11.9
18.2;75;37.4;5.9;9.2;23.3;7.5;2.8;5;10.7;11.8
17.6;71.7;36.6;5.8;8.8;22.2;7.3;2.7;4.8;10.3;11.4
17.1;70.8;35.3;5.5;8.5;21.5;7.1;2.6;4.7;9.9;10.9
16.9;69.1;34.7;5.5;8.5;21.2;6.9;2.6;4.6;9.9;10.7
16.7;68.7;34.4;5.5;8.3;21.3;7;2.6;4.6;9.9;10.9
16.6;70;33.6;5.4;8.2;21;6.7;2.5;4.4;9.7;10.6
16.5;68.4;33.7;5.3;8.4;20.6;6.8;2.5;4.5;9.8;10.5
16.4;67.5;33.3;5.4;8.1;20.7;6.7;2.5;4.5;9.8;10.4
15.9;65;32.7;5.2;7.9;20.2;6.5;2.4;4.3;9.4;10.2
15.7;63.5;31.9;5.2;7.7;19.9;6.5;2.4;4.2;9.3;10
15.5;64.6;31.4;5.1;7.7;19.5;6.4;2.4;4.2;9.2;10
15.6;63.8;31.4;4.9;7.7;19.4;6.4;2.4;4.2;9;9.9
15.3;63.8;31.5;5;7.6;19.2;6.3;2.4;4.2;9;9.9
15.2;62.3;31.9;5.1;7.7;19.7;6.3;2.3;4.2;9.1;10
15.6;64.6;32.1;5;7.7;19.6;6.5;2.4;4.3;9.1;9.8
15.8;64.2;33.1;5.2;7.9;20;6.5;2.4;4.3;9.5;10.3
16.2;68.5;33.5;5.4;8.2;20.2;6.7;2.5;4.5;9.5;10.5
16.8;68.9;35;5.4;8.4;21.1;6.9;2.6;4.5;9.9;10.5
17.6;72.4;36.6;5.6;8.7;21.9;7.2;2.7;4.7;10.2;11.1
18.1;74.6;37.4;5.8;8.9;23;7.5;2.8;5;10.7;11.5
18.8;77.1;38.8;6.1;9.2;23.8;7.7;2.8;5.1;11.2;12.1
19.2;80.3;39.9;6.4;9.7;24.8;7.9;3;5.4;11.5;12.2
20.2;81.8;41.6;6.5;9.8;25;8.2;3.1;5.4;11.9;12.7
20.2;83.4;41.3;6.7;10.2;25.6;8.2;3.1;5.4;12;13
20.4;84.6;42.6;6.7;10.2;26.2;8.3;3.2;5.6;12.1;13.2
20.3;85.8;42.9;6.8;10.2;26.1;8.6;3.1;5.7;12.1;13.1
20.5;85.3;43.4;6.7;10.4;26.8;8.4;3.1;5.7;12.4;13.4
21.1;87.4;43.5;6.9;10.4;26.2;8.5;3.2;5.7;12.3;13.7
21.2;86;43.7;6.8;10.3;27;8.6;3.3;5.8;12.5;13.5
21.4;88.6;43.9;6.9;10.6;27.2;8.7;3.2;5.7;12.6;13.7
21.1;88.7;43.5;6.9;10.7;26.8;8.6;3.3;5.7;12.6;13.7
21.3;88.1;44;7.1;10.5;26.9;8.8;3.3;5.8;12.5;13.6
21.4;87.3;42.9;6.9;10.7;27.1;8.5;3.3;5.9;12.6;13.6
21.7;89.1;43.9;7;10.6;27;8.8;3.3;5.9;12.7;13.7
21.8;90.1;43.4;7;10.7;26.9;8.8;3.2;5.9;12.8;13.6
21.6;87.7;43.8;7.1;10.8;27.3;8.8;3.3;6;12.6;13.7
21.9;88.2;45.3;7;10.6;27.4;8.8;3.3;5.9;12.6;13.6
21;88.2;44.1;6.9;10.8;26.8;8.9;3.3;5.9;12.5;13.8
21.9;88;44.3;7;10.8;27.3;8.8;3.3;5.9;12.6;13.8
21.4;88.8;42.3;6.9;10.5;26.9;8.7;3.2;5.8;12.5;13.7
21.2;87.9;42.5;6.9;10.6;26.9;8.6;3.2;5.8;12.4;13.4
21.1;87.7;43.2;6.8;10.3;26.3;8.5;3.2;5.8;12.5;13.4
