1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
67.5;89.1;76.9;0;0
63.5;87.3;76.8;0;0
57.1;85.5;76.7;0;0
52.8;83.7;76.6;0;0
53.6;82.3;76.5;0;0
53.2;81.2;76.4;0;0
51.8;80.9;76.3;0;0
50.6;81.2;76.2;0;0
46.2;81.8;76.1;0;0
41.3;82.3;76;0;0
39.1;82.3;75.9;0;0
37.5;81.5;75.8;0;0
38;79.4;75.7;0;0
41.5;75.9;75.6;0;0
46;71.7;75.5;0;0
52.2;67.3;75.4;0;0
60.8;63.2;75.4;0;0
67.8;59.9;75.3;0;0
74.9;58;75.2;0;0
83.5;57.4;75.1;0;0
90.2;58;75;0;0
95.6;59.2;74.9;0.1;0.1
100.2;60.7;74.8;0.8;0.6
101.6;62.1;74.7;1.9;1.6
100.5;62.9;74.6;3.8;3.1
98.4;62.8;74.6;6.1;5.2
96.3;62;74.5;8.6;7.6
95.1;60.4;74.4;10.9;10.1
95.1;58.2;74.3;12.8;12.6
94.8;55.6;74.2;14.3;15
94.5;52.7;74.1;15.5;17.4
94.7;49.5;74;16.4;19.7
95.2;46.3;73.9;17.1;21.7
96.3;43.4;73.8;17.5;23.4
97.9;40.7;73.8;17.7;24.7
100.1;38.5;73.7;17.7;25.7
101.1;36.8;73.6;17.8;26.4
100.2;35.6;73.5;17.9;26.9
101.5;34.9;73.4;17.9;27
102.5;34.4;73.3;17.6;26.6
100.7;34;73.2;17;25.4
101.1;33.7;73.1;16.1;23.7
104.2;33.3;73;14.6;21.2
109.1;32.7;73;12.8;18
112.7;32;72.9;10.4;14.4
116.5;31.2;72.8;7.8;10.6
122.3;30.3;72.7;5.1;6.7
126.9;29.5;72.6;2.7;3.4
129.7;28.7;72.5;0.9;1.1
130.8;27.9;72.4;0.1;0.1
130.8;27.1;72.3;0;0
131.5;26.4;72.2;0;0
133.6;25.7;72.2;0.1;0.1
137;25;72.1;0;0
140.7;24.3;72;0;0
143.9;23.6;71.9;0;0
148.2;23;71.8;0;0
151.5;22.4;71.7;0;0
151.7;22;71.6;0;0
150.5;21.7;71.5;0;0
148;21.5;71.5;0;0
143.9;21.5;71.4;0;0
140.3;21.7;71.3;0;0
137.2;21.9;71.2;0;0
134.7;22;71.1;0;0
132.4;22.1;71;0;0
131.1;22;70.9;0;0
132.4;21.8;70.8;0;0
140.1;21.4;70.7;0;0
146.3;20.9;70.7;0;0
144.2;20.3;70.6;0;0
143.5;19.7;70.5;0;0
142.1;19.2;70.4;0;0
136.4;18.6;70.3;0;0
128.2;18.2;70.2;0;0
122.1;17.8;70.1;0;0
121.2;17.5;70;0;0
119.4;17.4;69.9;0;0
117.2;17.4;69.9;0;0
115.5;17.6;69.8;0;0
110.8;18;69.7;0;0
105.5;18.5;69.6;0;0
102;19.1;69.5;0;0
98.5;19.9;69.4;0;0
95.4;20.8;69.3;0;0
93.6;21.8;69.2;0;0
91.8;22.8;69.1;0;0
90.9;23.8;69.1;0;0
92;24.7;69;0;0
92.5;25.4;68.9;0;0
93.6;25.8;68.8;0;0
96.4;25.9;68.7;0;0
98.6;25.8;68.6;0;0
100.7;25.6;68.5;0.1;0.1
103.2;25.3;68.4;0.6;0.7
103.9;25.1;68.3;1.6;2
