2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.4;83.8;42.4;7;10.1;25.4;8;3.2;5.5;11.8;13.4
17.9;81.6;41.3;6.8;9.8;24.8;7.8;3.1;5.4;11.5;13.1
17.3;78.7;39.8;6.6;9.5;23.9;7.5;3;5.2;11.1;12.6
16.8;76.5;38.7;6.4;9.2;23.2;7.3;2.9;5;10.8;12.2
16.7;76.2;38.5;6.4;9.2;23.1;7.3;2.9;5;10.7;12.2
16.6;75.6;38.3;6.3;9.1;23;7.2;2.9;5;10.6;12.1
16.4;75;37.9;6.3;9;22.8;7.2;2.9;4.9;10.6;12
16.3;74.6;37.7;6.2;9;22.6;7.1;2.8;4.9;10.5;11.9
16;73.2;37;6.1;8.8;22.2;7;2.8;4.8;10.3;11.7
15.7;71.6;36.2;6;8.6;21.7;6.8;2.7;4.7;10.1;11.5
15.5;70.8;35.8;5.9;8.5;21.5;6.8;2.7;4.7;10;11.3
15.3;69.9;35.4;5.8;8.4;21.2;6.7;2.7;4.6;9.8;11.2
15.2;69.3;35;5.8;8.3;21;6.6;2.6;4.6;9.8;11.1
15.2;69.3;35;5.8;8.3;21;6.6;2.6;4.6;9.8;11.1
15.2;69.3;35.1;5.8;8.3;21;6.6;2.6;4.6;9.8;11.1
15.3;70;35.4;5.8;8.4;21.2;6.7;2.7;4.6;9.9;11.2
15.7;71.6;36.2;6;8.6;21.7;6.8;2.7;4.7;10.1;11.5
15.9;72.9;36.8;6.1;8.8;22.1;7;2.8;4.8;10.3;11.7
16.3;74.7;37.7;6.2;9;22.6;7.1;2.8;4.9;10.5;11.9
17;77.5;39.2;6.5;9.3;23.5;7.4;3;5.1;10.9;12.4
17.5;80.1;40.5;6.7;9.6;24.3;7.7;3.1;5.3;11.3;12.8
18;82.6;41.7;6.9;9.9;25;7.9;3.1;5.4;11.6;13.2
18.6;85.1;43;7.1;10.2;25.8;8.1;3.2;5.6;12;13.6
19;86.8;43.9;7.2;10.4;26.3;8.3;3.3;5.7;12.2;13.9
19.2;87.9;44.4;7.3;10.6;26.7;8.4;3.3;5.8;12.4;14.1
19.4;88.7;44.8;7.4;10.7;26.9;8.5;3.4;5.8;12.5;14.2
19.5;89.4;45.2;7.5;10.7;27.1;8.5;3.4;5.9;12.6;14.3
19.7;90.1;45.5;7.5;10.8;27.3;8.6;3.4;5.9;12.7;14.4
19.8;90.8;45.9;7.6;10.9;27.5;8.7;3.5;6;12.8;14.5
19.9;91.2;46.1;7.6;11;27.6;8.7;3.5;6;12.8;14.6
19.9;91.3;46.1;7.6;11;27.7;8.7;3.5;6;12.8;14.6
19.9;91.3;46.1;7.6;11;27.7;8.7;3.5;6;12.9;14.6
19.9;91.3;46.1;7.6;11;27.7;8.7;3.5;6;12.9;14.6
19.9;91.4;46.2;7.6;11;27.7;8.7;3.5;6;12.9;14.6
20;91.5;46.2;7.6;11;27.7;8.7;3.5;6;12.9;14.7
20;91.8;46.4;7.7;11;27.8;8.8;3.5;6;12.9;14.7
20;91.8;46.4;7.7;11;27.8;8.8;3.5;6;12.9;14.7
19.9;91.3;46.1;7.6;11;27.6;8.7;3.5;6;12.8;14.6
19.9;91.5;46.2;7.6;11;27.7;8.7;3.5;6;12.9;14.7
19.9;91.4;46.1;7.6;11;27.7;8.7;3.5;6;12.9;14.6
19.6;90;45.4;7.5;10.8;27.2;8.6;3.4;5.9;12.7;14.4
