2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.4;78.7;42.4;6.6;10;25.9;7.4;3.2;5.4;11.6;13.6
18.9;77.4;41.1;6.4;9.9;25.6;7.3;3.1;5.2;11.1;13.3
18.3;74.9;39.7;6.3;9.7;24.7;7;3;5;11.1;12.5
17.3;72.5;38.7;6;9;24.2;6.9;2.9;4.9;10.5;12.1
17.3;71.2;38.2;6;9.3;23.7;6.6;2.9;4.9;10.4;12.2
17.1;71.5;38.4;6;9.1;23.2;6.7;2.8;4.8;10.3;12.1
17.1;71.3;37.7;5.9;8.9;23.2;6.6;2.8;4.8;10.3;11.9
17;70.7;37.5;5.9;9;23.2;6.5;2.8;4.8;10.1;11.9
16.7;68.9;36.5;5.7;8.7;22.9;6.4;2.8;4.7;10;11.8
16.4;66.9;36;5.6;8.8;22.5;6.4;2.7;4.5;9.9;11.4
16.2;66.4;36.1;5.6;8.5;21.8;6.4;2.7;4.6;9.8;11.5
15.8;66.1;35.4;5.4;8.3;21.6;6.3;2.6;4.4;9.8;11.1
15.7;66.1;34.7;5.4;8.3;21.6;6.1;2.6;4.5;9.6;11
15.4;65.1;34.8;5.4;8.3;21.4;6.2;2.6;4.4;9.5;11
15.8;66.3;35.1;5.4;8.3;21.5;6.2;2.6;4.4;9.6;11
15.6;65.5;34.9;5.5;8.4;21.5;6.2;2.6;4.5;9.5;11.3
16.2;67.1;36.1;5.5;8.5;22.3;6.3;2.7;4.5;9.8;11.4
16.4;67.1;36.6;5.7;8.9;22.6;6.3;2.8;4.7;9.9;11.4
17.1;69.6;37.6;5.7;8.9;23;6.7;2.8;4.9;10.4;12.1
17.8;72.7;38.5;6;9.3;23.8;6.9;2.9;5;10.6;12.5
18.3;75;40;6.4;9.6;24.9;7.2;3;5.2;10.9;12.9
18.8;77.6;42.1;6.5;10;25.1;7.5;3.2;5.3;11.4;13.1
19.6;78.3;43.1;6.7;10.3;26.2;7.4;3.2;5.5;11.8;13.9
20.3;83.1;43.6;6.8;10.5;27.3;7.8;3.3;5.6;12;14.1
20.1;83.2;43.8;7;10.6;27.4;7.8;3.4;5.7;12.3;14.2
20.4;84.5;45.5;7;10.8;27.4;7.8;3.5;5.7;12.5;14.6
20.5;84.8;46.6;7.1;11;27.9;8.3;3.4;5.8;12.4;14.6
20.6;86.6;45.9;7.1;11;28;8.2;3.5;5.9;12.5;14.7
21.3;85.9;47.2;7.3;10.9;28.3;8.2;3.4;5.9;12.9;14.8
20.7;85.5;47;7.2;11;28.8;8.1;3.4;5.9;12.8;14.5
21.5;86.1;46.2;7.3;11.2;28.8;8.2;3.4;5.9;12.7;14.8
20.9;85.3;47.9;7.2;11.3;28.9;8.1;3.4;5.9;12.9;15
21.1;87.4;47.4;7.2;11.1;28.5;8.3;3.5;6;13;14.9
21.1;87.8;47.1;7.2;11.1;29.1;8.1;3.5;6;12.6;14.9
20.9;86.7;47;7.3;11.2;29;8.3;3.5;5.9;12.8;14.8
20.9;87.5;47.1;7.3;11;29.1;8.3;3.5;6;12.8;15.1
21.1;87;46.9;7.3;11.3;29;8.2;3.5;6;12.9;15.1
21;88.9;47.7;7.4;11.2;28.9;8.3;3.5;5.9;12.9;15
20.9;86.3;47.5;7.3;11.1;28.9;8.3;3.4;5.9;12.6;14.8
21.7;86.6;47.2;7.3;11;28.5;8.4;3.5;6;12.9;14.9
21.2;86.7;46.9;7.3;11.1;29.1;8.3;3.5;5.9;12.8;14.6
20.7;84.8;45.6;7.3;11.2;28.3;8.2;3.4;5.9;12.5;14.5
20.4;85;46;7.2;10.8;29.4;8.1;3.5;5.8;12.6;14.8
20.7;84.9;45.9;7.1;10.8;28.3;8.1;3.4;5.8;12.6;14.5
20.5;84;44.9;7.2;10.7;27.8;8.1;3.4;5.7;12.7;14.6
20.2;83.9;44.3;7;10.6;27.1;7.8;3.3;5.8;12.1;14.1
20;83.8;45.1;6.9;10.4;27;7.8;3.3;5.7;12;14.3
20;81;42.9;6.8;10.7;27.1;7.8;3.3;5.6;12.2;13.9
19.9;80.4;44.3;6.8;10.3;26.8;7.6;3.3;5.6;12;13.7
19.7;80.5;43.6;6.8;10.4;26.3;7.8;3.3;5.5;12.1;14
19.3;80.6;43;6.8;10.2;26.6;7.6;3.2;5.5;11.7;13.4
19.7;80.3;44.2;6.7;10.2;26.9;7.6;3.2;5.4;11.8;13.9
19.7;79.3;43.2;6.8;10.3;26.5;7.7;3.2;5.6;12;13.6
20;81;44.1;6.9;10.3;27.3;7.7;3.3;5.5;11.8;14
20.2;81.2;44.2;6.9;10.3;27.3;7.8;3.3;5.6;12;14
20.1;81.3;44.5;7;10.7;27.8;8;3.4;5.7;12.2;14.2
20.5;83.5;45.8;7.2;10.5;27.7;8;3.4;5.9;12.5;14.6
21.1;86.9;46.4;7.3;11.2;28.5;8.2;3.4;5.8;12.8;14.8
