2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13.3;55.1;29.6;4.6;7.1;18.2;5.2;2.2;3.7;8.1;9.4
13;53.6;28.8;4.5;6.9;17.7;5.1;2.1;3.6;7.8;9.1
12.5;51.7;27.7;4.3;6.6;17.1;4.9;2.1;3.5;7.6;8.8
12.2;50.2;26.9;4.2;6.4;16.6;4.7;2;3.4;7.3;8.5
12.1;50;26.8;4.2;6.4;16.5;4.7;2;3.4;7.3;8.5
12;49.6;26.7;4.1;6.4;16.4;4.7;2;3.4;7.3;8.5
11.9;49.2;26.4;4.1;6.3;16.3;4.6;2;3.4;7.2;8.4
11.9;49;26.3;4.1;6.3;16.2;4.6;2;3.3;7.2;8.3
11.7;48.1;25.8;4;6.2;15.9;4.5;1.9;3.3;7;8.2
11.4;47;25.2;3.9;6;15.5;4.4;1.9;3.2;6.9;8
11.3;46.4;24.9;3.9;5.9;15.3;4.4;1.9;3.2;6.8;7.9
11.1;45.9;24.7;3.8;5.9;15.2;4.3;1.8;3.1;6.7;7.8
11;45.5;24.5;3.8;5.8;15;4.3;1.8;3.1;6.7;7.8
11;45.5;24.5;3.8;5.8;15;4.3;1.8;3.1;6.7;7.8
11.1;45.6;24.5;3.8;5.8;15.1;4.3;1.8;3.1;6.7;7.8
11.2;46.1;24.8;3.9;5.9;15.2;4.4;1.8;3.1;6.8;7.9
11.5;47.2;25.4;3.9;6;15.6;4.5;1.9;3.2;6.9;8
11.7;48.1;25.8;4;6.2;15.9;4.5;1.9;3.3;7.1;8.2
12;49.3;26.5;4.1;6.3;16.3;4.7;2;3.4;7.2;8.4
12.5;51.3;27.6;4.3;6.6;17;4.9;2.1;3.5;7.5;8.8
12.9;53;28.5;4.4;6.8;17.6;5;2.1;3.6;7.8;9.1
13.3;54.7;29.4;4.6;7;18.1;5.2;2.2;3.7;8;9.3
13.7;56.5;30.4;4.7;7.2;18.7;5.3;2.3;3.9;8.3;9.6
14;57.7;31;4.8;7.4;19.1;5.5;2.3;3.9;8.5;9.9
14.2;58.5;31.5;4.9;7.5;19.4;5.5;2.4;4;8.6;10
14.4;59.1;31.8;5;7.6;19.6;5.6;2.4;4;8.7;10.1
14.5;59.7;32.1;5;7.6;19.8;5.7;2.4;4.1;8.8;10.2
14.6;60.1;32.3;5;7.7;19.9;5.7;2.4;4.1;8.8;10.3
14.7;60.5;32.6;5.1;7.8;20;5.7;2.4;4.1;8.9;10.3
14.8;60.7;32.7;5.1;7.8;20.1;5.8;2.4;4.1;8.9;10.4
14.8;60.7;32.7;5.1;7.8;20.1;5.8;2.4;4.2;8.9;10.4
14.8;60.8;32.7;5.1;7.8;20.1;5.8;2.4;4.2;9;10.4
14.8;60.8;32.7;5.1;7.8;20.1;5.8;2.4;4.2;9;10.4
14.8;60.8;32.8;5.1;7.8;20.2;5.8;2.4;4.2;9;10.4
14.8;61;32.8;5.1;7.8;20.2;5.8;2.5;4.2;9;10.4
14.9;61.3;33;5.1;7.9;20.3;5.8;2.5;4.2;9;10.5
14.9;61.3;33;5.2;7.9;20.3;5.8;2.5;4.2;9;10.5
14.8;60.9;32.8;5.1;7.8;20.2;5.8;2.5;4.2;9;10.4
14.8;61;32.8;5.1;7.8;20.2;5.8;2.5;4.2;9;10.4
14.8;60.8;32.8;5.1;7.8;20.2;5.8;2.4;4.2;9;10.4
14.6;60.1;32.4;5.1;7.7;19.9;5.7;2.4;4.1;8.9;10.3
14.5;59.6;32.1;5;7.6;19.8;5.7;2.4;4.1;8.8;10.2
14.5;59.5;32;5;7.6;19.7;5.7;2.4;4.1;8.8;10.2
14.4;59.3;32;5;7.6;19.7;5.6;2.4;4.1;8.8;10.2
14.3;58.6;31.6;4.9;7.5;19.5;5.6;2.4;4;8.7;10
