1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
125.6;34;70.7;0;0
114.6;34.9;68.9;0;0
101.6;36;71.4;0;0
97.2;38.3;70.5;0;0
96.4;38.2;70.5;0;0
88.9;37.8;70.2;0;0
83.7;37.5;71;0;0
81.1;37.1;72;0;0
82.5;37.5;71.4;0;0
83.9;38.2;71.2;0;0
89.9;39.6;71.5;0;0
101.1;40.4;71;0;0
113;42.1;72.7;0;0
121.6;43.4;71.1;1;0.9
123.4;44;71.6;3.4;3.1
118.5;44.2;73.4;7.1;6.8
112.1;45.1;72.9;10.9;11.5
104.4;45.3;73.2;14.1;15.9
96;47.1;73;16.7;20.6
88.7;48.9;72.8;18.6;24.4
83.3;51.4;73.2;19.3;27.2
79.8;53.6;74.2;20;28.1
78.3;55.4;73.3;18.6;27.4
80.3;56.4;72.8;16.5;24.1
83.4;57;74.9;13.5;19.9
90.8;58.6;73.9;9.2;14
96.2;58.3;73.3;4.9;7.7
102;58.6;73.8;1.5;2.5
103.5;59.1;75.7;0.1;0.1
98.6;60.9;75.4;0;0
98.5;61.5;73.3;0;0.1
103.4;63.5;75;0;0
105;65.6;75;0;0
109.4;68;75.1;0;0
102.8;70.3;74.8;0;0
95;70.7;75.5;0;0
85.3;71.4;75.7;0;0
81.7;71.7;74.9;0;0
76.2;73.8;75;0;0
83.1;72;75.7;0;0
86.5;72.8;76.1;0;0
84.4;72;75.6;0;0
73.8;72.8;75.3;0;0
64.1;71.8;75.2;0;0
60.9;71.5;77.8;0;0
58.1;71.5;76.1;0;0
50.4;73.3;77.8;0;0
42.7;75.9;75.8;0;0
36.6;78;76.6;0;0
33.6;81.2;77.9;0;0
33.6;82.8;77.6;0;0
39.6;84.5;77.2;0;0
52.8;82.6;78.6;0;0
71.1;76;78.2;0;0
87.2;73.4;77.2;0.7;1
93;70;79.8;2.7;3.9
87.7;67.5;78.4;6.3;8.3
81.5;70.6;78.8;10.3;13
73.9;71.9;77.4;13.6;16.6
69.9;73.3;78.5;16.4;19.2
67.4;73;79.2;17.5;20.3
67.7;71.3;78.7;18.1;21.3
69.9;68.1;79.1;17.7;21.7
71.7;66;79.8;17.4;21.4
72.4;64.4;81.6;16;20.3
73;65;78.6;13.6;18.2
81;64.7;80.2;10.3;14.2
81.3;67.7;79.8;6.1;8.8
86.3;68.3;81.1;2.3;3.5
88.9;66.3;79.8;0.2;0.4
90.6;65.5;81.6;0;0
95.5;60.9;80.9;0;0.1
100.2;59.7;82.1;0;0
106.9;58.5;81.8;0;0
112.2;58.3;81.2;0;0
112.1;59.1;81.7;0;0
103.1;59.9;82.2;0;0
96.8;57.6;82.8;0;0
91.2;56;83.5;0;0
89.6;54.8;82.3;0;0
93.2;55;81.5;0;0
99.9;55.7;82.3;0;0
96.3;57.7;84.3;0;0
87.7;57.6;83.1;0;0
71.6;57;84;0;0
69.7;58.4;84.9;0;0
67.3;59.5;84.4;0;0
62.4;58.3;84.6;0;0
55.4;58;83.6;0;0
50.2;58.6;86.2;0;0
49.3;60;85.1;0;0
49.7;60.8;85.5;0;0
55.8;60.8;84.4;0;0
66.6;60;86.9;0;0
84.7;57.5;86.2;0;0
97.9;54.9;87;0.5;0.7
102.2;53.3;86.6;2.4;3.3
96.7;54.2;86.9;6.1;8.2
85.5;56.2;85.9;10.7;13.8
77.1;56.8;87.1;15.2;18.3
69.3;58.5;86.6;19.2;22
65.2;57.4;86.6;21.3;23.9
66.4;55.8;88.2;22.6;23.8
68.2;56.5;88.7;22.9;23.7
66.4;56.4;88.1;21.4;22.2
69.1;58.2;88;18.8;19.7
70.4;59.4;87.6;15.1;16.8
78.1;59.2;88.1;10.4;12.2
81.8;58;88.1;5.6;7.2
89.1;56.7;86.8;2.1;2.9
92.2;56.6;89.5;0.3;0.4
89.7;56.3;91.4;0;0
89.9;57;90.3;0;0.1
90.2;60.1;89.3;0;0
91.5;62.1;89.2;0;0
98.3;65.3;89.4;0;0
95.7;68;89.8;0;0
85.9;67.4;91.5;0;0
79.8;67.9;91.6;0;0
72.7;67.8;90.1;0;0
66.1;69.9;90.3;0;0
68.8;69.6;91;0;0
76.9;71.3;90.4;0;0
74;70.8;90.8;0;0
69.8;66.7;93.3;0;0
61.2;61.7;93.2;0;0
62.5;58.7;91.6;0;0
60.4;57.4;92.3;0;0
54.2;59.7;91.7;0;0
42.4;62.6;94.2;0;0
36.5;65.7;91.7;0;0
35.6;63.5;92.4;0;0
40.1;60.9;93.8;0;0
51.7;54.5;94;0;0
62.1;53.1;92.3;0;0
74;53.8;93.7;0;0
83.4;55.6;94.4;0.4;0.4
86.8;58.7;93.7;2;1.9
84.1;59.2;97.3;5;5.2
81.6;56.9;96.1;8.4;9.6
77.6;54.4;95;11.2;14
75.3;52.1;95;13.3;18.9
71.4;49.9;94.4;14.7;23.2
69.3;48.4;96.3;15.7;26.5
67.8;47;94.9;16.2;28.5
64.4;47.5;97.2;17;29.5
63.3;46.9;95.6;17;29.1
62.5;47.9;97.6;15.8;26.4
69.3;46.9;97.1;12.7;20.5
75.5;44.8;97.8;8.5;13.6
85.7;43.4;96.5;4;6.2
93;41.9;97.9;0.8;1.2
92.9;39.7;97.6;0;0
93.5;38.6;96.4;0;0.1
100.4;37.4;97.4;0;0
102.5;37.3;97.3;0;0
109.9;37;96.7;0;0
108.8;37.3;98.8;0;0
103.3;37;98.1;0;0
96.3;38.3;97.8;0;0
90.6;38.5;99.4;0;0
86.4;38.2;98.4;0;0
88.5;37.2;99.4;0;0
102.9;35;99.4;0;0
99.9;33.2;100.3;0;0
94.1;32.2;99.1;0;0
81.6;32.3;100.7;0;0
74.8;32;99.4;0;0
72.1;31.2;100.6;0;0
70.3;30.1;100.2;0;0
62.7;28.1;100.8;0;0
59.3;27.2;100.1;0;0
53.7;28.2;101.2;0;0
51.4;29.6;103.2;0;0
51.3;31.7;101.6;0;0
52.9;33.2;100.4;0;0
57.3;32.1;100.9;0;0
64;30.4;102.4;0.1;0.3
67.9;27.7;101.8;0.8;2
67.3;26.8;102.5;2.8;6.4
66.1;25.9;101.6;6;12.3
62.4;25.9;102.4;9.8;17.8
57.5;25.7;102.2;13.6;22.1
52;26.9;103.7;17;24.9
47.8;27.1;105.4;19.8;25.8
48.7;27.8;102.5;21;25.9
51.2;28.2;102.5;21.9;25.3
54.7;28.5;104.8;22;23.2
50;28;105.6;20.3;19.6
55.3;27;105;16.6;15.1
60.9;26.6;107.6;11.5;9.9
68.7;25.9;103.8;5.7;4.7
74.9;24.4;107.5;1.4;1.1
74.4;24;106.5;0;0
