2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
19.5;82.2;41.2;6.7;9.6;25.3;7.3;3.1;5.3;11.7;12.1
18.4;77.7;38.9;6.4;9.1;23.9;6.9;2.9;5;11.1;11.4
17.6;74.2;37.2;6.1;8.7;22.9;6.6;2.8;4.8;10.6;10.9
17.3;73.1;36.6;6;8.5;22.5;6.5;2.7;4.7;10.4;10.7
17.1;72;36.1;5.9;8.4;22.2;6.4;2.7;4.6;10.3;10.6
16.4;69;34.6;5.7;8.1;21.3;6.2;2.6;4.4;9.9;10.1
15.9;67.1;33.7;5.5;7.8;20.7;6;2.5;4.3;9.6;9.8
15.6;65.7;32.9;5.4;7.7;20.3;5.9;2.4;4.2;9.4;9.6
15.5;65.2;32.7;5.4;7.6;20.1;5.8;2.4;4.2;9.3;9.5
15.6;65.7;32.9;5.4;7.7;20.3;5.9;2.4;4.2;9.4;9.6
15.8;66.4;33.3;5.5;7.7;20.5;5.9;2.5;4.3;9.5;9.7
16.1;67.9;34.1;5.6;7.9;21;6.1;2.5;4.4;9.7;10
16.4;69.1;34.7;5.7;8.1;21.3;6.2;2.6;4.5;9.9;10.1
16.9;71;35.6;5.8;8.3;21.9;6.3;2.6;4.6;10.1;10.4
17.3;72.9;36.6;6;8.5;22.5;6.5;2.7;4.7;10.4;10.7
17.9;75.3;37.8;6.2;8.8;23.2;6.7;2.8;4.8;10.7;11
18.5;77.8;39;6.4;9.1;24;6.9;2.9;5;11.1;11.4
18.8;79;39.7;6.5;9.2;24.4;7;2.9;5.1;11.3;11.6
18.9;79.7;40;6.6;9.3;24.6;7.1;3;5.1;11.4;11.7
19;79.8;40.1;6.6;9.3;24.6;7.1;3;5.1;11.4;11.7
19.1;80.5;40.4;6.6;9.4;24.9;7.2;3;5.2;11.5;11.8
19.3;81.5;40.9;6.7;9.5;25.1;7.3;3;5.2;11.6;11.9
19.7;82.7;41.5;6.8;9.6;25.5;7.4;3.1;5.3;11.8;12.1
19;80.2;40.3;6.6;9.4;24.8;7.1;3;5.2;11.4;11.7
18.6;78.2;39.3;6.4;9.1;24.2;7;2.9;5;11.2;11.4
18.3;77;38.6;6.3;9;23.8;6.9;2.9;5;11;11.2
17.8;75.1;37.7;6.2;8.8;23.2;6.7;2.8;4.8;10.7;11
17.5;73.8;37.1;6.1;8.6;22.8;6.6;2.7;4.8;10.5;10.8
17.3;72.9;36.6;6;8.5;22.5;6.5;2.7;4.7;10.4;10.6
17.3;72.6;36.5;6;8.5;22.4;6.5;2.7;4.7;10.4;10.6
17.5;73.9;37.1;6.1;8.6;22.8;6.6;2.7;4.8;10.5;10.8
18;75.9;38.1;6.3;8.8;23.5;6.8;2.8;4.9;10.8;11.1
18.6;78.1;39.2;6.4;9.1;24.1;7;2.9;5;11.1;11.4
18.9;79.5;39.9;6.5;9.3;24.6;7.1;3;5.1;11.3;11.6
