2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.5;76.5;39.4;5.9;9.5;23.5;7.6;3;5.2;11.6;12.4
18.1;74.7;38.4;5.8;9.2;23;7.5;2.9;5.1;11.3;12
17.4;72;37;5.6;8.9;22.1;7.2;2.8;4.9;10.9;11.6
16.9;69.9;35.9;5.4;8.7;21.5;7;2.7;4.7;10.6;11.3
16.8;69.5;35.8;5.4;8.6;21.4;6.9;2.7;4.7;10.5;11.2
16.7;68.8;35.4;5.3;8.5;21.2;6.9;2.7;4.7;10.4;11.1
16.5;68;35;5.3;8.4;20.9;6.8;2.7;4.6;10.3;11
16.3;67.4;34.6;5.2;8.3;20.7;6.7;2.6;4.6;10.2;10.9
15.9;65.8;33.8;5.1;8.2;20.2;6.6;2.6;4.5;10;10.6
15.5;64.1;33;5;7.9;19.7;6.4;2.5;4.3;9.7;10.3
15.3;63.1;32.4;4.9;7.8;19.4;6.3;2.5;4.3;9.6;10.2
15;62;31.9;4.8;7.7;19;6.2;2.4;4.2;9.4;10
14.8;61.1;31.4;4.7;7.6;18.8;6.1;2.4;4.1;9.3;9.8
14.7;60.6;31.2;4.7;7.5;18.6;6.1;2.4;4.1;9.2;9.8
14.6;60.2;30.9;4.7;7.5;18.5;6;2.4;4.1;9.1;9.7
14.5;60.1;30.9;4.6;7.4;18.4;6;2.3;4.1;9.1;9.7
14.6;60.3;31;4.7;7.5;18.5;6;2.4;4.1;9.1;9.7
14.6;60.4;31;4.7;7.5;18.5;6;2.4;4.1;9.2;9.7
14.6;60.5;31.1;4.7;7.5;18.6;6;2.4;4.1;9.2;9.7
14.7;60.9;31.3;4.7;7.5;18.7;6.1;2.4;4.1;9.2;9.8
14.8;61.1;31.4;4.7;7.6;18.8;6.1;2.4;4.1;9.3;9.8
14.8;61.4;31.5;4.7;7.6;18.8;6.1;2.4;4.2;9.3;9.9
15;62;31.8;4.8;7.7;19;6.2;2.4;4.2;9.4;10
15.1;62.5;32.1;4.8;7.7;19.2;6.2;2.4;4.2;9.5;10
15.3;63.1;32.4;4.9;7.8;19.4;6.3;2.5;4.3;9.6;10.1
15.5;64.2;33;5;7.9;19.7;6.4;2.5;4.3;9.7;10.3
15.8;65.4;33.6;5;8.1;20;6.5;2.6;4.4;9.9;10.5
16.1;66.7;34.2;5.1;8.3;20.4;6.7;2.6;4.5;10.1;10.7
16.4;68.1;35;5.3;8.4;20.9;6.8;2.7;4.6;10.3;10.9
16.7;69.2;35.6;5.3;8.6;21.2;6.9;2.7;4.7;10.5;11.1
16.9;70.2;36;5.4;8.7;21.5;7;2.7;4.7;10.6;11.3
17.1;71;36.5;5.5;8.8;21.8;7.1;2.8;4.8;10.8;11.4
17.3;71.6;36.8;5.5;8.9;21.9;7.1;2.8;4.8;10.9;11.5
17.4;72.1;37;5.6;8.9;22.1;7.2;2.8;4.9;10.9;11.6
17.6;72.8;37.4;5.6;9;22.3;7.3;2.8;4.9;11;11.7
17.7;73.4;37.7;5.7;9.1;22.5;7.3;2.9;5;11.1;11.8
17.9;74;38;5.7;9.2;22.7;7.4;2.9;5;11.2;11.9
18;74.7;38.4;5.8;9.3;22.9;7.5;2.9;5.1;11.3;12
18.2;75.7;38.8;5.8;9.4;23.2;7.5;3;5.1;11.5;12.1
18.2;75.5;38.8;5.8;9.4;23.1;7.5;2.9;5.1;11.4;12.1
17.7;73.6;37.8;5.7;9.1;22.5;7.3;2.9;5;11.1;11.8
17.3;71.7;36.8;5.5;8.9;22;7.2;2.8;4.8;10.9;11.5
17;70.6;36.2;5.4;8.7;21.6;7;2.8;4.8;10.7;11.3
16.9;70;35.9;5.4;8.7;21.4;7;2.7;4.7;10.6;11.2
16.6;68.8;35.3;5.3;8.5;21;6.9;2.7;4.6;10.4;11
16.3;67.6;34.7;5.2;8.4;20.7;6.7;2.6;4.6;10.2;10.8
16.2;67.1;34.4;5.2;8.3;20.5;6.7;2.6;4.5;10.2;10.7
16;66.4;34.1;5.1;8.2;20.3;6.6;2.6;4.5;10.1;10.6
15.8;65.8;33.8;5.1;8.1;20.1;6.6;2.6;4.4;10;10.5
15.8;65.5;33.6;5;8.1;20;6.5;2.6;4.4;9.9;10.5
15.7;65.3;33.5;5;8.1;20;6.5;2.5;4.4;9.9;10.5
15.8;65.5;33.6;5;8.1;20;6.5;2.6;4.4;9.9;10.5
16;66.4;34;5.1;8.2;20.3;6.6;2.6;4.5;10;10.6
16.3;67.6;34.7;5.2;8.4;20.6;6.7;2.6;4.6;10.2;10.8
16.6;69;35.4;5.3;8.5;21.1;6.9;2.7;4.7;10.4;11
17;70.5;36.2;5.4;8.7;21.5;7;2.8;4.8;10.7;11.3
17.4;72.4;37.1;5.6;9;22.1;7.2;2.8;4.9;10.9;11.6
17.8;74;37.9;5.7;9.2;22.6;7.4;2.9;5;11.2;11.8
18;74.8;38.4;5.8;9.3;22.8;7.5;2.9;5.1;11.3;12
18.1;75.2;38.6;5.8;9.3;23;7.5;2.9;5.1;11.4;12
