1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
97.9;21.6;112.2;0;0
91.8;21.8;112.2;0;0
83.3;22;112.2;0;0
77;22.2;112.3;0;0
76;22.3;112.3;0;0
74.2;22.5;112.3;0;0
72.2;22.7;112.4;0;0
70.8;23;112.4;0;0
66.6;23.3;112.4;0;0
61.8;23.6;112.5;0;0
59.2;23.9;112.5;0;0
56.6;24.1;112.5;0;0
54.7;24.1;112.5;0;0
54.7;24.1;112.6;0;0
54.9;24;112.6;0;0
56.9;23.7;112.6;0;0
61.5;23.5;112.7;0;0
65.4;23.2;112.7;0;0
70.5;22.9;112.7;0;0
78.8;22.6;112.8;0;0
86;22.3;112.8;0;0
92.7;22.2;112.8;0.1;0.1
98.8;22.1;112.9;0.4;0.8
101.4;22;112.9;1.2;2.1
100.6;22.2;112.9;2.5;4.4
97.7;22.4;112.9;4.4;7.4
93.6;22.8;113;6.6;10.7
89.6;23.3;113;8.7;13.9
86.3;23.9;113;10.6;16.7
82.3;24.7;113.1;12.3;19.1
78.2;25.6;113.1;13.8;21
74.4;26.6;113.1;15;22.6
71.3;27.7;113.2;15.9;23.7
69;28.8;113.2;16.5;24.3
68;29.9;113.2;16.7;24.5
68.1;30.9;113.3;16.6;24.3
67.9;31.6;113.3;16.3;23.9
66.7;32.2;113.3;15.9;23.4
68.3;32.5;113.3;15.3;22.6
69.8;32.8;113.4;14.4;21.4
68.4;33.1;113.4;13.1;19.8
68.7;33.5;113.4;11.7;17.8
70.9;34;113.5;10;15.4
73.8;34.8;113.5;8.2;12.7
74.4;35.7;113.5;6.3;9.8
74.6;36.7;113.6;4.5;7
76.4;37.4;113.6;2.9;4.4
77.3;38;113.6;1.5;2.2
77.4;38.1;113.6;0.5;0.7
77.2;37.8;113.7;0;0.1
76.8;37.2;113.7;0;0
77.4;36.5;113.7;0;0
79.3;35.9;113.8;0;0.1
82.1;35.5;113.8;0;0
84.9;35.6;113.8;0;0
86.7;36.2;113.9;0;0
89.2;37.2;113.9;0;0
90.5;38.4;113.9;0;0
88.6;39.9;114;0;0
85.5;41.4;114;0;0
81.3;42.8;114;0;0
76;44;114;0;0
71.5;45;114.1;0;0
67.9;45.6;114.1;0;0
65.1;45.9;114.1;0;0
62.9;45.8;114.2;0;0
61.9;45.3;114.2;0;0
63.6;44.5;114.2;0;0
71.7;43.5;114.3;0;0
78.1;42.6;114.3;0;0
75.9;42;114.3;0;0
74.6;41.9;114.4;0;0
71.9;42.5;114.4;0;0
64.3;43.8;114.4;0;0
53.9;45.6;114.4;0;0
45.5;47.4;114.5;0;0
42.6;49.1;114.5;0;0
39.6;50;114.5;0;0
37.5;49.9;114.6;0;0
37.2;48.6;114.6;0;0
35;46.4;114.6;0;0
32.7;43.8;114.7;0;0
32.4;41.1;114.7;0;0
31.8;38.8;114.7;0;0
31.3;37.1;114.8;0;0
31.3;36.1;114.8;0;0
30.8;35.7;114.8;0;0
30.9;35.7;114.8;0;0
32.4;35.9;114.9;0;0
33.1;36.4;114.9;0;0
34;36.8;114.9;0;0
36.3;37.2;114.9;0;0
38;37.5;114.9;0;0
39.8;37.6;114.9;0.1;0.1
42.3;37.4;115;0.4;0.4
44.1;36.9;115;1.2;1.1
45.1;36;115;2.6;2.4
46.1;34.9;115;4.6;4.3
46.5;33.6;115;6.9;6.6
46.8;32.2;115;9.2;9.2
47.2;31;115;11.3;11.9
46.1;29.9;115;13.2;14.6
44.2;29.2;115.1;14.7;17.2
42.4;28.9;115.1;15.7;19.5
40;28.9;115.1;16.4;21.5
37.7;29.2;115.1;16.9;23.2
36.4;29.6;115.1;17.1;24.6
36;30.3;115.1;17.2;25.6
36.1;31;115.1;17.1;26.4
36.5;31.7;115.1;17;26.8
38.5;32.3;115.1;16.7;26.9
39;32.8;115.2;16.1;26.4
35.7;32.9;115.2;15.3;25.3
34.7;32.5;115.2;14.2;23.6
37.1;31.6;115.2;12.7;21.2
42.1;30.2;115.2;10.8;18
46.4;28.6;115.2;8.6;14.4
50.8;27;115.2;6.2;10.5
56.7;25.6;115.2;4;6.6
60.9;24.6;115.3;2;3.4
62.8;24.2;115.3;0.7;1.1
63.1;24.3;115.3;0.1;0.1
61.9;24.9;115.3;0;0
61.2;25.8;115.3;0;0
62.1;26.6;115.3;0;0
64.5;27.3;115.3;0;0
67.6;27.5;115.3;0;0
70.9;27.2;115.4;0;0
75.4;26.5;115.4;0;0
79.5;25.6;115.4;0;0
81.3;24.6;115.4;0;0
81.5;23.8;115.4;0;0
80;23.2;115.4;0;0
77.1;22.9;115.4;0;0
74.7;22.8;115.4;0;0
72.7;22.8;115.4;0;0
70.8;22.9;115.5;0;0
69.1;23;115.5;0;0
68.6;23;115.5;0;0
70.9;22.9;115.5;0;0
79.1;22.6;115.5;0;0
86;22.3;115.5;0;0
84.7;21.9;115.5;0;0
83.8;21.6;115.5;0;0
82;21.3;115.6;0;0
76.8;21.1;115.6;0;0
69.1;21;115.6;0;0
63.2;21;115.6;0;0
62;21.1;115.6;0;0
60;21.2;115.6;0;0
57.5;21.3;115.6;0;0
55.4;21.6;115.6;0;0
50.6;21.8;115.7;0;0
45.4;22.1;115.7;0;0
42.2;22.4;115.7;0;0
38.8;22.7;115.7;0;0
35.9;22.9;115.7;0;0
34.3;23.1;115.7;0;0
33;23.3;115.7;0;0
32.3;23.5;115.7;0;0
32.8;23.7;115.7;0;0
32.7;24;115.8;0;0
32.7;24.4;115.8;0;0
33.3;24.9;115.8;0;0
33.2;25.5;115.8;0;0
33.1;26.2;115.8;0.1;0.1
33.2;26.8;115.8;0.4;0.6
32.3;27.4;115.8;1.1;1.7
30.6;27.9;115.8;2.2;3.7
28.8;28.2;115.9;3.9;6.5
26.8;28.4;115.9;5.7;9.8
25.1;28.5;115.9;7.5;13.3
24.1;28.5;115.9;9.2;16.5
22.8;28.5;115.9;10.8;19.5
21.8;28.5;115.9;12;21.9
21.3;28.5;115.9;13.1;23.9
20.7;28.5;115.9;13.9;25.3
20.4;28.6;116;14.5;26.3
21;28.6;116;15;26.9
22.1;28.6;116;15.4;27
23.8;28.6;116;15.8;26.8
26.2;28.6;116;16;26.3
29.5;28.6;116;16.1;25.4
30.5;28.7;116;15.9;24.2
26.6;29;116;15.5;22.6
23.8;29.4;116;14.8;20.5
23.4;30.1;116.1;13.5;18
25.3;31.1;116.1;11.8;15
26.1;32.3;116.1;9.7;11.8
27.1;33.7;116.1;7.2;8.5
