2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.5;78.4;41.9;6.6;9.7;26.1;7.7;2.9;5.6;12.6;13.7
17.6;74.3;39.7;6.3;9.2;24.8;7.3;2.8;5.3;12;13
16.9;71.2;38;6;8.8;23.7;7;2.7;5;11.5;12.4
16.7;70.5;37.7;6;8.8;23.5;7;2.6;5;11.4;12.3
16.5;69.8;37.3;5.9;8.7;23.3;6.9;2.6;4.9;11.2;12.2
15.9;67.3;35.9;5.7;8.4;22.4;6.6;2.5;4.8;10.8;11.7
15.6;65.8;35.1;5.6;8.2;21.9;6.5;2.5;4.7;10.6;11.5
15.4;64.8;34.6;5.5;8;21.6;6.4;2.4;4.6;10.4;11.3
15.4;65;34.7;5.5;8.1;21.7;6.4;2.4;4.6;10.5;11.3
15.8;66.8;35.7;5.7;8.3;22.3;6.6;2.5;4.7;10.8;11.6
16.4;69.2;37;5.9;8.6;23.1;6.8;2.6;4.9;11.2;12.1
17.5;73.8;39.4;6.3;9.2;24.6;7.3;2.8;5.2;11.9;12.9
18.5;78;41.7;6.6;9.7;26;7.7;2.9;5.5;12.6;13.6
19.4;82;43.8;7;10.2;27.3;8.1;3.1;5.8;13.2;14.3
19.9;83.9;44.8;7.1;10.4;28;8.3;3.1;5.9;13.5;14.6
20.2;85.3;45.5;7.2;10.6;28.4;8.4;3.2;6;13.7;14.9
20.5;86.3;46.1;7.3;10.7;28.8;8.5;3.2;6.1;13.9;15
20.6;86.7;46.3;7.4;10.8;28.9;8.6;3.2;6.1;14;15.1
20.6;86.8;46.3;7.4;10.8;28.9;8.6;3.2;6.1;14;15.1
20.6;86.9;46.4;7.4;10.8;29;8.6;3.2;6.2;14;15.1
20.8;87.4;46.7;7.4;10.8;29.2;8.7;3.3;6.2;14.1;15.2
20.7;87.1;46.5;7.4;10.8;29.1;8.6;3.3;6.2;14;15.2
20.7;87.1;46.5;7.4;10.8;29.1;8.6;3.3;6.2;14;15.2
20.3;85.6;45.7;7.3;10.6;28.6;8.5;3.2;6.1;13.8;14.9
20.2;84.9;45.4;7.2;10.5;28.3;8.4;3.2;6;13.7;14.8
20;84.1;44.9;7.1;10.4;28.1;8.3;3.1;6;13.5;14.7
19.6;82.3;44;7;10.2;27.5;8.1;3.1;5.8;13.2;14.4
19.3;81.3;43.4;6.9;10.1;27.1;8;3;5.8;13.1;14.2
19.1;80.5;43;6.8;10;26.9;8;3;5.7;12.9;14
19;80;42.7;6.8;9.9;26.7;7.9;3;5.7;12.9;14
19.2;80.7;43.1;6.9;10;26.9;8;3;5.7;13;14.1
19.6;82.4;44;7;10.2;27.5;8.2;3.1;5.8;13.3;14.4
20.2;84.8;45.3;7.2;10.5;28.3;8.4;3.2;6;13.6;14.8
20.5;86.1;46;7.3;10.7;28.7;8.5;3.2;6.1;13.8;15
20.2;84.7;45.2;7.2;10.5;28.3;8.4;3.2;6;13.6;14.8
19.6;82.1;43.8;7;10.2;27.4;8.1;3.1;5.8;13.2;14.3
19;79.7;42.6;6.8;9.9;26.6;7.9;3;5.6;12.8;13.9
18.6;78;41.7;6.6;9.7;26.1;7.7;2.9;5.5;12.5;13.6
18.3;77;41.1;6.5;9.5;25.7;7.6;2.9;5.5;12.4;13.4
19.1;80.3;42.9;6.8;10;26.8;8;3;5.7;12.9;14
19.1;80.3;42.8;6.8;9.9;26.8;8;3;5.7;12.9;14
19;79.5;42.5;6.8;9.9;26.6;7.9;3;5.6;12.8;13.9
18.1;76;40.6;6.5;9.4;25.4;7.5;2.8;5.4;12.2;13.3
