2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
18.7;79.2;42.1;6.7;9.9;25.7;7.8;3;5.6;12.5;13.7
17.7;74.5;39.9;6.3;9.2;24.8;7.3;2.8;5.3;12.3;13
17.1;70.2;38.1;6;9.1;24;7;2.6;5.1;11.6;12.5
16.9;70.7;38.4;6;8.8;23.7;6.9;2.7;5;11.4;12.4
16.9;70.1;37.3;5.9;8.7;23.8;7;2.6;5;11.2;12
15.9;67.4;36.5;5.9;8.4;22.6;6.7;2.5;4.8;11;11.9
15.7;67.3;35.3;5.6;8;22.2;6.5;2.5;4.6;10.4;11.5
15.6;63.9;34.1;5.5;8.1;20.9;6.4;2.5;4.6;10.5;11.3
15.3;65;35;5.5;8.1;21.8;6.4;2.4;4.6;10.6;11.4
15.5;66.1;35.3;5.6;8.3;21.9;6.5;2.5;4.8;10.7;11.7
16;68.9;37.1;5.8;8.6;22.9;6.8;2.6;4.9;11.2;12
17.6;73.7;39.4;6.2;9;24.3;7.3;2.7;5.2;11.8;12.9
18.2;75.2;41.3;6.7;9.7;25.9;7.7;2.9;5.4;12.8;13.4
19.4;81.6;43.7;7;10.3;27.1;8;3.1;5.8;13;14.3
19.7;84.2;44.5;7.1;10.3;28.3;8.2;3.1;5.9;13.3;14.4
20.3;84.8;45.4;7.2;10.6;28.4;8.4;3.2;6;13.8;15.2
20.6;85.9;45.4;7.3;10.5;28.5;8.7;3.2;6.1;13.7;15.2
20.6;85.8;47.5;7.4;10.9;28.9;8.5;3.3;6.1;13.7;15.2
20.7;87.3;46.1;7.4;10.8;29;8.6;3.2;6.2;14;15.2
20.9;86.5;45.8;7.3;10.6;28.9;8.6;3.2;6.1;13.9;15.2
20.7;86.5;45.8;7.5;11;28.9;8.6;3.3;6.2;14;15.3
20.7;86.4;46.5;7.4;10.9;29.2;8.7;3.2;6.2;14;15.3
20.7;87.1;46.4;7.4;10.8;29.3;8.5;3.2;6.2;13.9;15.3
20.7;86.1;46.1;7.3;10.7;28.6;8.6;3.3;6.1;13.7;14.9
20.2;84.1;46.1;7.2;10.5;28.1;8.4;3.1;6;13.5;14.8
20.2;83.7;44.5;7.1;10.3;28;8.4;3.2;5.9;13.9;14.9
19.6;81.5;43.4;7;10.1;28.3;8.1;3.1;5.8;13.3;14.3
19.4;82.3;43.1;6.9;10.1;26.5;8;3;5.8;13.2;14
19;79.7;42.4;6.8;10;26.9;8;3;5.8;12.8;14.3
18.8;81.4;42.1;6.8;9.9;26.3;7.9;3;5.7;12.8;14.2
19.1;80.3;43.8;6.8;10.2;26.6;8;3;5.8;12.9;13.9
19.3;82.4;43.6;6.9;10.3;27.3;8.1;3.1;5.9;13.3;14.4
20.3;84.7;44.6;7.2;10.5;28.2;8.4;3.2;6;13.3;14.6
20.6;84.6;45.8;7.4;10.6;28.8;8.4;3.2;6.1;13.9;15
19.8;86.3;44.9;7.2;10.6;28.9;8.4;3.2;6;13.8;14.8
19.6;82.7;44.5;7;10.3;27.4;8.2;3.1;5.9;13.1;14.7
18.6;80.8;43;6.9;9.8;26.9;8;3;5.6;12.8;13.9
18.5;77.9;41.9;6.7;10;26.3;7.7;3;5.7;12.6;13.6
18.5;77.1;40.8;6.6;9.5;25.8;7.7;2.9;5.5;12.1;13.4
18.9;81.3;42.9;6.8;9.9;26.5;8;3;5.6;12.6;14
19.2;80.6;42.8;6.8;10.1;26.9;8.1;3;5.8;13.2;13.9
19;79.5;42.5;6.8;9.9;27.4;7.9;3;5.6;12.8;14.1
18.4;76.4;41.2;6.5;9.6;25.4;7.6;2.9;5.4;12.5;13.4
17.7;72.2;38.4;6.1;9;24.7;7.1;2.7;5.1;11.6;12.6
17.4;70.6;37.8;6.1;8.9;24.2;7;2.7;5.1;11.5;12.5
17;71.2;37.6;6;8.7;23.8;7.1;2.7;5;11.4;12.4
