2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
13;54.9;29.3;4.7;6.8;18.3;5.4;2;3.9;8.8;9.6
12.3;52;27.8;4.4;6.5;17.3;5.1;1.9;3.7;8.4;9.1
11.8;49.9;26.6;4.2;6.2;16.6;4.9;1.9;3.5;8;8.7
11.7;49.4;26.4;4.2;6.1;16.4;4.9;1.8;3.5;8;8.6
11.6;48.9;26.1;4.1;6.1;16.3;4.8;1.8;3.5;7.9;8.5
11.2;47.1;25.1;4;5.8;15.7;4.7;1.8;3.3;7.6;8.2
10.9;46.1;24.6;3.9;5.7;15.3;4.6;1.7;3.3;7.4;8
10.7;45.4;24.2;3.8;5.6;15.1;4.5;1.7;3.2;7.3;7.9
10.8;45.5;24.3;3.9;5.6;15.2;4.5;1.7;3.2;7.3;7.9
11.1;46.8;25;4;5.8;15.6;4.6;1.7;3.3;7.5;8.2
11.5;48.5;25.9;4.1;6;16.2;4.8;1.8;3.4;7.8;8.4
12.2;51.7;27.6;4.4;6.4;17.2;5.1;1.9;3.7;8.3;9
13;54.6;29.2;4.6;6.8;18.2;5.4;2;3.9;8.8;9.5
13.6;57.4;30.6;4.9;7.1;19.1;5.7;2.1;4.1;9.2;10
13.9;58.8;31.4;5;7.3;19.6;5.8;2.2;4.2;9.5;10.2
14.2;59.7;31.9;5.1;7.4;19.9;5.9;2.2;4.2;9.6;10.4
14.3;60.4;32.3;5.1;7.5;20.2;6;2.3;4.3;9.7;10.5
14.4;60.7;32.4;5.1;7.5;20.2;6;2.3;4.3;9.8;10.6
14.4;60.7;32.4;5.2;7.5;20.3;6;2.3;4.3;9.8;10.6
14.4;60.8;32.5;5.2;7.5;20.3;6;2.3;4.3;9.8;10.6
14.5;61.2;32.7;5.2;7.6;20.4;6.1;2.3;4.3;9.9;10.7
14.5;61;32.6;5.2;7.6;20.4;6;2.3;4.3;9.8;10.6
14.5;61;32.6;5.2;7.6;20.3;6;2.3;4.3;9.8;10.6
14.2;59.9;32;5.1;7.4;20;5.9;2.2;4.2;9.6;10.4
14.1;59.5;31.7;5;7.4;19.8;5.9;2.2;4.2;9.6;10.4
14;58.9;31.4;5;7.3;19.6;5.8;2.2;4.2;9.5;10.3
13.7;57.6;30.8;4.9;7.1;19.2;5.7;2.2;4.1;9.3;10
13.5;56.9;30.4;4.8;7.1;19;5.6;2.1;4;9.2;9.9
