2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.6;80.4;42.2;6.2;9.6;25.7;8.3;3.2;5.2;11.8;12.5
16.7;76.2;40;5.9;9.1;24.3;7.9;3;4.9;11.2;11.9
16;73;38.3;5.7;8.7;23.3;7.5;2.9;4.7;10.7;11.4
15.9;72.3;38;5.6;8.6;23.1;7.5;2.9;4.7;10.6;11.3
15.7;71.6;37.6;5.5;8.6;22.8;7.4;2.9;4.6;10.5;11.1
15.1;69;36.2;5.3;8.2;22;7.1;2.7;4.5;10.1;10.7
14.8;67.5;35.4;5.2;8.1;21.5;7;2.7;4.4;9.9;10.5
14.6;66.5;34.9;5.1;7.9;21.2;6.9;2.6;4.3;9.8;10.3
14.6;66.7;34.9;5.2;8;21.2;6.9;2.7;4.3;9.8;10.4
15.1;68.6;35.9;5.3;8.2;21.8;7.1;2.7;4.5;10.1;10.7
15.6;71.1;37.2;5.5;8.5;22.6;7.3;2.8;4.6;10.4;11.1
16.6;75.8;39.7;5.9;9;24.1;7.8;3;4.9;11.1;11.8
17.6;80.1;41.9;6.2;9.6;25.5;8.2;3.2;5.2;11.8;12.5
18.5;84.2;44.1;6.5;10;26.8;8.7;3.3;5.5;12.4;13.1
18.9;86.3;45.1;6.7;10.3;27.4;8.9;3.4;5.6;12.7;13.4
19.2;87.6;45.8;6.8;10.4;27.8;9;3.5;5.7;12.9;13.6
19.5;88.7;46.4;6.9;10.6;28.2;9.1;3.5;5.8;13;13.8
19.5;89.1;46.6;6.9;10.6;28.3;9.2;3.5;5.8;13.1;13.8
19.6;89.2;46.6;6.9;10.6;28.3;9.2;3.5;5.8;13.1;13.9
19.6;89.4;46.7;6.9;10.6;28.3;9.2;3.5;5.8;13.1;13.9
19.7;90;47;7;10.7;28.5;9.2;3.6;5.9;13.2;14
19.7;89.7;46.8;6.9;10.7;28.4;9.2;3.5;5.8;13.1;13.9
19.7;89.6;46.8;6.9;10.7;28.4;9.2;3.5;5.8;13.1;13.9
