1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
68.7;43;115.5;0;0
54.6;45.2;115.6;0;0
42.5;48.4;115.6;0;0
37.6;51.2;115.6;0;0
34.1;52.6;115.6;0;0
27;52.3;115.6;0;0
23.6;51.4;115.7;0;0
21.7;50.5;115.7;0;0
22.5;50.1;115.7;0;0
28.1;49.9;115.7;0;0
35.6;49.4;115.7;0;0
49.9;48.3;115.7;0;0
63.4;46.8;115.8;0.1;0.1
74.3;45;115.8;0.9;1.6
76.1;43.2;115.8;2.8;5.5
72.7;41.4;115.8;5.6;11.7
67.7;39.8;115.8;8.6;18.4
61.7;38.3;115.8;11.4;24.1
57.6;36.9;115.9;13.4;27.9
55.9;35.6;115.9;14.8;29.8
57.6;34.3;115.9;15.6;30.1
59.2;33;115.9;15.8;28.8
63.8;31.8;115.9;15.2;25.9
66;31;116;13.7;21.6
72;30.9;116;11.4;16.1
78.1;31.5;116;8.1;10.2
81.1;32.3;116;4.5;5
84.4;32.7;116;1.4;1.4
85.3;32.1;116;0;0
85.3;30.8;116.1;0;0
88.3;29.7;116.1;0;0
93.7;29.4;116.1;0;0
100;30.1;116.1;0;0
102.8;30.9;116.1;0;0
98.8;30.8;116.1;0;0
92.8;29.2;116.2;0;0
88.5;26.8;116.2;0;0
85.7;24.6;116.2;0;0
83.7;23.5;116.2;0;0
93.3;23.5;116.2;0;0
92.6;24.1;116.3;0;0
90.2;24.5;116.3;0;0
80.1;24.1;116.3;0;0
70.1;23.2;116.3;0;0
69.3;22.3;116.3;0;0
67.7;21.5;116.3;0;0
61.1;21.3;116.4;0;0
56;21.5;116.4;0;0
51.6;22.4;116.4;0;0
50.1;23.8;116.4;0;0
52.4;25.4;116.4;0;0
58;26.6;116.4;0;0
70.5;26.8;116.4;0;0
83.6;26.2;116.4;0;0
94;25.5;116.3;0.7;1.4
94.1;25.2;116.3;2.8;4.9
87.9;25.7;116.3;6.6;10.2
80.2;26.5;116.3;11.1;15.5
72.3;27.2;116.3;15.5;19.7
66;27.5;116.2;19;22.4
62.8;27.3;116.2;21.5;23.7
63.2;26.7;116.2;22.7;23.9
63.8;26;116.2;23;23.2
66.3;25.5;116.2;22.1;21.9
67.2;25.3;116.1;19.9;19.6
71.2;25.8;116.1;16.3;16
77.8;27.3;116.1;11.2;11.2
80.7;29.3;116.1;5.9;6.1
84.1;31.3;116;1.8;2
83.9;32.4;116;0.1;0.1
82.5;32.6;116;0;0
84;32.7;116;0;0
88.1;33.3;116;0;0
92.8;34.9;115.9;0;0
95.9;37;115.9;0;0
91.1;38.6;115.9;0;0
83.7;39;115.9;0;0
77.3;38.4;115.8;0;0
73.1;37.9;115.8;0;0
69.2;38.1;115.8;0;0
75.4;39.5;115.8;0;0
76.7;41.4;115.8;0;0
72.8;43.1;115.7;0;0
63;43.9;115.7;0;0
50.5;44;115.7;0;0
48.4;44.3;115.7;0;0
44.4;45.7;115.7;0;0
36.1;48.1;115.6;0;0
28.1;50.7;115.6;0;0
22.5;52.5;115.6;0;0
22.3;52.5;115.6;0;0
26.3;51.3;115.5;0;0
35.2;49.4;115.5;0;0
47.7;47.7;115.5;0;0
61.1;46.6;115.5;0;0
72.1;46.4;115.5;0.5;0.7
74.2;47.3;115.4;1.6;2.7
70.4;49.4;115.4;3.3;6.4
65.4;51.6;115.4;4.8;11.1
60;52.7;115.4;6.2;16
55.3;51.5;115.4;7.6;20.8
52.4;48.9;115.3;9;24.8
51.5;46.9;115.3;10.5;27.2
49.1;47;115.3;12.1;28.1
44.7;49.7;115.3;13.7;27.4
39.7;53.5;115.2;14.6;24.7
37.9;56;115.2;14.1;19.9
45.1;55.6;115.2;11.7;13.7
51.6;53.1;115.2;7.7;7.5
60;51.1;115.2;3.2;2.7
61.3;51.3;115.1;0.4;0.3
57.3;54.2;115.1;0;0
55;57.8;115.1;0.1;0
57.7;59.8;115.1;0;0
63.5;58.7;115;0;0
71.3;55.7;115;0;0
72.2;52.7;115;0;0
67.8;51.4;115;0;0
61.1;52;115;0;0
55.2;53.5;114.9;0;0
50.4;55.1;114.9;0;0
55.3;56;114.9;0;0
61.9;56.3;114.9;0;0
58.6;56.4;114.9;0;0
50.2;56.6;114.8;0;0
35.7;57.1;114.8;0;0
32.1;57.7;114.8;0;0
27.7;58.4;114.8;0;0
21.3;59.1;114.7;0;0
13.7;59.7;114.7;0;0
8.6;60.1;114.7;0;0
6.6;60.1;114.7;0;0
6.7;59.4;114.7;0;0
10.8;58;114.7;0;0
15.9;55.8;114.7;0;0
22.5;53;114.7;0;0
29;50.3;114.7;0.4;0.4
32.1;48.4;114.7;2;2.4
31.4;47.6;114.7;5.2;7.1
27.9;47.9;114.7;8.6;13.8
22.8;48.9;114.7;11;20.9
16.5;50.4;114.6;12.1;26.9
11.2;52.1;114.6;12.3;31
9.7;53.1;114.6;12;33
12.9;52.8;114.6;11.7;33
20.1;50.9;114.5;11.6;31
25.9;47.9;114.5;11.3;26.9
28.3;44.7;114.5;10.5;20.8
37.2;41.8;114.5;8.6;13.7
43;39.5;114.4;5.8;7.1
49.2;37.9;114.4;2.7;2.4
50.6;37.4;114.4;0.4;0.3
49.5;37.7;114.4;0;0
50.3;38.4;114.3;0;0
55.1;38.9;114.3;0;0
60.6;38.9;114.3;0;0
67.3;38.3;114.2;0;0
69.1;37.1;114.2;0;0
66.7;35.6;114.2;0;0
63.8;33.9;114.2;0;0
62.2;32.4;114.1;0;0
61.2;31.2;114.1;0;0
67.3;30.6;114.1;0;0
79;30.3;114;0;0
76.4;29.9;114;0;0
71.4;29.2;114;0;0
59.5;28.2;114;0;0
57.2;26.9;113.9;0;0
54.6;25.5;113.9;0;0
51;24.2;113.9;0;0
44.5;22.9;113.8;0;0
40.7;21.6;113.8;0;0
38.9;20.2;113.8;0;0
38.5;18.9;113.7;0;0
40.2;18.2;113.7;0;0
40.9;18.2;113.7;0;0
41.6;18.9;113.6;0;0
41.9;20;113.6;0.2;0.3
41.3;20.8;113.6;1.2;1.9
40.5;20.8;113.5;3.3;5.4
39.4;20.1;113.5;6.5;10.4
38.2;19;113.5;10.1;15.7
35.9;17.7;113.4;13.7;20.4
33.6;16.7;113.4;16.7;24
32.6;16;113.4;18.8;26.3
33.8;16;113.3;19.9;27.3
37.5;16.5;113.3;19.8;26.9
39.7;17.3;113.3;18.6;25.1
35.5;17.6;113.2;16.1;21.7
40.3;16.8;113.2;12.5;16.7
46.7;15.2;113.2;8;10.7
55.3;13.6;113.1;3.6;4.8
59.7;12.7;113.1;0.7;0.9
60.2;12.7;113.1;0;0
61.2;13.2;113;0;0
66.5;13.7;113;0;0
73.9;13.7;113;0;0
83.2;13.3;112.9;0;0
87.9;12.7;112.9;0;0
88.2;12;112.9;0;0
86.2;11.5;112.8;0;0
84.1;11.3;112.8;0;0
81.5;11.2;112.8;0;0
83.8;11.4;112.7;0;0
95.2;11.7;112.7;0;0
91.8;11.9;112.7;0;0
88.6;11.7;112.6;0;0
76.8;11.3;112.6;0;0
73;10.8;112.6;0;0
70.2;10.7;112.5;0;0
67.2;11;112.5;0;0
59.2;11.7;112.5;0;0
54.6;12.4;112.4;0;0
52.8;13;112.4;0;0
54.3;13.2;112.3;0;0
62.4;13.1;112.3;0;0.1
71.4;12.7;112.3;0;0
86.6;12;112.2;0;0
98.5;11.5;112.2;0.3;0.7
102.3;11.2;112.2;2.1;4.7
95.3;11.5;112.1;6.1;12.7
86;12.2;112.1;10.8;20.7
80.7;12.9;112.1;14.1;25.4
77.2;13.3;112;16.3;27.5
76.5;13.3;112;17.5;27.7
80.1;13.1;112;17;25.7
87;13.3;111.9;15.3;22.7
89.7;14.2;111.9;13.2;20
93.7;15.5;111.9;11;17.8
92.2;16.9;111.8;8.6;15.6
95.9;17.5;111.8;6;12.5
98.6;17.4;111.8;3.5;8.2
101.5;16.8;111.7;1.6;4.1
102.8;16.2;111.7;0.5;1.3
102.3;16.2;111.7;0.1;0.2
101.6;16.5;111.6;0;0
104.1;17.3;111.6;0;0
108.4;18.3;111.6;0;0
115.5;19.5;111.5;0;0
115.7;20.5;111.5;0;0
110.4;20.9;111.5;0;0
102.8;20.8;111.4;0;0
97;20.5;111.4;0;0
91.6;20.7;111.4;0;0
89.7;22;111.3;0;0
99.3;24.3;111.3;0;0
92.8;27;111.3;0;0
87.6;29.2;111.2;0;0
73.6;30.2;111.2;0;0
66.5;30.5;111.2;0;0
63.8;30.6;111.1;0;0
61.1;31.2;111.1;0;0
52.6;32.1;111;0;0
47.5;33.3;111;0;0
44;34.5;111;0;0
43.5;35.7;110.9;0;0
48.8;37;110.9;0;0
54.5;38.6;110.9;0;0
66.9;40.7;110.8;0;0
76.9;43;110.8;0.2;0.2
82;45.3;110.8;1.7;1.8
78.4;47.2;110.7;5;5.2
71.4;48.5;110.7;8.9;10.1
64.7;49.6;110.7;12.2;15.3
57;50.7;110.6;14.5;20.3
50;51.9;110.6;15.9;24.9
45.8;53.3;110.6;16.1;27.9
45.8;55.1;110.5;15.2;28.9
43.8;57.2;110.5;13.6;28.3
45.9;59.4;110.5;11.9;26.2
44.6;61.2;110.4;10;23
49;62.1;110.4;7.8;18.2
54.5;62;110.4;5.2;12.2
58.8;61.8;110.3;2.7;6.1
61.5;62.3;110.3;0.8;1.7
59.5;64.5;110.3;0;0.1
55.6;67.6;110.2;0;0
55.4;70.6;110.2;0;0
58.7;72.3;110.2;0;0
66.4;72.4;110.1;0;0
69;71.8;110.1;0;0
64.9;71.6;110.1;0;0
56.4;72.3;110;0;0
48.8;73.4;110;0;0
43.3;74;110;0;0
42.1;73.2;109.9;0;0
55.3;71.2;109.9;0;0
54.7;69.3;109.9;0;0
52.8;68.7;109.8;0;0
39.7;69.8;109.8;0;0
29.2;71.2;109.8;0;0
27.1;71.3;109.7;0;0
27.6;68.6;109.7;0;0
24.8;64;109.6;0;0
24.5;59.9;109.6;0;0
23.3;58.4;109.6;0;0
22.3;59.8;109.5;0;0
25;62.6;109.5;0;0
30.3;64.5;109.5;0;0
44.6;63.7;109.4;0;0
59.7;60.8;109.4;0.1;0.1
72.2;57.3;109.4;1.2;1.7
74.5;54.5;109.3;4;5.4
70.9;52.8;109.3;8.1;10.5
66.5;51.6;109.3;12.2;15.2
62.4;50.2;109.2;15.5;18.5
60.8;48.3;109.2;17.7;20
61.5;46.2;109.2;18.9;20.5
64.6;44.4;109.1;19.5;20.5
65.3;43.2;109.1;19.3;20.2
67.4;42.5;109.1;18.3;19.7
66.8;42.1;109;16.4;18.3
71.3;41.6;109;13.2;15.5
78.3;40.8;109;9.1;11.1
83.9;39.4;108.9;4.7;6
90.4;37.3;108.9;1.4;1.9
93.8;34.7;108.9;0;0.1
95.6;31.8;108.8;0;0
100.1;29.2;108.8;0;0
107.4;27.1;108.8;0;0
115.8;25.9;108.7;0;0
120.1;25.2;108.7;0;0
116.2;25.1;108.7;0;0
108.3;25.3;108.6;0;0
101;25.7;108.6;0;0
95.7;26;108.6;0;0
92.8;25.8;108.5;0;0
103.4;25.1;108.5;0;0
104.4;24;108.5;0;0
103.8;22.6;108.4;0;0
94.8;21.1;108.4;0;0
85.1;19.7;108.4;0;0
84.3;18.7;108.3;0;0
82.4;18.3;108.3;0;0
75.2;18.5;108.2;0;0
69.9;19;108.2;0;0
65.8;19.5;108.2;0;0
65.3;20;108.1;0;0
69.1;20.2;108.1;0;0
76;20.3;108.1;0;0
88.9;20.2;108;0;0
101.9;20;108;0;0
112.7;19.7;108;0.7;0.7
114.3;19.5;107.9;2.8;2.7
110.4;19.5;107.9;6.1;6.8
104.5;19.6;107.9;9.4;12.3
97.1;19.9;107.8;11.9;18.4
89.8;20.4;107.8;13.1;24.1
85.1;21;107.8;13.3;28.3
84.6;21.5;107.7;12.7;30.2
84.5;21.7;107.7;12.1;30.3
86.1;21.6;107.7;11.8;28.9
85.9;21.5;107.6;11.4;25.8
88.4;21.8;107.6;10.4;21.2
93.2;22.7;107.6;8.4;15.5
95.7;23.8;107.5;5.6;9.3
100.9;24.5;107.5;2.3;3.6
103.5;24.2;107.5;0.4;0.6
104.3;23;107.4;0;0
107.3;21.7;107.4;0;0
112.9;21;107.4;0;0
119.3;21;107.3;0;0
123.9;21.5;107.3;0;0
120;22.2;107.3;0;0
112.6;22.5;107.2;0;0
105.4;22.6;107.2;0;0
100.2;22.9;107.2;0;0
95.5;23.9;107.1;0;0
101.5;25.7;107.1;0;0
102.7;27.9;107.1;0;0
98.4;29.9;107;0;0
88;31.1;107;0;0
74.9;31.6;106.9;0;0
73;31.7;106.9;0;0
70.3;31.7;106.9;0;0
64.2;31.8;106.8;0;0
58.7;31.9;106.8;0;0
54.9;31.8;106.8;0;0
55.1;31.4;106.7;0;0
57.9;31.3;106.7;0;0
64.3;32.2;106.7;0;0
72.9;34.6;106.6;0;0
81.8;38.2;106.6;0;0
88.7;41.4;106.6;0.7;1.3
88.1;42.4;106.5;2.7;5.2
83.9;40.2;106.5;6.2;11.8
80.4;36.8;106.5;10.1;18.3
76.5;34.5;106.4;13.6;23
71.2;34.8;106.4;16.3;25.6
65.9;37.4;106.4;18.1;26.5
62.9;40.7;106.3;19.1;26.1
62.4;42.6;106.3;19.2;24.7
65.2;42.2;106.3;18.4;22.5
68.2;40.6;106.2;16.8;19.5
71.1;39.2;106.2;14.3;15.9
77.3;39.1;106.2;10.9;11.5
78.8;40.1;106.1;6.9;6.8
82.1;41.6;106.1;3;2.7
81.6;43.1;106.1;0.6;0.5
79.6;44.2;106;0;0
80.1;45.2;106;0;0
83.8;46.3;106;0;0
87.1;47.7;105.9;0;0
90.1;49.5;105.9;0;0
85.7;51.8;105.9;0;0
77.1;54.6;105.8;0;0
68;57.5;105.8;0;0
61.4;59.7;105.8;0;0
57.6;60.2;105.7;0;0
64.9;58.7;105.7;0;0
74.7;56.1;105.7;0;0
74.2;53.3;105.6;0;0
67.9;51.3;105.6;0;0
54.5;50.5;105.5;0;0
51;51;105.5;0;0
45.4;52.8;105.5;0;0
36.7;55.8;105.4;0;0
26.1;59.3;105.4;0;0
18.4;62.2;105.4;0;0
15;63.6;105.3;0;0
14.2;63.8;105.3;0;0
17.2;63.5;105.3;0;0.1
20.3;63.5;105.3;0;0
23.6;64;105.2;0;0
26.2;64.7;105.2;0.4;1
25.7;65.4;105.2;1.8;4.4
23;65.7;105.1;4.6;10.4
19.8;66;105.1;8.3;16.5
16.4;66.4;105.1;12.2;21
12.2;67.1;105.1;15.6;23.7
8.3;68.3;105;18;24.6
