1_G137.1;3_G36.31;6_G63.29;2_G-56.47;8_G40.43
96.8;5.8;130.7;0;0
84.5;6.1;130.7;0;0
74.7;6.8;130.7;0;0
71.7;7.5;130.7;0;0
69;7.9;130.8;0;0
61.6;7.8;130.8;0;0
57.4;7.6;130.8;0;0
54.3;7.5;130.8;0;0
54.5;7.6;130.8;0;0
59.2;7.9;130.8;0;0
65.5;8.3;130.8;0;0
77.8;8.8;130.8;0;0
88.9;9.5;130.8;0.1;0.1
96.5;10.1;130.8;1.7;1.2
94.6;10.9;130.8;5.6;3.5
88.5;11.6;130.8;10.8;7.1
83.2;12.3;130.8;15;10.9
77.2;12.8;130.8;17.8;14.6
71.9;13.1;130.9;19.4;18.2
68.8;13.4;130.9;19.6;20.9
68.9;13.9;130.9;18.8;22.3
67.9;14.7;130.9;17.4;22.5
70.1;16;130.9;15.7;21.4
68.3;17.5;130.9;13.2;18.6
70.9;19;130.9;10.1;14.4
74.9;20.4;130.9;6.8;9.4
76.1;21.5;130.9;3.6;4.7
77.5;22.4;130.9;1.2;1.4
75.9;23.2;130.9;0;0
74.1;23.9;130.9;0;0
75.9;24.6;130.9;0;0
80;25.4;130.9;0;0
84.4;26.3;131;0;0
85.6;27.6;131;0;0
80.8;29.4;131;0;0
71.7;31.8;131;0;0
63.3;34.6;131;0;0
56.7;37;131;0;0
53.3;38.3;131;0;0
63.8;38.3;131;0;0
64.8;37.7;131;0;0
62.7;37.3;131;0;0
51.1;37.6;131;0;0
38.5;38.4;131;0;0
35.2;39.1;131;0;0
31.7;39.2;131.1;0;0
24.4;38.8;131.1;0;0
19.2;38.3;131.1;0;0
14.9;38.2;131.1;0;0
12.8;38.7;131.1;0;0
12.7;39.5;131.1;0;0
14.1;40.3;131.1;0;0
17.6;40.8;131.1;0;0
20.8;40.8;131.1;0;0
24.8;40.5;131.1;0.6;1
25.8;39.7;131.1;2.3;4.2
24.5;38.7;131.1;5.2;10.1
22.3;37.7;131.1;8.5;17
17.7;37;131.1;11.5;23.5
12.8;36.6;131.2;13.8;28.5
8.3;36.7;131.2;15.3;31.7
7.4;36.9;131.2;16;33.4
9.6;37;131.2;15.9;33.7
15.4;37.1;131.2;15;32.6
14.7;36.8;131.2;13.2;29.6
16.9;36.1;131.2;10.6;24.5
25.2;34.9;131.2;7.3;17.4
31.9;33.5;131.2;4.1;9.6
39.2;32.1;131.2;1.4;3.2
41.6;30.9;131.2;0.1;0.2
41.9;29.9;131.2;0;0
45.5;29;131.2;0;0
52;28.3;131.2;0;0
58.5;27.6;131.2;0;0
64;26.9;131.2;0;0
63.7;26.3;131.2;0;0
59.3;25.9;131.2;0;0
55.7;25.4;131.2;0;0
53.3;24.8;131.2;0;0
53.1;23.8;131.2;0;0
64.4;22.6;131.2;0;0
71;21.5;131.2;0;0
69.2;20.8;131.3;0;0
60.5;20.9;131.3;0;0
48;21.4;131.3;0;0
45.2;21.8;131.3;0;0
41.7;21.5;131.3;0;0
35.7;20.5;131.3;0;0
30.5;19.2;131.3;0;0
26.3;18.3;131.3;0;0
24.2;17.8;131.3;0;0
23.3;17.8;131.3;0;0
24;17.8;131.3;0;0
25.3;17.8;131.3;0;0
26.5;17.6;131.3;0;0
27.7;17.3;131.3;0.9;0.8
